title,abstract,publication_year,keywords,mesh_terms,authors
[Geriatric failure to thrive: between illusory diagnosis and clinical reality].,"The geriatric failure to thrive, a controversial French concept not present in the international literature, was first characterized by Jean Carrié in 1956. It is described as a process of aging and physical and psychological decline associated with advanced age, manifesting as a pronounced overall deterioration. In this case report, we present the case of an 88-year-old patient, admitted to a general medicine service for geriatric failure to thrive, whose management eventually leads to the diagnosis of endocarditis with digestive cancer complicated by a characterized depressive episode. This case prompts us to consider the geriatric failure to thrive with extreme caution and challenges the legitimacy of such a diagnosis in the context of an aging population and the progress of medical sciences.",2024,cancer; failure to thrive; frailty; older adults,,"Bretelle, F; Nicot, P; Arcani, R; Horowitz, T; Comon, M; Garrido, V; Daumas, A; Bonin-Guillaume, S"
Remote and unsupervised digital memory assessments can reliably detect cognitive impairment in Alzheimer's disease.,Remote unsupervised cognitive assessments have the potential to complement and facilitate cognitive assessment in clinical and research settings.,2024,Alzheimer's disease; ambulatory assessments; blood‐based biomarkers; digital cognitive markers; ecological momentary assessments; mHealth; memory; plasma marker; smartphone‐based unsupervised assessments,"Humans; Alzheimer Disease; Female; Male; Cognitive Dysfunction; Aged; Neuropsychological Tests; Reproducibility of Results; Magnetic Resonance Imaging; Positron-Emission Tomography; tau Proteins; Sweden; Biomarkers; Middle Aged; Aged, 80 and over","Berron, D; Olsson, E; Andersson, F; Janelidze, S; Tideman, P; Düzel, E; Palmqvist, S; Stomrud, E; Hansson, O"
Are mobile health applications the answer to dementia risk reduction?,No abstract,2024,,Humans; Dementia; Mobile Applications; Telemedicine; Risk Reduction Behavior,"Ranson, JM"
Targeting the autophagy-NAD axis protects against cell death in Niemann-Pick type C1 disease models.,"Impairment of autophagy leads to an accumulation of misfolded proteins and damaged organelles and has been implicated in plethora of human diseases. Loss of autophagy in actively respiring cells has also been shown to trigger metabolic collapse mediated by the depletion of nicotinamide adenine dinucleotide (NAD) pools, resulting in cell death. Here we found that the deficit in the autophagy-NAD axis underpins the loss of viability in cell models of a neurodegenerative lysosomal storage disorder, Niemann-Pick type C1 (NPC1) disease. Defective autophagic flux in NPC1 cells resulted in mitochondrial dysfunction due to impairment of mitophagy, leading to the depletion of both the reduced and oxidised forms of NAD as identified via metabolic profiling. Consequently, exhaustion of the NAD pools triggered mitochondrial depolarisation and apoptotic cell death. Our chemical screening identified two FDA-approved drugs, celecoxib and memantine, as autophagy activators which effectively restored autophagic flux, NAD levels, and cell viability of NPC1 cells. Of biomedical relevance, either pharmacological rescue of the autophagy deficiency or NAD precursor supplementation restored NAD levels and improved the viability of NPC1 patient fibroblasts and induced pluripotent stem cell (iPSC)-derived cortical neurons. Together, our findings identify the autophagy-NAD axis as a mechanism of cell death and a target for therapeutic interventions in NPC1 disease, with a potential relevance to other neurodegenerative disorders.",2024,,"Niemann-Pick Disease, Type C; Humans; Autophagy; NAD; Induced Pluripotent Stem Cells; Fibroblasts; Mitochondria; Memantine; Neurons; Cell Death; Cell Survival; Mitophagy; Apoptosis","Kataura, T; Sedlackova, L; Sun, C; Kocak, G; Wilson, N; Banks, P; Hayat, F; Trushin, S; Trushina, E; Maddocks, ODK; Oblong, JE; Miwa, S; Imoto, M; Saiki, S; Erskine, D; Migaud, ME; Sarkar, S; Korolchuk, VI"
Tracking amyotrophic lateral sclerosis disease progression using passively collected smartphone sensor data.,Passively collected smartphone sensor data provide an opportunity to study physical activity and mobility unobtrusively over long periods of time and may enable disease monitoring in people with amyotrophic lateral sclerosis (PALS).,2024,,Humans; Amyotrophic Lateral Sclerosis; Smartphone; Male; Female; Middle Aged; Disease Progression; Aged; Accelerometry; Mobile Applications; Walking; Exercise,"Karas, M; Olsen, J; Straczkiewicz, M; Johnson, SA; Burke, KM; Iwasaki, S; Lahav, A; Scheier, ZA; Clark, AP; Iyer, AS; Huang, E; Berry, JD; Onnela, JP"
Development and validation of high-performance liquid chromatography method for the simultaneous quantification of rivastigmine hydrogen tartrate and asiaticoside co-loaded in niosomes: A Box-Behnken design approach.,"Rivastigmine hydrogen tartrate (RHT), a reversible cholinesterase inhibitor, is considered as the first-line therapy for mild to moderate Alzheimer's disease. Asiaticoside (AS), a pentacyclic triterpenoid saponin, is well known as cognitive enhancer due to its antioxidant effect. Based on the hypothesis of their synergistic therapeutic potential, RHT and AS were co-encapsulated in niosomal formulation. A simple, precise, and accurate high-performance liquid chromatography method was developed for simultaneous quantitative analysis. The chromatographic parameters were optimized by Box-Behnken experimental design. The separation was performed on a reversed-phase Phenomenex C18 (150 mm × 4.6 mm, 5 μm) column at 30 °C under the UV detection of 210 nm. The optimized mobile phase consisted of a mixture of 20 mM potassium dihydrogen phosphate buffer (pH 2.6) and acetonitrile (72:28 % v/v) under the isocratic mode at the flow rate of 0.9 mL/min. The developed method was fully validated under the ICH guidelines and could be successfully applied for simultaneous quantitative analysis of RHT and AS in niosomal formulation.",2024,"Asiaticoside; Box-Behnken, niosomes; Liquid chromatography; Method validation; Rivastigmine hydrogen tartrate","Chromatography, High Pressure Liquid; Triterpenes; Liposomes; Reproducibility of Results; Rivastigmine; Linear Models; Limit of Detection","Hnin, HM; Tun, T; Jansook, P"
Exploring the Acceptability and Feasibility of Remote Blood Pressure Measurements and Cognition Assessments Among Participants Recruited From a Safety-Net Emergency Department (Reach Out Cognition): Nonrandomized Mobile Health Trial.,"Hypertension is a prevalent cardiovascular risk factor disproportionately affecting Black Americans, who also experience a higher incidence of Alzheimer disease and Alzheimer disease-related dementias. Monitoring blood pressure (BP) and cognition may be important strategies in reducing these disparities.",2024,Bluetooth; RCT; acceptability; assessment; blood pressure; cardiology; cardiovascular; cognition; feasibility; hypertension; hypertensive; low income; mHealth; mobile health; monitor; monitoring; neurological; randomized controlled trial; remote; satisfaction,,"Dinh, M; Lin, CC; Whitfield, C; Farhan, Z; Meurer, WJ; Bailey, S; Skolarus, LE"
A Novel RP-UHPLC-MS/MS Approach for the Determination of Tryptophan Metabolites Derivatized with 2-Bromo-4'-Nitroacetophenone.,"Many biologically active metabolites of the essential amino acid L-tryptophan (Trp) are associated with different neurodegenerative diseases and neurological disorders. Precise and reliable methods for their determination are needed. Variability in their physicochemical properties makes the analytical process challenging. In this case, chemical modification of analyte derivatization could come into play. Here, we introduce a novel fast reversed-phase ultra-high-performance liquid chromatography (RP-UHPLC) coupled with tandem mass spectrometry (MS/MS) method for the determination of Trp and its ten metabolites in human plasma samples after derivatization with 2-bromo-4'-nitroacetophenone (BNAP). The derivatization procedure was optimized in terms of incubation time, temperature, concentration, and volume of the derivatization reagent. Method development comprises a choice of a suitable stationary phase, mobile phase composition, and gradient elution optimization. The developed method was validated according to the ICH guidelines. Results of all validation parameters were within the acceptance criteria of the guideline, i.e., intra- and inter-day precision (expressed as relative standard deviation; RSD) were in the range of 0.5-8.2% and 2.3-7.4%, accuracy was in the range of 93.3-109.7% and 94.7-110.1%, limits of detection (LODs) were in the range of 0.15-9.43 ng/mL, coefficients of determination (R2) were higher than 0.9906, and carryovers were, in all cases, less than 8.8%. The practicability of the method was evaluated using the blue applicability grade index (BAGI) with a score of 65. Finally, the developed method was used for the analysis of Alzheimer's disease and healthy control plasma to prove its applicability. Statistical analysis revealed significant changes in picolinic acid (PA), anthranilic acid (AA), 5 hydroxyindole-3-acetic acid (5-OH IAA), and quinolinic acid (QA) concentration levels. This could serve as the basis for future studies that will be conducted with a large cohort of patients.",2024,Alzheimer’s disease; derivatization; liquid chromatography; tryptophan metabolites,,"Jankech, T; Gerhardtova, I; Majerova, P; Piestansky, J; Fialova, L; Jampilek, J; Kovac, A"
Spatial navigation questionnaires as a supportive diagnostic tool in early Alzheimer's disease.,"Impaired spatial navigation is early marker of Alzheimer's disease (AD). We examined ability of self- and informant-reported navigation questionnaires to discriminate between clinically and biomarker-defined participants, and associations of questionnaires with navigation performance, regional brain atrophy, AD biomarkers, and biomarker status. 262 participants (cognitively normal, with subjective cognitive decline, amnestic mild cognitive impairment [aMCI], and mild dementia) and their informants completed three navigation questionnaires. Navigation performance, magnetic resonance imaging volume/thickness of AD-related brain regions, and AD biomarkers were measured. Informant-reported questionnaires distinguished between cognitively normal and impaired participants, and amyloid-β positive and negative aMCI. Lower scores were associated with worse navigation performance, greater atrophy in AD-related brain regions, and amyloid-β status. Self-reported questionnaire scores did not distinguish between the groups and were weakly associated with navigation performance. Other associations were not significant. Informant-reported navigation questionnaires may be a screening tool for early AD reflecting atrophy of AD-related brain regions and AD pathology.",2024,Clinical neuroscience; Disease; Neuroscience,,"Laczó, M; Svatkova, R; Lerch, O; Martinkovic, L; Zuntychova, T; Nedelska, Z; Horakova, H; Vyhnalek, M; Hort, J; Laczó, J"
New RP-HPLC method for the simultaneous determination of process yield and percentage of encapsulation of Gallein in albumin nanoparticles.,"A study was performed for the development and validation of a method of High Performance Liquid Chromatography (HPLC) for the identification and simultaneous quantification of Gallein and Human Serum Albumin (HSA). In addition, this work presents the development and physicochemical characterization of this new pharmaceutical formulation of HSA nanoparticles loaded with Gallein for potential use in the treatment of Alzheimer's disease. The method was developed with the purpose of determining the performance of the synthesis process of nanoparticles and the efficiency of encapsulation of the drug in the nanosystem. The HPLC mobile phase consisted of ACN:H",2024,Gallein; HPLC; Human serum albumin; Nanoparticles; Pharmaceutical applications; Validation,"Chromatography, High Pressure Liquid; Reproducibility of Results; Humans; Nanoparticles; Linear Models; Chromatography, Reverse-Phase; Serum Albumin, Human; Limit of Detection","Inda, A; Tettamanti, CS; Martinez, SM; Bignante, EA; Allemandi, DA; Quinteros, DA"
"Prevention of dementia using mobile phone applications (PRODEMOS): a multinational, randomised, controlled effectiveness-implementation trial.",The expected increase of dementia prevalence in the coming decades will mainly be in low-income and middle-income countries and in people with low socioeconomic status in high-income countries. This study aims to reduce dementia risk factors in underserved populations at high-risk using a coach-supported mobile health (mHealth) intervention.,2024,,Humans; Dementia; Male; Female; Aged; Middle Aged; Telemedicine; Mobile Applications; China; United Kingdom; Risk Factors,"Moll van Charante, EP; Hoevenaar-Blom, MP; Song, M; Andrieu, S; Barnes, L; Birck, C; Brooks, R; Coley, N; Eggink, E; Georges, J; Hafdi, M; van Gool, WA; Handels, R; Hou, H; Lyu, J; Niu, Y; Song, L; Wang, W; Wang, Y; Wimo, A; Yu, Y; Zhang, J; Zhang, W; Brayne, C; Wang, W; Richard, E"
Multidomain Dementia Risk Reduction in Primary Care is Feasible: A Proof-of-concept study.,"Dementia risk reduction is a public health priority, but interventions that can be easily implemented in routine care are scarce.",2024,Alzheimer’s disease; dementia; health behavior; lifestyle; prevention and control; primary health care; risk factors; telemedicine,Humans; Female; Male; Primary Health Care; Middle Aged; Risk Reduction Behavior; Dementia; Feasibility Studies; Adult; Proof of Concept Study; Mobile Applications; Risk Factors; Netherlands,"Van Asbroeck, S; Köhler, S; Wimmers, SCPM; Muris, JWM; van Boxtel, MPJ; Deckers, K"
Chinese Immigrant Caregivers: Understanding Their Unmet Needs and the Co-Design of an mHealth App.,"Immigrant caregivers support the aging population, yet their own needs are often neglected. Mobile technology-facilitated interventions can promote caregiver health by providing easy access to self-care materials.",2024,Autosoins; aging; caregiving; méthodes qualitatives; population aging; prestation de soins; qualitative methods; self-care; technologie; technology; vieillissement; vieillissement de la population,,"Yu, K; Jiang, H; Liu, M; Wu, S; Jordan-Marsh, M; Chi, I"
The relationship between object-based spatial ability and virtual navigation performance.,"Spatial navigation is a multi-faceted behaviour drawing on many different aspects of cognition. Visuospatial abilities, such as mental rotation and visuospatial working memory, in particular, may be key factors. A range of tests have been developed to assess visuospatial processing and memory, but how such tests relate to navigation ability remains unclear. This understanding is important to advance tests of navigation for disease monitoring in various disorders (e.g., Alzheimer's disease) where spatial impairment is an early symptom. Here, we report the use of an established mobile gaming app, Sea Hero Quest (SHQ), as a measure of navigation ability in a sample of young, predominantly female university students (N = 78; 20; female = 74.3%; mean age = 20.33 years). We used three separate tests of navigation embedded in SHQ: wayfinding, path integration and spatial memory in a radial arm maze. In the same participants, we also collected measures of mental rotation (Mental Rotation Test), visuospatial processing (Design Organization Test) and visuospatial working memory (Digital Corsi). We found few strong correlations across our measures. Being good at wayfinding in a virtual navigation test does not mean an individual will also be good at path integration, have a superior memory in a radial arm maze, or rate themself as having a strong sense of direction. However, we observed that participants who were good in the wayfinding task of SHQ tended to perform well on the three visuospatial tasks examined here, and to also use a landmark strategy in the radial maze task. These findings help clarify the associations between different abilities involved in spatial navigation.",2024,,"Humans; Female; Spatial Navigation; Male; Young Adult; Adult; Memory, Short-Term; Spatial Memory; Maze Learning; Space Perception; Adolescent; Mobile Applications","Garg, T; Velasco, PF; Patai, EZ; Malcolm, CP; Kovalets, V; Bohbot, VD; Coutrot, A; Hegarty, M; Hornberger, M; Spiers, HJ"
'Subconcussive' is a dangerous misnomer: hits of greater magnitude than concussive impacts may not cause symptoms.,No abstract,2024,Brain Concussion,Humans; Brain Concussion; Athletic Injuries; Terminology as Topic,"Nowinski, CJ; Rhim, HC; McKee, AC; Zafonte, RD; Dodick, DW; Cantu, RC; Daneshvar, DH"
Cognitive Training with Older Adults Using Smartphone and Web-Based Applications: A Scoping Review.,The present scoping review focused on: i) which apps were previously studied; ii) what is the most common frequency for implementing cognitive training; and iii) what cognitive functions the interventions most focus on.,2024,"Alzheimer’s disease; Cognition, mild cognitive impairment; cognitive training; mobile tech",Humans; Smartphone; Mobile Applications; Aged; Internet; Cognition; Cognitive Behavioral Therapy; Cognitive Dysfunction; Cognitive Training,"Silva, AF; Silva, RM; Murawska-Ciałowicz, E; Zurek, G; Danek, N; Cialowicz, M; Carvalho, J; Clemente, FM"
Efficacy and Concurrent Validity of Computerized Brain Training Based on Everyday Living (BTEL) Based on Instrumental Activities of Living for Cognitively Healthy Old Individuals: A Preliminary Study.,"Interventions to prevent or attenuate cognitive decline and dementia in older adults are becoming increasingly important. Recently, cognitive training exercise can be via computer or mobile technology for independent or home use. Recent meta-analysis has reported that Computerized Cognitive Training (CCT) is effective at enhancing cognitive function in healthy older and Alzheimer's disease adults, although little is known about individual characteristics of each computerized program.",2024,Activities of daily living; Alzheimer’s disease; brain training; mild cognitive impairment; neuropsychology,"Humans; Aged; Male; Female; Activities of Daily Living; Double-Blind Method; Cognition; Neuropsychological Tests; Aged, 80 and over; Cognitive Dysfunction; Therapy, Computer-Assisted; Treatment Outcome; Reproducibility of Results; Cognitive Behavioral Therapy; Cognitive Training","Asada, T; Tanaka, M; Araki, W; Jon Lebowitz, A; Kakuma, T"
go4cognition: Evaluation of a Newly Developed Multicomponent Intervention in Mild Cognitive Impairment.,"Cognitive training and physical exercise show positive effects on cognitive decline in subjects with mild cognitive impairment (MCI). Multimodal interventions for MCI patients, combining physical and cognitive training in a social context seem to slow down cognitive decline.",2024,Alzheimer’s disease; CERAD total score; cognitive training; gamification; mild cognitive impairment; multimodal intervention; physiological intervention; simultaneous stimulation of cognitive and physical abilities; social contact,"Humans; Cognitive Dysfunction; Aged; Male; Female; Aged, 80 and over; Neuropsychological Tests; Executive Function; Cognition; Memory, Short-Term; Exercise Therapy; Video Games; Mobile Applications","Lissek, VJ; Orth, S; Suchan, B"
"Global incidence, prevalence, years lived with disability (YLDs), disability-adjusted life-years (DALYs), and healthy life expectancy (HALE) for 371 diseases and injuries in 204 countries and territories and 811 subnational locations, 1990-2021: a systematic analysis for the Global Burden of Disease Study 2021.","Detailed, comprehensive, and timely reporting on population health by underlying causes of disability and premature death is crucial to understanding and responding to complex patterns of disease and injury burden over time and across age groups, sexes, and locations. The availability of disease burden estimates can promote evidence-based interventions that enable public health researchers, policy makers, and other professionals to implement strategies that can mitigate diseases. It can also facilitate more rigorous monitoring of progress towards national and international health targets, such as the Sustainable Development Goals. For three decades, the Global Burden of Diseases, Injuries, and Risk Factors Study (GBD) has filled that need. A global network of collaborators contributed to the production of GBD 2021 by providing, reviewing, and analysing all available data. GBD estimates are updated routinely with additional data and refined analytical methods. GBD 2021 presents, for the first time, estimates of health loss due to the COVID-19 pandemic.",2024,,"Humans; Global Burden of Disease; Life Expectancy; Disability-Adjusted Life Years; COVID-19; Male; Female; Global Health; Prevalence; Aged; Incidence; Adult; Middle Aged; Disabled Persons; Wounds and Injuries; Adolescent; Young Adult; Child; Child, Preschool; SARS-CoV-2; Infant; Aged, 80 and over",
The Olera.care Digital Caregiving Assistance Platform for Dementia Caregivers: Preliminary Evaluation Study.,"The increasing prevalence of Alzheimer disease and Alzheimer disease-related dementia in the United States has amplified the health care burden and caregiving challenges, especially for caregivers of people living with dementia. A web-based care planning tool, Olera.care, was developed to aid caregivers in managing common challenges associated with dementia care.",2024,Alzheimer disease; dementia; digital health; evaluation; family caregiver; mobile phone; usability,Aged; Female; Humans; Alzheimer Disease; Caregiver Burden; Caregivers; Communication; Internet; Male,"Fan, Q; Hoang, MN; DuBose, L; Ory, MG; Vennatt, J; Salha, D; Lee, S; Falohun, T"
Does the interplay between human endogenous retrovirus K and extracellular vesicles contribute to aging?,"The role of extracellular vesicles (EVs), including retroviral-like particles (RVLPs), in pathogenic processes is currently a subject of active investigation. Several studies have identified mechanistic links between the increased presence of EVs and the process of senescence. A recent study reveals that the reverse transcribed complementary DNA (cDNA) of a human endogenous retroviral sequence can activate the innate immune system and result in tissue damage and/or the spread of cellular senescence to distant tissues. Several studies have linked EVs to age-related diseases, such as Alzheimer's disease and Parkinson's disease, and have included isolation of EVs from individuals with these diseases. Loss of epigenetic regulation, immune activation, and environmental stimuli can all lead to the expression of endogenous retroviruses and the incorporation of their proteins and transcripts into EVs. In addition, EVs disseminating these endogenous retroviral components have now been shown to act in a paracrine manner in multiple human diseases. Further investigation of the connection between EVs containing endogenous retroviral protein products or nucleotides should be pursued in models of age-related diseases.",2023,HML-2; aging; human endogenous retrovirus; mobile DNA; repetitive elements; senescence; transposable elements,,"DeMarino, C; Nath, A; Zhuang, Z; Doucet-O'Hare, TT"
Association Between Sleep Efficiency Variability and Cognition Among Older Adults: Cross-Sectional Accelerometer Study.,"Sleep efficiency is often used as a measure of sleep quality. Getting sufficiently high-quality sleep has been associated with better cognitive function among older adults; however, the relationship between day-to-day sleep quality variability and cognition has not been well-established.",2024,mobile health; accelerometer; actigraphy; aging; cognition; cognitive impairments; digital health; efficiency; elder; elderly; geriatrics; gerontology; machine learning; mhealth; older adult; older adults; older person; quality of sleep; sleep; sleep efficiency; sleep quality; variability,Humans; Nutrition Surveys; Cross-Sectional Studies; Activities of Daily Living; Cognition; Alzheimer Disease; Sleep; Accelerometry,"Sakal, C; Li, T; Li, J; Yang, C; Li, X"
