title,abstract,publication_year,keywords,mesh_terms,authors
Cognition Mediates the Association Between Cerebrospinal Fluid Biomarkers of Amyloid and P-Tau and Neuropsychiatric Symptoms.,"Neuropsychiatric symptoms (NPS) can be an early manifestation of Alzheimer's disease (AD). However, the associations among NPS, cognition, and AD biomarkers across the disease spectrum are unclear.",2024,Alzheimer’s disease; amyloid; biomarkers; cerebrospinal fluid; cognition; neuropsychiatric symptoms; p-tau,,"Frank, B; Walsh, M; Hurley, L; Groh, J; Blennow, K; Zetterberg, H; Tripodis, Y; Budson, AE; O'Connor, MK; Martin, B; Weller, J; McKee, A; Qiu, W; Stein, TD; Stern, RA; Mez, J; Henson, R; Long, J; Aschenbrenner, AJ; Babulal, GM; Morris, JC; Schindler, S; Alosco, ML"
Exploring the Genetic Heterogeneity of Alzheimer's Disease: Evidence for Genetic Subtypes.,"Alzheimer's disease (AD) exhibits considerable phenotypic heterogeneity, suggesting the potential existence of subtypes. AD is under substantial genetic influence, thus identifying systematic variation in genetic risk may provide insights into disease origins.",2024,Alzheimer’s disease; biclustering; genetic risk; genetic subtypes; genotyping,,"Elman, JA; Schork, NJ; Rangan, AV"
Unraveling the Potential Underlying Mechanisms of Mild Behavioral Impairment: Focusing on Amyloid and Tau Pathology.,"The emergence of sustained neuropsychiatric symptoms (NPS) among non-demented individuals in later life, defined as mild behavioral impairment (MBI), is linked to a higher risk of cognitive decline. However, the underlying pathophysiological mechanisms remain largely unexplored. A growing body of evidence has shown that MBI is associated with alterations in structural and functional neuroimaging studies, higher genetic predisposition to clinical diagnosis of Alzheimer's disease (AD), as well as amyloid and tau pathology assessed in the blood, cerebrospinal fluid, positron-emission tomography (PET) imaging and neuropathological examination. These findings shed more light on the MBI-related potential neurobiological mechanisms, paving the way for the development of targeted pharmacological approaches. In this review, we aim to discuss the available clinical evidence on the role of amyloid and tau pathology in MBI and the potential underlying pathophysiological mechanisms. Dysregulation of the hypothalamic-pituitary-adrenal (HPA) axis, disruption of neurotrophic factors, such as the brain-derived neurotrophic factor (BDNF), abnormal neuroinflammatory responses including the kynurenine pathway, dysregulation of transforming growth factor beta (TGF-β1), epigenetic alterations including micro-RNA (miR)-451a and miR-455-3p, synaptic dysfunction, imbalance in neurotransmitters including acetylcholine, dopamine, serotonin, gamma-aminobutyric acid (GABA) and norepinephrine, as well as altered locus coeruleus (LC) integrity are some of the potential mechanisms connecting MBI with amyloid and tau pathology. The elucidation of the underlying neurobiology of MBI would facilitate the design and efficacy of relative clinical trials, especially towards amyloid- or tau-related pathways. In addition, we provide insights for future research into our deeper understanding of its underlying pathophysiology of MBI, and discuss relative therapeutic implications.",2024,Alzheimer’s disease; amyloid pathology; dementia; mild behavioral impairment; mild cognitive impairment; neuropsychiatric symptoms; preclinical AD; prodromal AD; tau pathology,Humans; tau Proteins; Cognitive Dysfunction; Alzheimer Disease; Animals; Amyloid; Amyloid beta-Peptides,"Angelopoulou, E; Bougea, A; Hatzimanolis, A; Scarmeas, N; Papageorgiou, SG"
Effects of Intravenously Administered Plasma from Exercise-Trained Donors on Microglia and Cytokines in a Transgenic Rat Model of Alzheimer's Disease.,Microglia and inflammation play a significant role in Alzheimer's disease (AD). Physical exercise and peripheral signals can influence microglial activity in the brain. Modulating the inflammatory response in the brain may provide therapeutic approaches for AD.,2024,Dementia; blood plasma transfusion; blood-based therapy; fitness; high-intensity interval training; inflammation; physical activity,,"Huuha, AM; Norevik, CS; Coombes, JS; Røsbjørgen, RN; Miguel-Dos-Santos, R; Moreira, JBN; Kobro-Flatmoen, A; Scrimgeour, N; Tari, AR"
Evaluation of core Biomarkers of Alzheimer's disease in saliva and plasma measured by chemiluminescent enzyme immunoassays on a fully automated platform.,"Cerebrospinal fluid (CSF) core biomarkers of Alzheimer's disease (AD), including amyloid peptide beta-42 (Aβ42), Aβ42/40 ratio, and phosphorylated tau (pTau), are precious tools for supporting AD diagnosis. However, their use in clinical practice is limited due to the invasiveness of CSF collection. Thus, there is intensive research to find alternative, noninvasive, and widely accessible biological matrices to measure AD core biomarkers. In this study, we measured AD core biomarkers in saliva and plasma by a fully automated platform. We enrolled all consecutive patients with cognitive decline. For each patient, we measured Aβ42, Aβ40, and pTau levels in CSF, saliva, and plasma by Lumipulse G1200 (Fujirebio). We included forty-two patients, of whom 27 had AD. Levels of all biomarkers significantly differed in the three biofluids, with saliva having the lowest and CSF the highest levels of Aβ42, Aβ40, and pTau. A positive correlation of pTau, Aβ42/40 ratio, and pTau/Aβ42 ratio levels in CSF and plasma was detected, while no correlation between any biomarker in CSF and saliva was found. Our findings suggest that plasma but not saliva could represent a surrogate biofluid for measuring core AD biomarkers. Specifically, plasma Aβ42/40 ratio, pTau/Aβ42 ratio, and pTau could serve as surrogates of the corresponding CSF biomarkers.",2024,AD; Beta-amyloid; Biomarker; Fujirebio; Plasma; Saliva; Tau,"Humans; Alzheimer Disease; Saliva; Biomarkers; Female; Male; Aged; Amyloid beta-Peptides; tau Proteins; Middle Aged; Peptide Fragments; Luminescent Measurements; Aged, 80 and over","Agnello, L; Giglio, RV; Del Ben, F; Piccoli, T; Colletti, T; Scazzone, C; Lo Sasso, B; Ciaccio, AM; Gambino, CM; Salemi, G; Ciaccio, M"
Clinical and diagnostic implications of Alzheimer's disease copathology in Lewy body disease.,"Concomitant Alzheimer's disease (AD) pathology is a frequent event in the context of Lewy body disease (LBD), occurring in approximately half of all cases. Evidence shows that LBD patients with AD copathology show an accelerated disease course, a greater risk of cognitive decline and an overall poorer prognosis. However, LBD-AD cases may show heterogeneous motor and non-motor phenotypes with higher risk of dementia, and, consequently, be not rarely misdiagnosed. In this review, we summarize the state-of-the-art on LBD-AD by discussing the synergistic effects between AD neuropathological changes and Lewy pathology and their clinical relevance. Furthermore, we provide an extensive overview of neuroimaging and fluid biomarkers under assessment in LBD-AD and their possible diagnostic and prognostic value. AD pathology can be suspected in vivo by means of CSF, MRI and PET markers, whereas α-synuclein seed amplification assays (SAAs) represent to date the most promising technique to identify Lewy pathology in different biological tissues. Pathological imaging and CSF AD biomarkers are associated with a higher likelihood of cognitive decline in LBD but do not always mirror the neuropathological severity like in pure AD. The implementation of blood-based biomarkers of AD might allow the fast screening of LBD patients for AD copathology, thus improving the overall diagnostic sensitivity for LBD-AD. Finally, we discuss the literature on novel candidate biomarkers being exploited in LBD-AD to investigate other aspects of neurodegeneration, such as neuroaxonal injury, glial activation and synaptic dysfunction. The thorough characterization of AD copathology in LBD should be taken into account for the differential diagnosis of dementia syndromes, for the prognostic evaluation on an individual level and for guiding symptomatic and disease-modifying therapies.",2024,PET; Parkinson’s disease; biomarkers; dementia with Lewy body; neurofilament; α-synuclein SAAs,,"Barba, L; Abu-Rumeileh, S; Barthel, H; Massa, F; Foschi, M; Bellomo, G; Gaetani, L; Thal, DR; Parnetti, L; Otto, M"
Diagnosis of Alzheimer's disease: Towards accuracy and accessibility.,"Alzheimer's disease (AD) is a serious dementia afflicting aging population and is characterized by cognitive decline, amyloid-β plaques, and neurofibrillary tangles. AD substantially impairs the life quality of the victims and poses a heavy burden on the society at large. The number of people with dementia due to AD, prodromal AD, and preclinical AD is estimated to stand at roughly 3.2, 69, and 315 million worldwide, respectively. Current clinical diagnosis is based on clinical symptoms, and clinical research demonstrated that positron emission tomography (PET) and cerebrospinal fluid (CSF) biomarkers had excellent diagnostic performance. However, the application of CSF biomarker tests and PET are restricted by the invasiveness and high cost. The presence of clinical symptoms means that AD pathology has been progressing for many years, and only a few drugs have been approved for the traetemnt of AD. Therefore, early diagnosis is extremely important for controlling the outcomes caused by AD. In this review, we provided an overview of developing clinical diagnostic criteria, diagnostic strategies under clinical research, developing blood based-biomarker assays, and promising nanotechnologically-based assays.",2024,Alzheimer’s Disease; Biomarker; Detection methods; Diagnostic criteria; the National Institute on Aging and Alzheimer’s Association,,"Mu, Y; Chang, KX; Chen, YF; Yan, K; Wang, CX; Hua, Q"
Detection of cerebrospinal fluid biomarkers changes of Alzheimer's disease using a cognitive stress test in persons with subjective cognitive decline and mild cognitive impairment.,"Timely and accurate diagnosis of the earliest manifestations of Alzheimer's disease (AD) is critically important. Cognitive challenge tests such as the Loewenstein Acevedo Scales for Semantic Interference and Learning (LASSI-L) have shown favorable diagnostic properties in a number of previous investigations using amyloid or FDG PET. However, no studies have examined LASSI-L performance against cerebrospinal fluid biomarkers of AD, which can be affected before the distribution of fibrillar amyloid and other changes that can be observed in brain neuroimaging. Therefore, we aimed to evaluate the relationship between LASSI-L scores and CSF biomarkers and the capacity of the cognitive challenge test to detect the presence of amyloid and tau deposition in patients with subjective cognitive decline and amnestic mild cognitive impairment (MCI).",2024,Alzheimer’s disease; cerebrospinal fluid biomarkers; memory; mild cognitive impairment; neuropsychological assessment; semantic interference,,"Valles-Salgado, M; Gil-Moreno, MJ; Curiel Cid, RE; Delgado-Álvarez, A; Ortega-Madueño, I; Delgado-Alonso, C; Palacios-Sarmiento, M; López-Carbonero, JI; Cárdenas, MC; Matías-Guiu, J; Díez-Cirarda, M; Loewenstein, DA; Matias-Guiu, JA"
Predicting Alzheimer's disease CSF core biomarkers: a multimodal Machine Learning approach.,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder. Current core cerebrospinal fluid (CSF) AD biomarkers, widely employed for diagnosis, require a lumbar puncture to be performed, making them impractical as screening tools. Considering the role of sleep disturbances in AD, recent research suggests quantitative sleep electroencephalography features as potential non-invasive biomarkers of AD pathology. However, quantitative analysis of comprehensive polysomnography (PSG) signals remains relatively understudied. PSG is a non-invasive test enabling qualitative and quantitative analysis of a wide range of parameters, offering additional insights alongside other biomarkers. Machine Learning (ML) gained interest for its ability to discern intricate patterns within complex datasets, offering promise in AD neuropathology detection. Therefore, this study aims to evaluate the effectiveness of a multimodal ML approach in predicting core AD CSF biomarkers.",2024,Alzheimer's disease; CSF biomarkers; Machine Learning; biomechanism; diagnosis; neurodegeneration; quantitative polysomnographic signal analysis; therapeutic target,,"Gaeta, AM; Quijada-López, M; Barbé, F; Vaca, R; Pujol, M; Minguez, O; Sánchez-de-la-Torre, M; Muñoz-Barrutia, A; Piñol-Ripoll, G"
Exploratory Mass Spectrometry of Cerebrospinal Fluid from Persons with Autopsy-Confirmed LATE-NC.,"Common neuropathologies associated with dementia include Alzheimer's disease neuropathologic change (ADNC) and limbic-predominant age-related TDP-43 encephalopathy neuropathologic change (LATE-NC). Biofluid proteomics provides a window into the pathobiology of dementia and the information from biofluid tests may help guide clinical management. Participants (n = 29) had been autopsied and had antemortem CSF draws in a longitudinal cohort of older adults at the University of Kentucky AD Research Center. Cases were designated as LATE-NC + if they had LATE-NC stage > 1 (n = 9); the remaining 20 cases were designated LATE-NC-. This convenience sample of CSF specimens was analyzed in two separate processes: From one group, aliquots were depleted of highly abundant proteins using affinity spin columns. Tryptic digests of sample proteins were subjected to liquid chromatographic separation and mass spectrometry. Relative quantification was performed using Sciex software. Peptides referent to a total of 949 proteins were identified in the samples depleted of abundant proteins, and 820 different proteins were identified in the non-depleted samples. When the Bonferroni/false-discovery statistical correction was applied to account for having made multiple comparison tests, only 4 proteins showed differential expression (LATE-NC + vs LATE-NC-) in the non-depleted samples (RBP4, MIF, IGHG3, and ITM2B). Post hoc western blots confirmed that RBP4 expression was higher in the LATE-NC + cases at the group level. In summary, an exploratory assessment of proteomes of autopsy-confirmed LATE-NC and non-LATE-NC CSF did not demonstrate a clear-cut proteomic fingerprint that distinguished the two groups. There was, however, an increase in RBP4 protein levels in CSF from LATE-NC cases.",2024,Adipokine; Aging; BRI2; Biomarker; CNDP1; RET4,"Humans; Aged; Male; Female; Aged, 80 and over; Biomarkers; Retinol-Binding Proteins, Plasma; Alzheimer Disease; TDP-43 Proteinopathies; Proteome; Dementia","Gal, J; Vary, C; Gartner, CA; Jicha, GA; Abner, EL; Ortega, YS; Choucair, I; Wilcock, DM; Nelson, RS; Nelson, PT"
Multiplex cerebrospinal fluid proteomics identifies biomarkers for diagnosis and prediction of Alzheimer's disease.,"Recent expansion of proteomic coverage opens unparalleled avenues to unveil new biomarkers of Alzheimer's disease (AD). Among 6,361 cerebrospinal fluid (CSF) proteins analysed from the ADNI database, YWHAG performed best in diagnosing both biologically (AUC = 0.969) and clinically (AUC = 0.857) defined AD. Four- (YWHAG, SMOC1, PIGR and TMOD2) and five- (ACHE, YWHAG, PCSK1, MMP10 and IRF1) protein panels greatly improved the accuracy to 0.987 and 0.975, respectively. Their superior performance was validated in an independent external cohort and in discriminating autopsy-confirmed AD versus non-AD, rivalling even canonical CSF ATN biomarkers. Moreover, they effectively predicted the clinical progression to AD dementia and were strongly associated with AD core biomarkers and cognitive decline. Synaptic, neurogenic and infectious pathways were enriched in distinct AD stages. Mendelian randomization did not support the significant genetic link between CSF proteins and AD. Our findings revealed promising high-performance biomarkers for AD diagnosis and prediction, with implications for clinical trials targeting different pathomechanisms.",2024,,,"Guo, Y; Chen, SD; You, J; Huang, SY; Chen, YL; Zhang, Y; Wang, LB; He, XY; Deng, YT; Zhang, YR; Huang, YY; Dong, Q; Feng, JF; Cheng, W; Yu, JT"
Biomarkers in Alzheimer's disease.,"Alzheimer's disease (AD) is among the most common neurodegenerative disorders. AD is characterized by deposition of neurofibrillary tangles and amyloid plaques, leading to associated secondary pathologies, progressive neurodegeneration, and eventually death. Currently used diagnostics are largely image-based, lack accuracy and do not detect early disease, ie, prior to onset of symptoms, thus limiting treatment options and outcomes. Although biomarkers such as amyloid-β and tau protein in cerebrospinal fluid have gained much attention, these are generally limited to disease progression. Unfortunately, identification of biomarkers for early and accurate diagnosis remains a challenge. As such, body fluids such as sweat, serum, saliva, mucosa, tears, and urine are under investigation as alternative sources for biomarkers that can aid in early disease detection. This review focuses on biomarkers identified through proteomics in various biofluids and their potential for early and accurate diagnosis of AD.",2024,Alzheimer’s disease; Biofluid; Biomarker; Blood; CSF; Diagnosis; Saliva; Sweat; Tears,,"Rajendran, K; Krishnan, UM"
Predicting Cognitive Decline in Amyloid-Positive Patients With Mild Cognitive Impairment or Mild Dementia.,"Cognitive decline rates in Alzheimer disease (AD) vary greatly. Disease-modifying treatments may alter cognitive decline trajectories, rendering their prediction increasingly relevant. We aimed to construct clinically applicable prediction models of cognitive decline in amyloid-positive patients with mild cognitive impairment (MCI) or mild dementia.",2024,,Humans; Female; Male; Cognitive Dysfunction; Aged; Amyloid beta-Peptides; Dementia; Middle Aged; Peptide Fragments; tau Proteins; Positron-Emission Tomography; Magnetic Resonance Imaging; Biomarkers; Mental Status and Dementia Tests; Cohort Studies; Disease Progression; Brain,"van der Veere, PJ; Hoogland, J; Visser, LNC; Van Harten, AC; Rhodius-Meester, HF; Sikkes, SAM; Venkatraghavan, V; Barkhof, F; Teunissen, CE; van de Giessen, E; Berkhof, J; Van Der Flier, WM"
Investigating the Impact of Intracerebroventricular Streptozotocin on Female Rats with and without Ovaries: Implications for Alzheimer's Disease.,"To contribute to research on female models of Alzheimer's disease (AD), our aim was to study the effect of intracerebroventricular (ICV) injection of streptozotocin (STZ) in female rats, and to evaluate a potential neuroprotective action of ovarian steroids against STZ. Female rats were either ovariectomized (OVX) or kept with ovaries (Sham) two weeks before ICV injections. Animals were injected with either vehicle (artificial cerebrospinal fluid, aCSF) or STZ (3 mg/kg) and separated into four experimental groups: Sham + aCSF, Sham + STZ, OVX + aCSF and OVX + STZ. Nineteen days post-injection, we assessed different behavioral aspects: burying, anxiety and exploration, object recognition memory, spatial memory, and depressive-like behavior. Immunohistochemistry and Immunoblot analyses were performed in the hippocampus to examine changes in AD-related proteins and neuronal and microglial populations. STZ affected burying and exploratory behavior depending on ovarian status, and impaired recognition but not spatial memory. STZ and ovariectomy increased depressive-like behavior. Interestingly, STZ did not alter the expression of β-amyloid peptide or Tau phosphorylated forms. STZ affected the neuronal population from the Dentate Gyrus, where immature neurons were more vulnerable to STZ in OVX rats. Regarding microglia, STZ increased reactive cells, and the OVX + STZ group showed an increase in the total cell number. In sum, STZ partially affected female rats, compared to what was previously reported for males. Although AD is more frequent in women, reports about the effect of ICV-STZ in female rats are scarce. Our work highlights the need to deepen into the effects of STZ in the female brain and study possible sex differences.",2024,Behavioral tests; Hippocampus; Neurodegeneration; Ovariectomy; Reactive microglia,,"López Hanotte, J; Peralta, F; Reggiani, PC; Zappa Villar, MF"
