title,abstract,publication_year,keywords,mesh_terms,authors
Digital Biomarkers for the Assessment of Non-Cognitive Symptoms in Patients with Dementia with Lewy Bodies: A Systematic Review.,"Portable digital health technologies (DHTs) could help evaluate non-cognitive symptoms, but evidence to support their use in patients with dementia with Lewy bodies (DLB) is uncertain.",2024,Alzheimer’s disease; Lewy body disease; biomarkers; dementia; digital health; feasibility studies; symptom assessment; wearable electronic devices,,"Sjaelland, NS; Gramkow, MH; Hasselbalch, SG; Frederiksen, KS"
Longitudinal Assessment of Seasonal Impacts and Depression Associations on Circadian Rhythm Using Multimodal Wearable Sensing: Retrospective Analysis.,"Previous mobile health (mHealth) studies have revealed significant links between depression and circadian rhythm features measured via wearables. However, the comprehensive impact of seasonal variations was not fully considered in these studies, potentially biasing interpretations in real-world settings.",2024,MDD; biological rhythms; circadian rhythm; digital health; mHealth; major depressive disorder; mental health; mobile health; monitoring; wearable,Humans; Seasons; Female; Circadian Rhythm; Male; Wearable Electronic Devices; Adult; Longitudinal Studies; Depression; Middle Aged; Retrospective Studies; Telemedicine,"Zhang, Y; Folarin, AA; Sun, S; Cummins, N; Ranjan, Y; Rashid, Z; Stewart, C; Conde, P; Sankesara, H; Laiou, P; Matcham, F; White, KM; Oetzmann, C; Lamers, F; Siddi, S; Simblett, S; Vairavan, S; Myin-Germeys, I; Mohr, DC; Wykes, T; Haro, JM; Annas, P; Penninx, BW; Narayan, VA; Hotopf, M; Dobson, RJ"
Limbic-predominant age-related TDP-43 encephalopathy in the oldest old: a population-based study.,"Population-based cohort studies are essential for understanding the pathological basis of dementia in older populations. Previous studies have shown that limbic-predominant age-related TDP-43 encephalopathy neuropathological change (LATE-NC) increases with age, but there have been only a few studies, which have investigated this entity in a population-based setting. Here we studied the frequency of LATE-NC and its associations with other brain pathologies and cognition in a population aged ≥ 85 years. The population-based Vantaa 85+ study cohort includes all 601 individuals aged ≥ 85 years who were living in Vantaa, Finland in 1991. A neuropathological examination was performed on 304 subjects (50.5%) and LATE-NC staging was possible in 295 of those. Dementia status and Mini-Mental State Examination (MMSE) scores were defined in the baseline study and 3 follow-ups (1994-99). The LATE-NC stages were determined based on TDP-43 immunohistochemistry, according to recently updated recommendations. Arteriolosclerosis was digitally assessed by calculating the average sclerotic index of five random small arterioles in amygdala and hippocampal regions, and frontal white matter. The association of LATE-NC with arteriolosclerosis and previously determined neuropathological variables including Alzheimer's disease neuropathological change (ADNC), Lewy-related pathology (LRP), hippocampal sclerosis (HS), and cerebral amyloid angiopathy (CAA), and cognitive variables were analysed by Fisher's exact test, linear and logistic regression (univariate and multivariate) models. LATE-NC was found in 189 of 295 subjects (64.1%). Stage 2 was the most common (28.5%) and stage 3 the second most common (12.9%), whereas stages 1a, 1b and 1c were less common (9.5%, 5.1% and 8.1%, respectively). Stages 1a (P < 0.01), 2 (P < 0.001) and 3 (P < 0.001) were significantly associated with dementia and lower MMSE scores. LATE-NC was associated with ADNC (P < 0.001), HS (P < 0.001), diffuse neocortical LRP (P < 0.002), and arteriolosclerosis in amygdala (P < 0.02). In most cases LATE-NC occurred in combination alongside other neuropathological changes. There were only six subjects with dementia who had LATE-NC without high levels of ADNC or LRP (2% of the cohort, 3% of the cases with dementia), and five of these had HS. In all multivariate models, LATE-NC was among the strongest independent predictors of dementia. When LATE-NC and ADNC were assessed in a multivariate model without other dementia-associated pathologies, the attributable risk was higher for LATE-NC than ADNC (24.2% vs. 18.6%). This population-based study provides evidence that LATE-NC is very common and one of the most significant determinants of dementia in the general late-life aged population.",2024,autopsy; mixed pathology; multivariate analysis; neurodegeneration; neuropathology; very old,,"Mikhailenko, E; Colangelo, K; Tuimala, J; Kero, M; Savola, S; Raunio, A; Kok, EH; Tanskanen, M; Mäkelä, M; Puttonen, H; Mäyränpää, MI; Kumar, D; Kaivola, K; Paetau, A; Tienari, PJ; Polvikoski, T; Myllykangas, L"
Investigating the Potential of Essential Oils from ,Petitgrain essential oil (PGEO) is derived from the water distillation process on mandarin (,2024,Alzheimer’s disease; Danio rerio; anxiety; memory; oxidative stress; petitgrain essential oil; pharmacokinetics; scopolamine,,"Brinza, I; Boiangiu, RS; Honceriu, I; Abd-Alkhalek, AM; Eldahshan, OA; Dumitru, G; Hritcu, L; Todirascu-Ciornea, E"
Detection of Mild Cognitive Impairment Through Hand Motor Function Under Digital Cognitive Test: Mixed Methods Study.,"Early detection of cognitive impairment or dementia is essential to reduce the incidence of severe neurodegenerative diseases. However, currently available diagnostic tools for detecting mild cognitive impairment (MCI) or dementia are time-consuming, expensive, or not widely accessible. Hence, exploring more effective methods to assist clinicians in detecting MCI is necessary.",2024,digital cognitive test; dual task; mild cognitive impairment; mobile phone; movement kinetics,"Humans; Cognitive Dysfunction; Male; Female; Aged; Middle Aged; Neuropsychological Tests; Hand; Aged, 80 and over; Surveys and Questionnaires; Qualitative Research","Li, A; Li, J; Chai, J; Wu, W; Chaudhary, S; Zhao, J; Qiang, Y"
"The effects of omega-3, DHA, EPA, Souvenaid® in Alzheimer's disease: A systematic review and meta-analysis.","Alzheimer's disease (AD) is the most common cause of dementia worldwide. Omega-3 fatty acids (n-3-PUFA) are essential to normal neural development and function. Souvenaid®, a medical supplement that contains n-3-PUFA's: eicosatetraenoic acid (EPA) and docosahexaenoic acid (DHA), has emerged as an alternative, slowing cognitive decline in AD patients. In this study, we investigated the effect of dietary supplementation with n-3-PUFA, EPA, DHA, and Souvenaid® in AD patients.",2024,Alzheimer's disease; DHA; Omega‐3 fatty acids; Souvenaid®; cognitive decline,,"Calderon Martinez, E; Zachariah Saji, S; Salazar Ore, JV; Borges-Sosa, OA; Srinivas, S; Mareddy, NSR; Manzoor, T; Di Vanna, M; Al Shanableh, Y; Taneja, R; Arruarana, VS"
Examining Associations Between Smartphone Use and Clinical Severity in Frontotemporal Dementia: Proof-of-Concept Study.,"Frontotemporal lobar degeneration (FTLD) is a leading cause of dementia in individuals aged <65 years. Several challenges to conducting in-person evaluations in FTLD illustrate an urgent need to develop remote, accessible, and low-burden assessment techniques. Studies of unobtrusive monitoring of at-home computer use in older adults with mild cognitive impairment show that declining function is reflected in reduced computer use; however, associations with smartphone use are unknown.",2024,clinical trials; cognition; cognitive impairment; digital; mobile phone; monitoring; neurodegenerative; neuropsychology; remote; screening; technology,Humans; Female; Male; Middle Aged; Frontotemporal Dementia; Smartphone; Aged; Severity of Illness Index; Proof of Concept Study; Adult; Longitudinal Studies; Neuropsychological Tests; Mobile Applications,"Paolillo, EW; Casaletto, KB; Clark, AL; Taylor, JC; Heuer, HW; Wise, AB; Dhanam, S; Sanderson-Cimino, M; Saloner, R; Kramer, JH; Kornak, J; Kremers, W; Forsberg, L; Appleby, B; Bayram, E; Bozoki, A; Brushaber, D; Darby, RR; Day, GS; Dickerson, BC; Domoto-Reilly, K; Elahi, F; Fields, JA; Ghoshal, N; Graff-Radford, N; G H Hall, M; Honig, LS; Huey, ED; Lapid, MI; Litvan, I; Mackenzie, IR; Masdeu, JC; Mendez, MF; Mester, C; Miyagawa, T; Naasan, G; Pascual, B; Pressman, P; Ramos, EM; Rankin, KP; Rexach, J; Rojas, JC; VandeVrede, L; Wong, B; Wszolek, ZK; Boeve, BF; Rosen, HJ; Boxer, AL; Staffaroni, AM"
"Feasibility of a Recumbent Stepper for Short-Interval, Low-Volume High-Intensity Interval Exercise in Stroke.","Studies investigating high-intensity interval exercise (HIIE) in stroke typically emphasize treadmill training. However, a literature review suggested that seated devices such as a recumbent stepper or cycle offer a promising alternative for HIIE since exercise can be prescribed using peak power output (PPO). Therefore, this would give health care professionals the ability to monitor and adapt power output for the target heart rate range. The purpose of this secondary analysis was to examine the feasibility of prescribing short-interval, low-volume HIIE using PPO in chronic stroke.",2024,,,"Bartsch, BL; Whitaker, AA; Oloyede, S; Waghmare, S; Billinger, SA"
Characterizing Neighborhood Vulnerabilities in Mild Cognitive Impairment using the Environmental Justice Index.,There is a need for integration and comprehensive characterization of environmental determinants of Alzheimer's disease. The Environmental Justice Index (EJI) is a new measure that consolidates multiple environmental health hazards.,2024,Alzheimer’s disease; climate medicine; cognition; disparities; diversity; environment global warming; neurodegeneration; ozone; particulate matter,,"Adhikari, A; Nwosu, A; Qian, M; Hellegers, C; Devanand, DP; Doraiswamy, PM"
Protocol for a double-blind placebo-controlled randomised controlled trial assessing the impact of oral semaglutide in amyloid positivity (ISAP) in community dwelling UK adults.,"Glucagon-like peptide-1 receptor agonists (GLP-1 RAs), currently marketed for type 2 diabetes and obesity, may offer novel mechanisms to delay or prevent neurotoxicity associated with Alzheimer's disease (AD). The impact of semaglutide in amyloid positivity (ISAP) trial is investigating whether the GLP-1 RA semaglutide reduces accumulation in the brain of cortical tau protein and neuroinflammation in individuals with preclinical/prodromal AD.",2024,dementia; nuclear medicine; protocols & guidelines,"Humans; Glucagon-Like Peptides; Double-Blind Method; Alzheimer Disease; Positron-Emission Tomography; United Kingdom; Administration, Oral; Male; Middle Aged; Female; tau Proteins; Aged; Brain; Randomized Controlled Trials as Topic","Koychev, I; Adler, AI; Edison, P; Tom, B; Milton, JE; Butchart, J; Hampshire, A; Marshall, C; Coulthard, E; Zetterberg, H; Hellyer, P; Cormack, F; Underwood, BR; Mummery, CJ; Holman, RR"
1-Norm waveform analysis for MR elastography-based quantification of inhomogeneity: Effects of the freeze-thaw cycle and Alzheimer's disease.,"Despite its success in the mechanical characterization of biological tissues, magnetic resonance elastography (MRE) uses ill-posed wave inversions to estimate tissue stiffness. 1-Norm has been recently introduced as a mathematical measure for the scattering of mechanical waves due to inhomogeneities based on an analysis of the delineated contours of wave displacement.",2024,1-Norm; Alzheimer's disease; Freezing and thawing; Inhomogeneity; Magnetic resonance elastography,,"Palnitkar, H; Reiter, R; Majumdar, S; Crutison, J; Lin, S; Royston, TJ; Klatt, D"
Sharing brain imaging data in the Open Science era: how and why?,"The sharing of human neuroimaging data has great potential to accelerate the development of imaging biomarkers in neurological and psychiatric disorders; however, major obstacles remain in terms of how and why to share data in the Open Science context. In this Health Policy by the European Cluster for Imaging Biomarkers, we outline the current main opportunities and challenges based on the results of an online survey disseminated among senior scientists in the field. Although the scientific community fully recognises the importance of data sharing, technical, legal, and motivational aspects often prevent active adoption. Therefore, we provide practical advice on how to overcome the technical barriers. We also call for a harmonised application of the General Data Protection Regulation across EU countries. Finally, we suggest the development of a system that makes data count by recognising the generation and sharing of data as a highly valuable contribution to the community.",2024,,Humans; Information Dissemination; Neuroimaging; Brain,"Giehl, K; Mutsaerts, HJ; Aarts, K; Barkhof, F; Caspers, S; Chetelat, G; Colin, ME; Düzel, E; Frisoni, GB; Ikram, MA; Jovicich, J; Morbelli, S; Oertel, W; Paret, C; Perani, D; Ritter, P; Segura, B; Wisse, LEM; De Witte, E; Cappa, SF; van Eimeren, T"
The Value of a Virtual Assistant to Improve Engagement in Computerized Cognitive Training at Home: Exploratory Study.,"Impaired cognitive function is observed in many pathologies, including neurodegenerative diseases such as Alzheimer disease. At present, the pharmaceutical treatments available to counter cognitive decline have only modest effects, with significant side effects. A nonpharmacological treatment that has received considerable attention is computerized cognitive training (CCT), which aims to maintain or improve cognitive functioning through repeated practice in standardized exercises. CCT allows for more regular and thorough training of cognitive functions directly at home, which represents a significant opportunity to prevent and fight cognitive decline. However, the presence of assistance during training seems to be an important parameter to improve patients' motivation and adherence to treatment. To compensate for the absence of a therapist during at-home CCT, a relevant option could be to include a virtual assistant to accompany patients throughout their training.",2024,Alzheimer disease; THERADIA; artificial intelligence; cognitive decline; cognitive disorders; cognitive training; conversational agent; digital therapies; mild cognitive impairment; social interaction; virtual health assistant,,"Zsoldos, I; Trân, E; Fournier, H; Tarpin-Bernard, F; Fruitet, J; Fouillen, M; Bailly, G; Elisei, F; Bouchot, B; Constant, P; Ringeval, F; Koenig, O; Chainay, H"
Machine learning of dissection photographs and surface scanning for quantitative 3D neuropathology.,"We present open-source tools for three-dimensional (3D) analysis of photographs of dissected slices of human brains, which are routinely acquired in brain banks but seldom used for quantitative analysis. Our tools can: (1) 3D reconstruct a volume from the photographs and, optionally, a surface scan; and (2) produce a high-resolution 3D segmentation into 11 brain regions per hemisphere (22 in total), independently of the slice thickness. Our tools can be used as a substitute for ex vivo magnetic resonance imaging (MRI), which requires access to an MRI scanner, ex vivo scanning expertise, and considerable ﬁnancial resources. We tested our tools on synthetic and real data from two NIH Alzheimer's Disease Research Centers. The results show that our methodology yields accurate 3D reconstructions, segmentations, and volumetric measurements that are highly correlated to those from MRI. Our method also detects expected diﬀerences between ",2024,dissection photography; human; machine learning; neuroscience; surface scanning; volumetry,"Humans; Imaging, Three-Dimensional; Alzheimer Disease; Brain; Machine Learning; Photography; Dissection; Magnetic Resonance Imaging; Neuropathology; Neuroimaging","Gazula, H; Tregidgo, HFJ; Billot, B; Balbastre, Y; Williams-Ramirez, J; Herisse, R; Deden-Binder, LJ; Casamitjana, A; Melief, EJ; Latimer, CS; Kilgore, MD; Montine, M; Robinson, E; Blackburn, E; Marshall, MS; Connors, TR; Oakley, DH; Frosch, MP; Young, SI; Van Leemput, K; Dalca, AV; Fischl, B; MacDonald, CL; Keene, CD; Hyman, BT; Iglesias, JE"
Co-registration of MALDI-MSI and histology demonstrates gangliosides co-localize with amyloid beta plaques in Alzheimer's disease.,"Alzheimer's disease (AD) is a progressive neurological condition characterized by impaired cognitive function and behavioral alterations. While AD research historically centered around mis-folded proteins, advances in mass spectrometry techniques have triggered increased exploration of the AD lipidome with lipid dysregulation emerging as a critical player in AD pathogenesis. Gangliosides are a class of glycosphingolipids enriched within the central nervous system. Previous work has suggested a shift in a-series gangliosides from complex (GM1) to simple (GM2 and GM3) species may be related to the development of neurodegenerative disease. In addition, complex gangliosides with 20 carbon sphingosine chains have been shown to increase in the aging brain. In this study, we utilized matrix-assisted laser desorption ionization mass spectrometry imaging (MALDI-MSI) to interrogate the in situ relationship of a-series gangliosides with either 18 or 20 carbon sphingosine chains (d18:1 or d20:1, respectively) in the post-mortem human AD brain. Here, we expanded upon previous literature and demonstrated a significant decrease in the GM1 d20:1 to GM1 d18:1 ratio in regions of the dentate gyrus and entorhinal cortex in AD relative to control brain tissue. Then, we demonstrated that the MALDI-MSI profile of GM3 co-localizes with histologically confirmed amyloid beta (Aβ) plaques and found a significant increase in both GM1 and GM3 in proximity to Aβ plaques. Collectively, this study demonstrates a perturbation of the ganglioside profile in AD, and validates a pipeline for MALDI-MSI and classic histological staining in the same tissue sections. This demonstrates feasibility for integrating untargeted mass spectrometry imaging approaches into a digital pathology framework.",2024,Alzheimer’s disease; Digital pathology; Gangliosides; Lipids; MALDI-MSI,"Humans; Alzheimer Disease; Gangliosides; Spectrometry, Mass, Matrix-Assisted Laser Desorption-Ionization; Plaque, Amyloid; Aged; Aged, 80 and over; Brain; Male; Female","Ollen-Bittle, N; Pejhan, S; Pasternak, SH; Keene, CD; Zhang, Q; Whitehead, SN"
"Exploring the lived experiences of individuals with Parkinson's disease and their relatives: insights into care provision experiences, disease management support, self-management strategies, and future needs in Germany (qualitative study).","Parkinson's disease (PD) significantly impacts the health-related quality of life of affected individuals and their relatives. In order to support the affected individuals and their families in coping with PD, it is essential to offer comprehensive information about their experiences. A comprehensive understanding of their lived experiences with the disease, the healthcare system, applied self-management strategies and their needs is considered crucial for developing a PD support program. Therefore, we aimed to explore the lived experiences and support needs of individuals with PD and their relatives in Germany.",2024,Experiences of illness; Informational needs; Lived experience; Management support needs; Parkinson’s disease; Qualitative research; Relatives; Self-management,"Humans; Male; Germany; Parkinson Disease; Female; Self-Management; Middle Aged; Aged; Qualitative Research; Family; Focus Groups; Adult; Disease Management; Needs Assessment; Social Support; Aged, 80 and over; Quality of Life; Caregivers; Health Services Needs and Demand","Krieger, T; Jozwiak, L; Ebersbach, G; Suess, T; Falkenburger, B; Feige, T; Eggers, C; Warnecke, T; Scholl, W; Schmidt-Heisch, C; Folkerts, AK; Kalbe, E; Seven, ÜS"
Unveiling metabolic patterns in dementia: Insights from high-resolution quantitative blood-oxygenation-level-dependent MRI.,Oxygen extraction fraction (OEF) and deoxyhemoglobin (DoHb) levels reflect variations in cerebral oxygen metabolism in demented patients.,2024,K‐means clustering; dementia; deoxyhemoglobin (DoHb); gradient‐echo MRI; oxygen extraction fraction (OEF); r‐qBOLD,,"T, AR; K, K; Paul, JS"
Changes in Nursing Staff Levels and Injury-Related Emergency Department Visits among Assisted Living Residents with Alzheimers Disease and Related Dementias.,To examine the relationship between changes in nursing staff-hours per resident-day and injury-related emergency department (ED) visits among assisted living (AL) residents with Alzheimer disease and related dementias (ADRD).,2024,Assisted living facilities; accidental falls; emergency medical services; injuries; nurse; nursing assistant,,"Hua, CL; Nelson, I; Cornell, PY; White, EM; Thomas, KS"
Hepatic LRP-1 plays an important role in amyloidosis in Alzheimer's disease mice: Potential role in chronic heavy alcohol feeding.,"Hepatic lipoprotein receptor-related protein 1 (LRP-1) plays a central role in peripheral amyloid beta (Aβ) clearance, but its importance in Alzheimer's disease (AD) pathology is understudied. Our previous work showed that intragastric alcohol feeding to C57BL/6 J mice reduced hepatic LRP-1 expression which correlated with significant AD-relevant brain changes. Herein, we examined the role of hepatic LRP-1 in AD pathogenesis in APP/PS1 AD mice using two approaches to modulate hepatic LRP-1, intragastric alcohol feeding to model chronic heavy drinking shown by us to reduce hepatic LRP-1, and hepato-specific LRP-1 silencing.",2024,APP/PS1 mice; Alcohol; Alzheimer's disease; Aβ; Intragastric feeding; LRP-1; Liver,,"Chandrashekar, DV; Roules, GC; Jagadeesan, N; Panchal, UR; Oyegbesan, A; Imiruaye, OE; Zhang, H; Garcia, J; Kaur, K; Win, S; Than, TA; Kaplowitz, N; Roosan, MR; Han, D; Sumbria, RK"
