title,abstract,publication_year,keywords,mesh_terms,authors
Surface protein profiling and subtyping of extracellular vesicles in body fluids reveals non-CSF biomarkers of Alzheimer's disease.,"Noninvasive and effortless diagnosis of Alzheimer's disease (AD) remains challenging. Here we report the multiplexed profiling of extracellular vesicle (EV) surface proteins at the single EV level in five types of easily accessible body fluids using a proximity barcoding assay (PBA). A total of 183 surface proteins were detected on the EVs from body fluids collected from APP/PS1 transgenic mice and patients with AD. The AD-associated differentially expressed EV proteins could discriminate between the control and AD/AD model samples with high accuracy. Based on machine learning predictive models, urinary EV proteins exhibited the highest diagnostic potential compared to those on other biofluid EVs, both in mice and humans. Single EV analysis further revealed AD-associated EV subpopulations in the tested body fluids, and a urinary EV subpopulation with the signature proteins PLAU, ITGAX and ANXA1 could diagnose patients with AD in blinded datasets with 88% accuracy. Our results suggest that EVs and their subpopulations from noninvasive body fluids, particularly urine, are potential diagnostic biomarkers for AD.",2024,Alzheimer's disease; diagnostic biomarker; extracellular vesicles; noninvasive body fluids; proximity barcoding assay; surface protein profiling,"Humans; Mice; Animals; Alzheimer Disease; Extracellular Vesicles; Biomarkers; Mice, Transgenic; Membrane Proteins; Body Fluids","Cai, Y; Chen, T; Cai, Y; Liu, J; Yu, B; Fan, Y; Su, J; Zeng, Y; Xiao, X; Ren, L; Tang, Y"
Breakthroughs in Alzheimer's Research: A Path to a More Promising Future?,"Alzheimer's disease (AD) is a widespread neurodegenerative disorder with a significant global impact, affecting approximately 50 million individuals, and projections estimate that up to 152 million people will be affected by 2050. AD is characterized by beta-amyloid plaques and tau tangles in the brain, leading to cognitive decline.",2024,Alzheimer’s disease (AD); Nptx2; VDAC1; aducanumab; astrocytes; biomarkers; hexokinase-2; lecanemab; positron emission tomography (PET); surf4,,"Fatima, H; Rangwala, HS; Riaz, F; Rangwala, BS; Siddiq, MA"
Urine proteome profile of firefighters with exposure to emergency fire-induced smoke: A pilot study to identify potential carcinogenic effects.,"Firefighters are frequently exposed to a variety of chemicals formed from smoke, which pose a risk for numerous diseases, including cancer. Comparative urine proteome profiling could significantly improve our understanding of the early detection of potential cancer biomarkers. In this study, for the first time, we conducted a comparative protein profile analysis of 20 urine samples collected from ten real-life firefighters prior to and following emergency fire-induced smoke. Using a label-free quantitative proteomics platform, we identified and quantified 1325 unique protein groups, of which 45 proteins showed differential expressions in abundance in response to fire-smoke exposure (post) compared to the control (pre). Pathway analysis showed proteins associated with epithelium development (e.g., RHCG, HEG1, ADAMTSL2) and Alzheimer's disease (SORL1) were significantly increased in response to smoke exposure samples. A protein-protein-network study showed a possible link between these differentially abundant proteins and the known cancer gene (TP53). Moreover, a cross-comparison analysis revealed that seven proteins-ALDH1A1, APCS, POMC, COL2A1, RDX, DDAH2, and SDC4 overlapped with the previously published urine cancer proteome datasets, suggesting a potential cancer risk. Our findings demonstrated that the discovery proteomic platform is a promising analytical technique for identifying potential non-invasive biomarkers associated with fire-smoke exposure in firefighters that may be related to cancer.",2024,Biomarkers; Cancer; Fire smoke; Firefighters; Proteomic; Urine,Firefighters; Humans; Pilot Projects; Smoke; Proteome; Occupational Exposure; Male; Biomarkers; Adult; Carcinogens; Proteomics,"Hwang, J; Peng, Z; Najar, FZ; Xu, C; Agnew, RJ; Xu, X; Yang, Z; Ahsan, N"
"Impaired Kidney Function, Cerebral Small Vessel Disease and Cognitive Disorders: The Framingham Heart Study.","It remains unclear if the relation of chronic kidney disease (CKD) with cognitive dysfunction is independent of blood pressure (BP). We evaluated kidney function in relation to premorbid BP measurements, cerebral small vessel disease (CSVD) and incident mild cognitive impairment (MCI) and dementia in Framingham Offspring Cohort participants.",2024,CKD; albuminuria; cerebral small vessel disease; cognitive impairment; dementia; hypertension,,"Kelly, DM; Pinheiro, AA; Koini, M; Anderson, CD; Aparicio, H; Hofer, E; Kern, D; Blacker, D; DeCarli, C; Hwang, SJ; Viswanathan, A; Gonzales, MM; Beiser, AS; Seshadri, S; Schmidt, R; Demissie, S; Romero, JR"
Assessment of social behavior and chemosensory cue detection in an animal model of neurodegeneration.,"Numerous studies have shown that aging in humans leads to a decline in olfactory function, resulting in deficits in acuity, detection threshold, discrimination, and olfactory-associated memories. Furthermore, impaired olfaction has been identified as a potential indicator for the onset of age-related neurodegenerative diseases, including Alzheimer's disease (AD). Studies conducted on mouse models of AD have largely mirrored the findings in humans, thus providing a valuable system to investigate the cellular and circuit adaptations of the olfactory system during natural and pathological aging. However, the majority of previous research has focused on assessing the detection of neutral or synthetic odors, with little attention given to the impact of aging and neurodegeneration on the recognition of social cues-a critical feature for the survival of mammalian species. Therefore, in this study, we present a battery of olfactory tests that use conspecific urine samples to examine the changes in social odor recognition in a mouse model of neurodegeneration.",2024,Aging; Alzheimer's disease; Olfactory system; Social behavior; Social cues; Vomeronasal system,"Humans; Mice; Animals; Cues; Smell; Olfaction Disorders; Alzheimer Disease; Social Behavior; Disease Models, Animal; Mammals","Portalés, A; Sánchez-Aguilera, A; Royo, M; Jurado, S"
Evaluation of Exploratory Fluid Biomarker Results from a Phase 1 Senolytic Trial in Mild Alzheimer's Disease.,"Senescent cell accumulation contributes to the progression of age-related disorders including Alzheimer's disease (AD). Clinical trials evaluating senolytics, drugs that clear senescent cells, are underway, but lack standardized outcome measures. Our team recently published data from the first open-label trial to evaluate senolytics (dasatinib plus quercetin) in AD. After 12-weeks of intermittent treatment, we reported brain exposure to dasatinib, favorable safety and tolerability, and modest post-treatment changes in cerebrospinal fluid (CSF) inflammatory and AD biomarkers using commercially available assays. Herein, we present more comprehensive exploratory analyses of senolytic associated changes in AD relevant proteins, metabolites, lipids, and transcripts measured across blood, CSF, and urine. These analyses included mass spectrometry for precise quantification of amyloid beta (Aß) and tau in CSF; immunoassays to assess senescence associated secretory factors in plasma, CSF, and urine; mass spectrometry analysis of urinary metabolites and lipids in blood and CSF; and transcriptomic analyses relevant to chronic stress measured in peripheral blood cells. Levels of Aß and tau species remained stable. Targeted cytokine and chemokine analyses revealed treatment-associated increases in inflammatory plasma fractalkine and MMP-7 and CSF IL-6. Urinary metabolites remained unchanged. Modest treatment-associated lipid profile changes suggestive of decreased inflammation were observed both peripherally and centrally. Blood transcriptomic analysis indicated downregulation of inflammatory genes including ",2024,,,"Garbarino, VR; Palavicini, JP; Melendez, J; Barthelemy, N; He, Y; Kautz, TF; Lopez-Cruzan, M; Mathews, JJ; Xu, P; Zhan, B; Saliba, A; Ragi, N; Sharma, K; Craft, S; Petersen, RC; Espindola-Netto, JM; Xue, A; Tchkonia, T; Kirkland, JL; Seshadri, S; Salardini, A; Musi, N; Bateman, RJ; Gonzales, MM; Orr, ME"
Heart rate and breathing effects on attention and memory (HeartBEAM): study protocol for a randomized controlled trial in older adults.,"In healthy people, the ""fight-or-flight"" sympathetic system is counterbalanced by the ""rest-and-digest"" parasympathetic system. As we grow older, the parasympathetic system declines as the sympathetic system becomes hyperactive. In our prior heart rate variability biofeedback and emotion regulation (HRV-ER) clinical trial, we found that increasing parasympathetic activity through daily practice of slow-paced breathing significantly decreased plasma amyloid-β (Aβ) in healthy younger and older adults. In healthy adults, higher plasma Aβ is associated with greater risk of Alzheimer's disease (AD). Our primary goal of this trial is to reproduce and extend our initial findings regarding effects of slow-paced breathing on Aβ. Our secondary objectives are to examine the effects of daily slow-paced breathing on brain structure and the rate of learning.",2024,Alzheimer’s disease; Amyloid beta; Brain games; Cognition; Cognitive training; Heart rate oscillations; Heart rate variability biofeedback; Memory; Perivascular space; Slow-paced breathing,"Aged; Humans; Attention; Biofeedback, Psychology; Cognition; Heart Rate; Randomized Controlled Trials as Topic; Respiration; Middle Aged","Nashiro, K; Yoo, HJ; Cho, C; Kim, AJ; Nasseri, P; Min, J; Dahl, MJ; Mercer, N; Choupan, J; Choi, P; Lee, HRJ; Choi, D; Alemu, K; Herrera, AY; Ng, NF; Thayer, JF; Mather, M"
Whole-body metabolic modelling reveals microbiome and genomic interactions on reduced urine formate levels in Alzheimer's disease.,"In this study, we aimed to understand the potential role of the gut microbiome in the development of Alzheimer's disease (AD). We took a multi-faceted approach to investigate this relationship. Urine metabolomics were examined in individuals with AD and controls, revealing decreased formate and fumarate concentrations in AD. Additionally, we utilised whole-genome sequencing (WGS) data obtained from a separate group of individuals with AD and controls. This information allowed us to create and investigate host-microbiome personalised whole-body metabolic models. Notably, AD individuals displayed diminished formate microbial secretion in these models. Additionally, we identified specific reactions responsible for the production of formate in the host, and interestingly, these reactions were linked to genes that have correlations with AD. This study suggests formate as a possible early AD marker and highlights genetic and microbiome contributions to its production. The reduced formate secretion and its genetic associations point to a complex connection between gut microbiota and AD. This holistic understanding might pave the way for novel diagnostic and therapeutic avenues in AD management.",2024,Alzheimer’s disease; Co-metabolism; Constraint-based modelling; Formate; Host-microbiome; Metabolic modelling; Metabolomics; Microbiome; Pathways,Humans; Alzheimer Disease; Microbiota; Gastrointestinal Microbiome; Genomics; Formates,"Martinelli, F; Heinken, A; Henning, AK; Ulmer, MA; Hensen, T; González, A; Arnold, M; Asthana, S; Budde, K; Engelman, CD; Estaki, M; Grabe, HJ; Heston, MB; Johnson, S; Kastenmüller, G; Martino, C; McDonald, D; Rey, FE; Kilimann, I; Peters, O; Wang, X; Spruth, EJ; Schneider, A; Fliessbach, K; Wiltfang, J; Hansen, N; Glanz, W; Buerger, K; Janowitz, D; Laske, C; Munk, MH; Spottke, A; Roy, N; Nauck, M; Teipel, S; Knight, R; Kaddurah-Daouk, RF; Bendlin, BB; Hertel, J; Thiele, I"
Leading determinants of incident dementia among individuals with and without the apolipoprotein E ε4 genotype: a retrospective cohort study.,Little is known regarding the leading risk factors for dementia/Alzheimer's disease (AD) in individuals with and without APOE4. The identification of key risk factors for dementia/Alzheimer's disease (AD) in individuals with and without the APOE4 gene is of significant importance in global health.,2024,Alzheimer disease; Apolipoproteins E; Biomarker; Dementia; Life style; Multimorbidity risk score,Humans; Alzheimer Disease; Apolipoprotein E4; Biomarkers; C-Reactive Protein; Genotype; Retrospective Studies,"Ye, S; Roccati, E; Wang, W; Zhu, Z; Kiburg, K; Huang, Y; Zhang, X; Zhang, X; Liu, J; Tang, S; Hu, Y; Ge, Z; Yu, H; He, M; Shang, X"
Urine biomarkers for Alzheimer's disease: A new opportunity for wastewater-based epidemiology?,"While Alzheimer's disease (AD) diagnosis, management, and care have become priorities for healthcare providers and researcher's worldwide due to rapid population aging, epidemiologic surveillance efforts are currently limited by costly, invasive diagnostic procedures, particularly in low to middle income countries (LMIC). In recent years, wastewater-based epidemiology (WBE) has emerged as a promising tool for public health assessment through detection and quantification of specific biomarkers in wastewater, but applications for non-infectious diseases such as AD remain limited. This early review seeks to summarize AD-related biomarkers and urine and other peripheral biofluids and discuss their potential integration to WBE platforms to guide the first prospective efforts in the field. Promising results have been reported in clinical settings, indicating the potential of amyloid β, tau, neural thread protein, long non-coding RNAs, oxidative stress markers and other dysregulated metabolites for AD diagnosis, but questions regarding their concentration and stability in wastewater and the correlation between clinical levels and sewage circulation must be addressed in future studies before comprehensive WBE systems can be developed.",2024,Alzheimer’s disease; Alzheimer’s disease Biomarkers; Proteins; Urine molecules; Wastewater-based epidemiology; lncRNAs,Humans; Alzheimer Disease; Amyloid beta-Peptides; Wastewater-Based Epidemiological Monitoring; Wastewater; Prospective Studies; Biomarkers,"Armenta-Castro, A; Núñez-Soto, MT; Rodriguez-Aguillón, KO; Aguayo-Acosta, A; Oyervides-Muñoz, MA; Snyder, SA; Barceló, D; Saththasivam, J; Lawler, J; Sosa-Hernández, JE; Parra-Saldívar, R"
"Synthesis and PET Imaging Biodistribution Studies of Radiolabeled Iododiflunisal, a Transthyretin Tetramer Stabilizer, Candidate Drug for Alzheimer's Disease.","The small-molecule iododiflunisal (IDIF) is a transthyretin (TTR) tetramer stabilizer and acts as a chaperone of the TTR-Amyloid beta interaction. Oral administration of IDIF improves Alzheimer's Disease (AD)-like pathology in mice, although the mechanism of action and pharmacokinetics remain unknown. Radiolabeling IDIF with positron or gamma emitters may aid in the in vivo evaluation of IDIF using non-invasive nuclear imaging techniques. In this work, we report an isotopic exchange reaction to obtain IDIF radiolabeled with ",2024,18F; amyloid beta; in vivo imaging; iododiflunisal; positron emission tomography (PET); small-molecule chaperone; transthyretin tetramer stabilizer,Humans; Animals; Mice; Pharmaceutical Preparations; Tissue Distribution; Alzheimer Disease; Prealbumin; Amyloid beta-Peptides; Excipients; Diflunisal,"Joshi, SM; Wilson, TC; Li, Z; Preshlock, S; Gómez-Vallejo, V; Gouverneur, V; Llop, J; Arsequell, G"
China Alzheimer's Disease and Neurodegenerative Disorder Research (CANDOR) -A Prospective Cohort Study for Alzheimer's Disease and Vascular Cognitive Impairment.,Alzheimer's disease (AD) and vascular cognitive impairment (VCI) are the two main causes of dementia. AD and VCI share similar symptoms of cognitive decline and may be attributable to similar risk factors. Establishing a prospective cohort to compare VCI and AD would help to understand vascular risk factors related to dementia.,2024,Alzheimer’s disease; CANDOR; post stroke cognitive impairment; prospective cohort study,"Humans; Adult; Middle Aged; Aged; Aged, 80 and over; Alzheimer Disease; Prospective Studies; Cohort Studies; Cognitive Dysfunction; Neurodegenerative Diseases; Stroke","Li, S; Dong, H; Wang, Y; Wang, S; Lv, X; Dong, M; Tian, S; Shi, J"
Digital remote monitoring for screening and early detection of urinary tract infections.,"Urinary Tract Infections (UTIs) are one of the most prevalent bacterial infections in older adults and a significant contributor to unplanned hospital admissions in People Living with Dementia (PLWD), with early detection being crucial due to the predicament of reporting symptoms and limited help-seeking behaviour. The most common diagnostic tool is urine sample analysis, which can be time-consuming and is only employed where UTI clinical suspicion exists. In this method development and proof-of-concept study, participants living with dementia were monitored via low-cost devices in the home that passively measure activity, sleep, and nocturnal physiology. Using 27828 person-days of remote monitoring data (from 117 participants), we engineered features representing symptoms used for diagnosing a UTI. We then evaluate explainable machine learning techniques in passively calculating UTI risk and perform stratification on scores to support clinical translation and allow control over the balance between alert rate and sensitivity and specificity. The proposed UTI algorithm achieves a sensitivity of 65.3% (95% Confidence Interval (CI) = 64.3-66.2) and specificity of 70.9% (68.6-73.1) when predicting UTIs on unseen participants and after risk stratification, a sensitivity of 74.7% (67.9-81.5) and specificity of 87.9% (85.0-90.9). In addition, feature importance methods reveal that the largest contributions to the predictions were bathroom visit statistics, night-time respiratory rate, and the number of previous UTI events, aligning with the literature. Our machine learning method alerts clinicians of UTI risk in subjects, enabling earlier detection and enhanced screening when considering treatment.",2024,,,"Capstick, A; Palermo, F; Zakka, K; Fletcher-Lloyd, N; Walsh, C; Cui, T; Kouchaki, S; Jackson, R; Tran, M; Crone, M; Jensen, K; Freemont, P; Vaidyanathan, R; Kolanko, M; True, J; Daniels, S; Wingfield, D; Nilforooshan, R; Barnaghi, P"
