title,abstract,publication_year,keywords,mesh_terms,authors
Assessing CT-based Volumetric Analysis via Transfer Learning with MRI and Manual Labels for Idiopathic Normal Pressure Hydrocephalus.,"Brain computed tomography (CT) is an accessible and commonly utilized technique for assessing brain structure. In cases of idiopathic normal pressure hydrocephalus (iNPH), the presence of ventriculomegaly is often neuroradiologically evaluated by visual rating and manually measuring each image. Previously, we have developed and tested a deep-learning-model that utilizes transfer learning from magnetic resonance imaging (MRI) for CT-based intracranial tissue segmentation. Accordingly, herein we aimed to enhance the segmentation of ventricular cerebrospinal fluid (VCSF) in brain CT scans and assess the performance of automated brain CT volumetrics in iNPH patient diagnostics.",2024,CNNs; CT; MRI; deep learning; hydrocephalus; volumetry,,"Srikrishna, M; Seo, W; Zettergren, A; Kern, S; Cantré, D; Gessler, F; Sotoudeh, H; Seidlitz, J; Bernstock, JD; Wahlund, LO; Westman, E; Skoog, I; Virhammar, J; Fällmar, D; Schöll, M"
Effects of Hepatorenal Function on Urinary Alzheimer-Associated Neuronal Thread Protein: A Laboratory-Based Cross-Sectional Study Among the Older Chinese Population.,Urinary Alzheimer-associated neuronal thread protein (AD7c-NTP) is a biomarker for the early diagnosis of Alzheimer's disease (AD). It remains unclear whether hepatorenal function affects the urinary AD7c-NTP level.,2024,Alzheimer-associated neuronal thread protein; Alzheimer’s disease; hepatorenal indicator; kidney; liver; urine,,"Jin, H; Yang, Q; Chen, G; Zhang, W; Wu, Y; Wang, R"
A Systematic Online Living Evidence Summary of experimental Alzheimer's disease research.,"Despite extensive investment, the development of effective treatments for Alzheimer's disease (AD) has been largely unsuccessful. To improve translation, it is crucial to ensure the quality and reproducibility of foundational evidence generated from laboratory models. Systematic reviews play a key role in providing an unbiased overview of the evidence, assessing rigor and reporting, and identifying factors that influence reproducibility. However, the sheer pace of evidence generation is prohibitive to evidence synthesis and assessment.",2024,Alzheimer’s disease; Biocuration; Systematic review; evidence synthesis; laboratory models; reproducibility; transparency,,"Hair, K; Wilson, E; Maksym, O; Macleod, M; Sena, ES"
A new tau dephosphorylation-targeting chimera for the treatment of tauopathies.,"Abnormal accumulation of hyperphosphorylated tau protein plays a pivotal role in a collection of neurodegenerative diseases named tauopathies, including Alzheimer's disease (AD). We have recently conceptualized the design of hetero-bifunctional chimeras for selectively promoting the proximity between tau and phosphatase, thus specifically facilitating tau dephosphorylation and removal. Here, we sought to optimize the construction of tau dephosphorylating-targeting chimera (DEPTAC) and obtained a new chimera D14, which had high efficiency in reducing tau phosphorylation both in cell and tauopathy mouse models, while showing limited cytotoxicity. Moreover, D14 ameliorated neurodegeneration in primary cultured hippocampal neurons treated with toxic tau-K18 fragments, and improved cognitive functions of tauopathy mice. These results suggested D14 as a cost-effective drug candidate for the treatment of tauopathies.",2024,Alzheimer’s disease; Tau; dephosphorylation targeting chimera (DEPTAC); drug development; tauopathy,,"Su, JF; Xiao, Y; Wei, LY; Lei, HY; Sun, F; Wang, WX; Li, SH; Wang, XC; Zheng, J; Wang, JZ"
Multi-instance learning attention model for amyloid quantification of brain sub regions in longitudinal cognitive decline.,Amyloid PET scans help in identifying the beta-amyloid deposition in different brain regions. The purpose of this study is to develop a deep learning model that can automate the task of finding amyloid deposition in different regions of the brain only by using PET scan and without the corresponding MRI scan. 2647 ,2024,Alzheimer’s disease; Attention; Multi-instance learning; Standardized uptake value ratio,,"Divya, R; Shantha Selva Kumari, R"
LCGNet: Local Sequential Feature Coupling Global Representation Learning for Functional Connectivity Network Analysis with fMRI.,"Analysis of functional connectivity networks (FCNs) derived from resting-state functional magnetic resonance imaging (rs-fMRI) has greatly advanced our understanding of brain diseases, including Alzheimer's disease (AD) and attention deficit hyperactivity disorder (ADHD). Advanced machine learning techniques, such as convolutional neural networks (CNNs), have been used to learn high-level feature representations of FCNs for automated brain disease classification. Even though convolution operations in CNNs are good at extracting local properties of FCNs, they generally cannot well capture global temporal representations of FCNs. Recently, the transformer technique has demonstrated remarkable performance in various tasks, which is attributed to its effective self-attention mechanism in capturing the global temporal feature representations. However, it cannot effectively model the local network characteristics of FCNs. To this end, in this paper, we propose a novel network structure for Local sequential feature Coupling Global representation learning (LCGNet) to take advantage of convolutional operations and self-attention mechanisms for enhanced FCN representation learning. Specifically, we first build a dynamic FCN for each subject using an overlapped sliding window approach. We then construct three sequential components (i.e., edge-to-vertex layer, vertex-to-network layer, and network-to-temporality layer) with a dual backbone branch of CNN and transformer to extract and couple from local to global topological information of brain networks. Experimental results on two real datasets (i.e., ADNI and ADHD-200) with rs-fMRI data show the superiority of our LCGNet.",2024,,,"Zhou, J; Jie, B; Wang, Z; Zhang, Z; Du, T; Bian, W; Yang, Y; Jia, J"
Predicting changes in brain metabolism and progression from mild cognitive impairment to dementia using multitask Deep Learning models and explainable AI.,"The prediction of Alzheimer's disease (AD) progression from its early stages is a research priority. In this context, the use of Artificial Intelligence (AI) in AD has experienced a notable surge in recent years. However, existing investigations predominantly concentrate on distinguishing clinical phenotypes through cross-sectional approaches. This study aims to investigate the potential of modeling additional dimensions of the disease, such as variations in brain metabolism assessed via [",2024,Alzheimer disease; Artificial intelligence; Automated pattern recognition; Deep learning; Machine learning; Neurodegenerative diseases; Neuroimaging; Positron-emission tomography,,"García-Gutiérrez, F; Hernández-Lorenzo, L; Cabrera-Martín, MN; Matias-Guiu, JA; Ayala, JL"
Amyloid and tau burden relate to longitudinal changes in the performance of complex everyday activities among cognitively unimpaired older adults: results from the performance-based Harvard Automated Phone Task.,"Changes in everyday functioning constitute a clinically meaningful outcome, even in the early stages of Alzheimer's disease. Performance-based assessments of everyday functioning might help uncover these early changes. We aimed to investigate how changes over time in everyday functioning relate to tau and amyloid in cognitively unimpaired older adults.",2024,Alzheimer's disease; amyloid; function; instrumental activities of daily living; longitudinal; tau,,"Dubbelman, MA; Diez, I; Gonzalez, C; Amariglio, RE; Becker, JA; Chhatwal, JP; Gatchel, JR; Johnson, KA; Locascio, JJ; Udeogu, OJ; Wang, S; Papp, KV; Properzi, MJ; Rentz, DM; Schultz, AP; Sperling, RA; Vannini, P; Marshall, GA"
Diagnostic performance of plasma pTau,"Recently developed blood markers for Alzheimer's disease (AD) detection have high accuracy but usually require ultra-sensitive analytic tools not commonly available in clinical laboratories, and their performance in clinical practice is unknown.",2024,Alzheimer; Amyloid; Biomarkers; Blood; Plasma; Tau,"Humans; Amyloid beta-Peptides; Alzheimer Disease; Female; Male; Peptide Fragments; tau Proteins; Aged; Biomarkers; Middle Aged; Cognitive Dysfunction; Aged, 80 and over; ROC Curve; Phosphorylation","Arranz, J; Zhu, N; Rubio-Guerra, S; Rodríguez-Baz, Í; Ferrer, R; Carmona-Iragui, M; Barroeta, I; Illán-Gala, I; Santos-Santos, M; Fortea, J; Lleó, A; Tondo, M; Alcolea, D"
Accurate identification of individuals with subjective cognitive decline using 3D regional fractal dimensions on structural magnetic resonance imaging.,"Accurate identification of individuals with subjective cognitive decline (SCD) is crucial for early intervention and prevention of neurodegenerative diseases. Fractal dimensionality (FD) has emerged as a robust and replicable measure, surpassing traditional geometric metrics, in characterizing the intricate fractal geometrical properties of brain structure. Nevertheless, the effectiveness of FD in identifying individuals with SCD remains largely unclear. A 3D regional FD method can be suggested to characterize and quantify the spatial complexity of the precise gray matter, providing insights into cognitive aging and aiding in the automated identification of individuals with SCD.",2024,Fractal dimension; Integer ratio based 3D box-counting fractal analysis; Structural magnetic resonance imaging; Subjective cognitive decline; individual identification,,"Ni, H; Xue, J; Qin, J; Zhang, Y"
A Stochastic Landscape Approach for Protein Folding State Classification.,"Protein folding is a critical process that determines the functional state of proteins. Proper folding is essential for proteins to acquire their functional three-dimensional structures and execute their biological role, whereas misfolded proteins can lead to various diseases, including neurodegenerative disorders like Alzheimer's and Parkinson's. Therefore, a deeper understanding of protein folding is vital for understanding disease mechanisms and developing therapeutic strategies. This study introduces the Stochastic Landscape Classification (SLC), an innovative, automated, nonlearning algorithm that quantitatively analyzes protein folding dynamics. Focusing on collective variables (CVs) - low-dimensional representations of complex dynamical systems like molecular dynamics (MD) of macromolecules - the SLC approach segments the CVs into distinct macrostates, revealing the protein folding pathway explored by MD simulations. The segmentation is achieved by analyzing changes in CV trends and clustering these segments using a standard density-based spatial clustering of applications with noise (DBSCAN) scheme. Applied to the MD-based CV trajectories of Chignolin and Trp-Cage proteins, the SLC demonstrates apposite accuracy, validated by comparing standard classification metrics against ground-truth data. These metrics affirm the efficacy of the SLC in capturing intricate protein dynamics and offer a method to evaluate and select the most informative CVs. The practical application of this technique lies in its ability to provide a detailed, quantitative description of protein folding processes, with significant implications for understanding and manipulating protein behavior in industrial and pharmaceutical contexts.",2024,,Protein Folding; Molecular Dynamics Simulation; Stochastic Processes; Algorithms; Proteins; Oligopeptides; Peptides,"Faran, M; Ray, D; Nag, S; Raucci, U; Parrinello, M; Bisker, G"
Prediction of Alzheimer's disease progression within 6 years using speech: A novel approach leveraging language models.,Identification of individuals with mild cognitive impairment (MCI) who are at risk of developing Alzheimer's disease (AD) is crucial for early intervention and selection of clinical trials.,2024,Alzheimer's disease prognosis; Framingham Heart Study; natural language processing; neuropsychological test,,"Amini, S; Hao, B; Yang, J; Karjadi, C; Kolachalama, VB; Au, R; Paschalidis, IC"
A Simple Sandwich Electrochemical Immunosensor for Rapid Detection of the Alzheimer's Disease Biomarker Tau Protein.,"As a typical biomarker of Alzheimer's disease, rapid and specific detection of tau protein can help improve the early diagnosis and prognosis of the disease. In this study, a simple sandwich electrochemical immunosensor was developed for rapid detection of tau protein. Primary monoclonal antibodies (mAb1) against the middle domain of tau protein (amino acids 189-195) were immobilized on the gold electrode surface through a self-assembled monolayer (SAM) of 3,3'-dithiobis (sulfosuccinimidyl propionate) (DTSSP). Then the tau protein was captured through the specific adsorption between the antigen and the antibody, resulting in a change in the impedance. Secondary monoclonal antibodies (mAb2) against the N-terminal region of tau protein were used for further amplification of the binding reaction between mAb1 and tau protein. A linear correlation between the total change in impedance and the logarithm of tau concentration was found from 2 × 10",2024,Alzheimer’s disease (AD); immunosensor; impedance; sandwich; tau protein,"tau Proteins; Alzheimer Disease; Humans; Biosensing Techniques; Biomarkers; Electrochemical Techniques; Antibodies, Monoclonal; Gold; Immunoassay; Limit of Detection; Electrodes","Yang, M; Chen, Y; Sun, H; Li, D; Li, Y"
A novel insight into neurological disorders through HDAC6 protein-protein interactions.,"Due to its involvement in physiological and pathological processes, histone deacetylase 6 (HDAC6) is considered a promising pharmaceutical target for several neurological manifestations. However, the exact regulatory role of HDAC6 in the central nervous system (CNS) is still not fully understood. Hence, using a semi-automated literature screening technique, we systematically collected HDAC6-protein interactions that are experimentally validated and reported in the CNS. The resulting HDAC6 network encompassed 115 HDAC6-protein interactions divided over five subnetworks: (de)acetylation, phosphorylation, protein complexes, regulatory, and aggresome-autophagy subnetworks. In addition, 132 indirect interactions identified through HDAC6 inhibition were collected and categorized. Finally, to display the application of our HDAC6 network, we mapped transcriptomics data of Alzheimer's disease, Parkinson's disease, and Amyotrophic Lateral Sclerosis on the network and highlighted that in the case of Alzheimer's disease, alterations predominantly affect the HDAC6 phosphorylation subnetwork, whereas differential expression within the deacetylation subnetwork is observed across all three neurological disorders. In conclusion, the HDAC6 network created in the present study is a novel and valuable resource for the understanding of the HDAC6 regulatory mechanisms, thereby providing a framework for the integration and interpretation of omics data from neurological disorders and pharmacodynamic assessments.",2024,Alzheimer’s disease; Amyotrophic lateral sclerosis; Central nervous system; Histone deacetylase 6 (HDAC6); Parkinson’s disease; Protein–protein interactions,Histone Deacetylase 6; Humans; Protein Interaction Maps; Nervous System Diseases; Alzheimer Disease; Phosphorylation; Acetylation; Parkinson Disease,"Bahram Sangani, N; Koetsier, J; Mélius, J; Kutmon, M; Ehrhart, F; Evelo, CT; Curfs, LMG; Reutelingsperger, CP; Eijssen, LMT"
Automated Scoring of Alzheimer's Disease Atrophy Scale with Subtype Classification Using Deep Learning-Based T1-Weighted Magnetic Resonance Image Segmentation.,Application of visual scoring scales for regional atrophy in Alzheimer's disease (AD) in clinical settings is limited by their high time cost and low intra/inter-rater agreement.,2024,Alzheimer’s disease; atrophy; cognitive dysfunction; magnetic resonance imaging; visual scoring,,"Choe, YS; Kim, REY; Kim, HW; Kim, J; Lee, H; Lee, MK; Lee, M; Kim, KY; Kim, SH; Kim, JH; Lee, JY; Kim, E; Kim, D; Lim, HK"
Associations Between Free and Cued Selective Reminding Test and Cerebrospinal Fluid Biomarkers in Amnestic Mild Cognitive Impairment.,"The Free and Cued Selective Reminding Test (FCSRT), assessing verbal episodic memory with controlled learning and semantic cueing, has been recommended for detecting the genuine encoding and storage deficits characterizing AD-related memory disorders.",2024,Alzheimer’s disease; amyloid-β; cerebrospinal fluid biomarkers; episodic memory; mild cognitive impairment; neurodegeneration,,"Giuffrè, GM; Quaranta, D; Citro, S; Morganti, TG; Martellacci, N; Vita, MG; Rossini, PM; Calabresi, P; Marra, C"
The appropriate sample-handling procedure for measuring the plasma β-amyloid level using a fully automated immunoassay.,"Plasma β-amyloid (Aβ) assays are a promising tool for Alzheimer's disease diagnosis in clinical practice. To obtain reliable results, establishing an appropriate sample-handling procedure for each analytical platform is warranted. This study proposes an appropriate sample-handling procedure using HISCL analyzer by elucidating the individual/combined effects of pre-analytical parameters on plasma Aβ42/Aβ40 levels. We investigated the effects of various pre-analytical parameters, including storage times for whole blood, plasma, and freezing conditions, on plasma Aβ42/Aβ40 levels, and confirmed if these values met the acceptable criteria. Plasma Aβ42/Aβ40 levels were acceptable in all conditions. We determined our protocol by confirming that plasma Aβ42/Aβ40 levels remained acceptable when combining pre-analytical parameters. We established an appropriate sample-handling protocol that ensures reliable measurement of plasma Aβ42/Aβ40 levels using HISCL analyzer. We believe the Aβ assay, with our protocol, shows promise for aiding AD diagnosis in clinical settings.",2024,,Amyloid beta-Peptides; Humans; Alzheimer Disease; Immunoassay; Peptide Fragments; Specimen Handling; Female; Male; Aged,"Ishiki, K; Yamashita, K; Watanabe, S; Miura, M; Kawahira, J; Arimatsu, Y; Kawasaki, K; Iwanaga, S; Sato, T"
Identification of Ethical Issues and Practice Recommendations Regarding the Use of Robotic Coaching Solutions for Older Adults: Narrative Review.,"Technological advances in robotics, artificial intelligence, cognitive algorithms, and internet-based coaches have contributed to the development of devices capable of responding to some of the challenges resulting from demographic aging. Numerous studies have explored the use of robotic coaching solutions (RCSs) for supporting healthy behaviors in older adults and have shown their benefits regarding the quality of life and functional independence of older adults at home. However, the use of RCSs by individuals who are potentially vulnerable raises many ethical questions. Establishing an ethical framework to guide the development, use, and evaluation practices regarding RCSs for older adults seems highly pertinent.",2024,ethical issues; ethical recommendations; geriatrics; guidelines; older adults; robotic coaching solutions,Humans; Aged; Robotics; Mentoring; Quality of Life,"Palmier, C; Rigaud, AS; Ogawa, T; Wieching, R; Dacunha, S; Barbarossa, F; Stara, V; Bevilacqua, R; Pino, M"
