title,abstract,publication_year,keywords,mesh_terms,authors
The relationship between cortical thickness and white matter hyperintensities in mid to late life.,"White matter hyperintensities (WMH) are associated with cortical thinning. Although they are primarily detected in older participants, these lesions can appear in younger and midlife individuals. Here, we tested whether WMH are associated with cortical thinning in relatively younger (26-50 years) and relatively older (58-84) participants who were free of dementia, and how these associations are moderated by WMH localization. WMH were automatically quantified and categorized according to the localization of three classes of white matter tracts: association, commissural and projection fibers. Mediation analyses were used to infer whether differences in cortical thickness between younger and older participants were explained by WMH. Our results revealed that total WMH explained between 20.6 % and 65.5 % of the effect of age on cortical thickness in AD-signature regions including the lateral temporal lobes and supramarginal gyrus, among others. This mediation was slightly stronger for projection WMH, although it was still significant for association and commissural WMH. These results suggest that there is an interplay between vascular and AD causes of cognitive impairment that starts at younger ages.",2024,Cerebrovascular disease; Cognitive impairment; Cortical thickness; Neuroimaging; White matter hyperintensities,"Humans; White Matter; Aged; Male; Female; Middle Aged; Aged, 80 and over; Adult; Aging; Cerebral Cortex; Magnetic Resonance Imaging; Alzheimer Disease; Cognitive Dysfunction","Jiménez-Balado, J; Habeck, C; Stern, Y; Eich, T"
A spatiotemporal graph transformer approach for Alzheimer's disease diagnosis with rs-fMRI.,"Alzheimer's disease (AD) is a neurodegenerative disease accompanied by cognitive impairment. Early diagnosis is crucial for the timely treatment and intervention of AD. Resting-state functional magnetic resonance imaging (rs-fMRI) records the temporal dynamics and spatial dependency in the brain, which have been utilized for automatically diagnosis of AD in the community. Existing approaches of AD diagnosis using rs-fMRI only assess functional connectivity, ignoring the spatiotemporal dependency mining of rs-fMRI. In addition, it is difficult to increase diagnosis accuracy due to the shortage of rs-fMRI sample and the poor anti-noise ability of model. To deal with these problems, this paper proposes a novel approach for the automatic diagnosis of AD, namely spatiotemporal graph transformer network (STGTN). The proposed STGTN can effectively extract spatiotemporal features of rs-fMRI. Furthermore, to solve the sample-limited problem and to improve the anti-noise ability of the proposed model, an adversarial training strategy is adopted for the proposed STGTN to generate adversarial examples (AEs) and augment training samples with AEs. Experimental results indicate that the proposed model achieves the classification accuracy of 92.58%, and 85.27% with the adversarial training strategy for AD vs. normal control (NC), early mild cognitive impairment (eMCI) vs. late mild cognitive impairment (lMCI) respectively, outperforming the state-of-the-art methods. Besides, the spatial attention coefficients reflected from the designed model reveal the importance of brain connections under different classification tasks.",2024,AD diagnosis; Adversarial training; Spatiotemporal feature; rs-fMRI,,"He, P; Shi, Z; Cui, Y; Wang, R; Wu, D"
A feature-aware multimodal framework with auto-fusion for Alzheimer's disease diagnosis.,"Alzheimer's disease (AD), one of the most common dementias, has about 4.6 million new cases yearly worldwide. Due to the significant amount of suspected AD patients, early screening for the disease has become particularly important. There are diversified types of AD diagnosis data, such as cognitive tests, images, and risk factors, many prior investigations have primarily concentrated on integrating only high-dimensional features and simple fusion concatenation, resulting in less-than-optimal outcomes for AD diagnosis. Therefore, We propose an enhanced multimodal AD diagnostic framework comprising a feature-aware module and an automatic model fusion strategy (AMFS). To preserve the correlation and significance features within a low-dimensional space, the feature-aware module employs a low-dimensional SHapley Additive exPlanation (SHAP) boosting feature selection as the initial step, following this analysis, diverse tiers of low-dimensional features are extracted from patients' biological data. Besides, in the high-dimensional stage, the feature-aware module integrates cross-modal attention mechanisms to capture subtle relationships among different cognitive domains, neuroimaging modalities, and risk factors. Subsequently, we integrate the aforementioned feature-aware module with graph convolutional networks (GCN) to address heterogeneous data in multimodal AD, while also possessing the capability to perceive relationships between different modalities. Lastly, our proposed AMFS autonomously learns optimal parameters for aligning two sub-models. The validation tests using two ADNI datasets show the high accuracies of 95.9% and 91.9% respectively, in AD diagnosis. The methods efficiently select features from multimodal AD data, optimizing model fusion for potential clinical assistance in diagnostics.",2024,Alzheimer’s disease; Attention mechanisms; Feature selection; Graph neural networks; Multimodal AD diagnosis,,"Zhang, M; Cui, Q; Lü, Y; Li, W"
Scalp acupuncture targets for neurological disorders：evidence from neuroimaging studies (part 1).,"Scalp acupuncture is a unique acupuncture method developed based on brain functional and pathophysiological knowledge. In past decades, there has been significant development in the understanding of the brain pathology of many neurological disorders through cutting-edge brain imaging techniques. Yet, these findings have not been incorporated into scalp acupuncture. In the present paper, we aimed to initiate an attempt to develop/identify scalp acupuncture targets based on neuroimaging findings.",2024,Brain stimulation; Neuroimaging; Neurological disorders; Scalp acupuncture; Scalp acupuncture stimulation targets,Humans; Acupuncture Therapy; Nervous System Diseases; Neuroimaging; Scalp; Acupuncture Points; Brain; Parkinson Disease,"Zhang, BL; Liu, J; Cui, FY; Cao, J; Yu, SY; Kong, Q; Kong, J"
Machine learning of dissection photographs and surface scanning for quantitative 3D neuropathology.,"We present open-source tools for three-dimensional (3D) analysis of photographs of dissected slices of human brains, which are routinely acquired in brain banks but seldom used for quantitative analysis. Our tools can: (1) 3D reconstruct a volume from the photographs and, optionally, a surface scan; and (2) produce a high-resolution 3D segmentation into 11 brain regions per hemisphere (22 in total), independently of the slice thickness. Our tools can be used as a substitute for ex vivo magnetic resonance imaging (MRI), which requires access to an MRI scanner, ex vivo scanning expertise, and considerable ﬁnancial resources. We tested our tools on synthetic and real data from two NIH Alzheimer's Disease Research Centers. The results show that our methodology yields accurate 3D reconstructions, segmentations, and volumetric measurements that are highly correlated to those from MRI. Our method also detects expected diﬀerences between ",2024,dissection photography; human; machine learning; neuroscience; surface scanning; volumetry,"Humans; Imaging, Three-Dimensional; Alzheimer Disease; Brain; Machine Learning; Photography; Dissection; Magnetic Resonance Imaging; Neuropathology; Neuroimaging","Gazula, H; Tregidgo, HFJ; Billot, B; Balbastre, Y; Williams-Ramirez, J; Herisse, R; Deden-Binder, LJ; Casamitjana, A; Melief, EJ; Latimer, CS; Kilgore, MD; Montine, M; Robinson, E; Blackburn, E; Marshall, MS; Connors, TR; Oakley, DH; Frosch, MP; Young, SI; Van Leemput, K; Dalca, AV; Fischl, B; MacDonald, CL; Keene, CD; Hyman, BT; Iglesias, JE"
AI-based mining of biomedical literature: Applications for drug repurposing for the treatment of dementia.,"Neurodegenerative pathologies such as Alzheimer's disease, Parkinson's disease, Huntington's disease, Amyotrophic lateral sclerosis, Multiple sclerosis, HIV-associated neurocognitive disorder, and others significantly affect individuals, their families, caregivers, and healthcare systems. While there are no cures yet, researchers worldwide are actively working on the development of novel treatments that have the potential to slow disease progression, alleviate symptoms, and ultimately improve the overall health of patients. Huge volumes of new scientific information necessitate new analytical approaches for meaningful hypothesis generation. To enable the automatic analysis of biomedical data we introduced AGATHA, an effective AI-based literature mining tool that can navigate massive scientific literature databases, such as PubMed. The overarching goal of this effort is to adapt AGATHA for drug repurposing by revealing hidden connections between FDA-approved medications and a health condition of interest. Our tool converts the abstracts of peer-reviewed papers from PubMed into multidimensional space where each gene and health condition are represented by specific metrics. We implemented advanced statistical analysis to reveal distinct clusters of scientific terms within the virtual space created using AGATHA-calculated parameters for selected health conditions and genes. Partial Least Squares Discriminant Analysis was employed for categorizing and predicting samples (122 diseases and 20889 genes) fitted to specific classes. Advanced statistics were employed to build a discrimination model and extract lists of genes specific to each disease class. Here we focus on drugs that can be repurposed for dementia treatment as an outcome of neurodegenerative diseases. Therefore, we determined dementia-associated genes statistically highly ranked in other disease classes. Additionally, we report a mechanism for detecting genes common to multiple health conditions. These sets of genes were classified based on their presence in biological pathways, aiding in selecting candidates and biological processes that are exploitable with drug repurposing.",2024,,,"Sikirzhytskaya, A; Tyagin, I; Sutton, SS; Wyatt, MD; Safro, I; Shtutman, M"
LCADNet: a novel light CNN architecture for EEG-based Alzheimer disease detection.,"Alzheimer's disease (AD) is a progressive and incurable neurologi-cal disorder with a rising mortality rate, worsened by error-prone, time-intensive, and expensive clinical diagnosis methods. Automatic AD detection methods using hand-crafted Electroencephalogram (EEG) signal features lack accuracy and reliability. A lightweight convolution neural network for AD detection (LCADNet) is investigated to extract disease-specific features while reducing the detection time. The LCADNet uses two convolutional layers for extracting complex EEG features, two fully connected layers for selecting disease-specific features, and a softmax layer for predicting AD detection probability. A max-pooling layer interlaced between convolutional layers decreases the time-domain redundancy in the EEG signal. The efficiency of the LCADNet and four pre-trained models using transfer learning is compared using a publicly available AD detection dataset. The LCADNet shows the lowest computation complexity in terms of both the number of floating point operations and inference time and the highest classification performance across six measures. The generalization of the LCADNet is assessed by cross-testing it with two other publicly available AD detection datasets. It outperforms existing EEG-based AD detection methods with an accuracy of 98.50%. The LCADNet may be a valuable aid for neurologists and its Python implemen- tation can be found at github.com/SandeepSangle12/LCADNet.git.",2024,Alzheimer’s disease; Convolution neural network; Electroencephalogram; Pre-trained models,,"Kachare, P; Puri, D; Sangle, SB; Al-Shourbaji, I; Jabbari, A; Kirner, R; Alameen, A; Migdady, H; Abualigah, L"
AmyloidPETNet: Classification of Amyloid Positivity in Brain PET Imaging Using End-to-End Deep Learning.,"Background Visual assessment of amyloid PET scans relies on the availability of radiologist expertise, whereas quantification of amyloid burden typically involves MRI for processing and analysis, which can be computationally expensive. Purpose To develop a deep learning model to classify minimally processed brain PET scans as amyloid positive or negative, evaluate its performance on independent data sets and different tracers, and compare it with human visual reads. Materials and Methods This retrospective study used 8476 PET scans (6722 patients) obtained from late 2004 to early 2023 that were analyzed across five different data sets. A deep learning model, AmyloidPETNet, was trained on 1538 scans from 766 patients, validated on 205 scans from 95 patients, and internally tested on 184 scans from 95 patients in the Alzheimer's Disease Neuroimaging Initiative (ADNI) fluorine 18 (",2024,,"Humans; Deep Learning; Positron-Emission Tomography; Retrospective Studies; Alzheimer Disease; Male; Female; Aged; Brain; Amyloid; Aged, 80 and over","Fan, S; Ponisio, MR; Xiao, P; Ha, SM; Chakrabarty, S; Lee, JJ; Flores, S; LaMontagne, P; Gordon, B; Raji, CA; Marcus, DS; Nazeri, A; Ances, BM; Bateman, RJ; Morris, JC; Benzinger, TLS; Sotiras, A"
Machine Learning Approaches for Dementia Detection Through Speech and Gait Analysis: A Systematic Literature Review.,Dementia is a general term for several progressive neurodegenerative disorders including Alzheimer's disease. Timely and accurate detection is crucial for early intervention. Advancements in artificial intelligence present significant potential for using machine learning to aid in early detection.,2024,Alzheimer’s disease; cognitive impairment; deep learning; dementia disorders; gait analysis; machine learning; non-invasive; speech analysis,Humans; Machine Learning; Dementia; Speech; Gait Analysis,"Al-Hammadi, M; Fleyeh, H; Åberg, AC; Halvorsen, K; Thomas, I"
Automated free speech analysis reveals distinct markers of Alzheimer's and frontotemporal dementia.,"Dementia can disrupt how people experience and describe events as well as their own role in them. Alzheimer's disease (AD) compromises the processing of entities expressed by nouns, while behavioral variant frontotemporal dementia (bvFTD) entails a depersonalized perspective with increased third-person references. Yet, no study has examined whether these patterns can be captured in connected speech via natural language processing tools. To tackle such gaps, we asked 96 participants (32 AD patients, 32 bvFTD patients, 32 healthy controls) to narrate a typical day of their lives and calculated the proportion of nouns, verbs, and first- or third-person markers (via part-of-speech and morphological tagging). We also extracted objective properties (frequency, phonological neighborhood, length, semantic variability) from each content word. In our main study (with 21 AD patients, 21 bvFTD patients, and 21 healthy controls), we used inferential statistics and machine learning for group-level and subject-level discrimination. The above linguistic features were correlated with patients' scores in tests of general cognitive status and executive functions. We found that, compared with HCs, (i) AD (but not bvFTD) patients produced significantly fewer nouns, (ii) bvFTD (but not AD) patients used significantly more third-person markers, and (iii) both patient groups produced more frequent words. Machine learning analyses showed that these features identified individuals with AD and bvFTD (AUC = 0.71). A generalizability test, with a model trained on the entire main study sample and tested on hold-out samples (11 AD patients, 11 bvFTD patients, 11 healthy controls), showed even better performance, with AUCs of 0.76 and 0.83 for AD and bvFTD, respectively. No linguistic feature was significantly correlated with cognitive test scores in either patient group. These results suggest that specific cognitive traits of each disorder can be captured automatically in connected speech, favoring interpretability for enhanced syndrome characterization, diagnosis, and monitoring.",2024,,Humans; Frontotemporal Dementia; Alzheimer Disease; Female; Male; Aged; Speech; Middle Aged; Case-Control Studies; Biomarkers; Natural Language Processing; Machine Learning; Neuropsychological Tests; Executive Function,"Lopes da Cunha, P; Ruiz, F; Ferrante, F; Sterpin, LF; Ibáñez, A; Slachevsky, A; Matallana, D; Martínez, Á; Hesse, E; García, AM"
Complexity decline of hippocampal CA1 circuit model due to cholinergic deficiency associated with Alzheimer's disease.,"A hallmark of Alzheimer's disease (AD) is cholinergic system dysfunction, directly affecting the hippocampal neurons. Previous experiments have demonstrated that reduced complexity is one significant effect of AD on electroencephalography (EEG). Motivated by these, this study explores reduced EEG complexity of cholinergic deficiency in AD by neurocomputation. We first construct a new hippocampal CA1 circuit model with cholinergic action. M-current ",2024,Alzheimer’s disease; Automatic mutual information; Cholinergic deficiency; Dynamical analysis; Hippocampal CA1 neurons; Sample entropy,,"Li, Y; Yang, X; Yan, S; Sun, Z"
"Automatic segmentation of medial temporal lobe subregions in multi-scanner, multi-modality MRI of variable quality.","Volumetry of subregions in the medial temporal lobe (MTL) computed from automatic segmentation in MRI can track neurodegeneration in Alzheimer's disease. However, image quality may vary in MRI. Poor quality MR images can lead to unreliable segmentation of MTL subregions. Considering that different MRI contrast mechanisms and field strengths (jointly referred to as ""modalities"" here) offer distinct advantages in imaging different parts of the MTL, we developed a muti-modality segmentation model using both 7 tesla (7T) and 3 tesla (3T) structural MRI to obtain robust segmentation in poor-quality images.",2024,medial temporal lobe; multi-modality; subregion segmentation,,"Li, Y; Xie, L; Khandelwal, P; Wisse, LEM; Brown, CA; Prabhakaran, K; Dylan Tisdall, M; Mechanic-Hamilton, D; Detre, JA; Das, SR; Wolk, DA; Yushkevich, PA"
Fine hippocampal morphology analysis with a multi-dataset cross-sectional study on 2911 subjects.,"CA1 subfield and subiculum of the hippocampus contain a series of dentate bulges, which are also called hippocampus dentation (HD). There have been several studies demonstrating an association between HD and brain disorders. Such as the number of hippocampal dentation correlates with temporal lobe epilepsy. And epileptic hippocampus have a lower number of dentation compared to contralateral hippocampus. However, most studies rely on subjective assessment by manual searching and counting in HD areas, which is time-consuming and labor-intensive to process large amounts of samples. And to date, only one objective method for quantifying HD has been proposed. Therefore, to fill this gap, we developed an automated and objective method to quantify HD and explore its relationship with neurodegenerative diseases. In this work, we performed a fine-scale morphological characterization of HD in 2911 subjects from four different cohorts of ADNI, PPMI, HCP, and IXI to quantify and explore differences between them in MR T1w images. The results showed that the degree of right hippocampal dentation are lower in patients with Alzheimer's disease than samples in mild cognitive impairment or cognitively normal, whereas this change is not significant in Parkinson's disease progression. The innovation of this paper that we propose a quantitative, robust, and fully automated method. These methodological innovation and corresponding results delineated above constitute the significance and novelty of our study. What's more, the proposed method breaks through the limitations of manual labeling and is the first to quantitatively measure and compare HD in four different brain populations including thousands of subjects. These findings revealed new morphological patterns in the hippocampal dentation, which can help with subsequent fine-scale hippocampal morphology research.",2024,Automatic quantification; Hippocampal dentation; Hippocampus; Morphology; Neurodegenerative disease,,"Yang, Q; Chen, G; Yang, Z; Raviv, TR; Gao, Y"
