title,abstract,publication_year,keywords,mesh_terms,authors
Molecular Biomarkers of Neurodegenerative Disorders: A Practical Guide to Their Appropriate Use and Interpretation in Clinical Practice.,"Neurodegenerative disorders (NDs) represent a group of different diseases characterized by the progressive degeneration and death of the nervous system's cells. The diagnosis is challenging, especially in the early stages, due to no specific clinical signs and symptoms. In this context, laboratory medicine could support clinicians in detecting and differentiating NDs. Indeed, biomarkers could indicate the pathological mechanisms underpinning NDs. The ideal biofluid for detecting the biomarkers of NDs is cerebrospinal fluid (CSF), which has limitations, hampering its widespread use in clinical practice. However, intensive efforts are underway to introduce high-sensitivity analytical methods to detect ND biomarkers in alternative nonivasive biofluid, such as blood or saliva. This study presents an overview of the ND molecular biomarkers currently used in clinical practice. For some diseases, such as Alzheimer's disease or multiple sclerosis, biomarkers are well established and recommended by guidelines. However, for most NDs, intensive research is ongoing to identify reliable and specific biomarkers, and no consensus has yet been achieved.",2024,Alzheimer’s disease; Parkinson’s disease; biomarker; laboratory medicine; neurodegeneration,Humans; Biomarkers; Neurodegenerative Diseases; Alzheimer Disease,"Agnello, L; Gambino, CM; Ciaccio, AM; Masucci, A; Vassallo, R; Tamburello, M; Scazzone, C; Lo Sasso, B; Ciaccio, M"
The association between neighborhood deprivation and DNA methylation in an autopsy cohort.,"Previous research has found that living in a disadvantaged neighborhood is associated with poor health outcomes. Living in disadvantaged neighborhoods may alter inflammation and immune response in the body, which could be reflected in epigenetic mechanisms such as DNA methylation (DNAm). We used robust linear regression models to conduct an epigenome-wide association study examining the association between neighborhood deprivation (Area Deprivation Index; ADI), and DNAm in brain tissue from 159 donors enrolled in the Emory Goizueta Alzheimer's Disease Research Center (Georgia, USA). We found one CpG site (cg26514961, gene ",2024,DNA methylation; brain tissue; epigenetics; neighborhood deprivation; neuropathology,"Humans; DNA Methylation; Male; Female; CpG Islands; Aged; Autopsy; Aged, 80 and over; Alzheimer Disease; Brain; Neighborhood Characteristics; Epigenesis, Genetic; Genome-Wide Association Study; Cohort Studies","Pett, L; Li, Z; Abrishamcar, S; Hodge, K; Everson, T; Christensen, G; Gearing, M; Kobor, MS; Konwar, C; MacIsaac, JL; Dever, K; Wingo, AP; Levey, A; Lah, JJ; Wingo, TS; Hüls, A"
Feasibility of Oral Function Evaluation According to Dementia Severity in Older Adults with Alzheimer's Disease.,"Oral function evaluation in older adults with dementia is important for determining appropriate and practical dietary support plans; however, it can be challenging due to their difficulties in comprehending instructions and cooperating during assessments. The feasibility of oral function evaluation has not been well studied. This cross-sectional study aimed to determine the feasibility of oral function evaluation in older adults with Alzheimer's disease (AD) according to Functional Assessment Staging of Alzheimer's Disease (FAST) stages. In total, 428 older adults with AD (45 men and 383 women; mean age: 87.2 ± 6.2 years) were included. Multilevel logistic regression models were used to examine the prevalence of participants who were unable to perform oral function evaluations, including oral diadochokinesis (ODK), repeated saliva swallow test (RSST), and modified water swallow test (MWST). In comparison to the reference category (combined FAST stage 1-3), FAST stage 7 was associated with the infeasibility of ODK (adjusted odds ratio, 95% confidence interval = 26.7, 4.2-168.6), RSST (5.9, 2.2-16.1), and MWST (8.7, 1.6-48.5, respectively). Oral function evaluation is difficult in older adults with severe AD. Simpler and more practical swallowing function assessments and indicators that can be routinely observed are required.",2024,dementia; functional assessment staging of Alzheimer’s disease; long-term care; oral diadochokinesis; oral function; oral health; swallowing function,"Male; Humans; Female; Aged; Aged, 80 and over; Alzheimer Disease; Cross-Sectional Studies; Feasibility Studies; Deglutition; Multilevel Analysis; Water","Shirobe, M; Edahiro, A; Motokawa, K; Morishita, S; Motohashi, Y; Matsubara, C; Iwasaki, M; Watanabe, Y; Hirano, H"
Proteoform Analysis of the Human Olfactory System: A Window into Neurodegenerative Diseases.,,2024,Alzheimer disease; SARS-CoV-2; neurodegenerative disease; olfactory dysfunctions; olfactory proteome,,"Rusi, E; Pennacchia, F; Ruqa, WA; Talarico, G; Bruno, G; Minni, A; Barbato, C"
Remote Evaluation of Sleep and Circadian Rhythms in Older Adults With Mild Cognitive Impairment and Dementia: Protocol for a Feasibility and Acceptability Mixed Methods Study.,"Sleep disturbances are a potentially modifiable risk factor for neurodegenerative dementia secondary to Alzheimer disease (AD) and Lewy body disease (LBD). Therefore, we need to identify the best methods to study sleep in this population.",2024,Alzheimer; Alzheimer disease; Lewy body disease; Parkinson; accelerometery; acceptability; app; application; cognitive; cognitive impairment; dementia; electroencephalography; feasibility; mild cognitive impairment; mobile applications; mobile phone; research; risk factor; sleep; sleep disturbance; sleeping; smart device; wearable; wearable devices; wearables,,"Gabb, VG; Blackman, J; Morrison, HD; Biswas, B; Li, H; Turner, N; Russell, GM; Greenwood, R; Jolly, A; Trender, W; Hampshire, A; Whone, A; Coulthard, E"
"Diurnal cortisol, neuroinflammation, and neuroimaging visual rating scales in memory clinic patients.",Neuroinflammation is a hallmark of the Alzheimer's disease (AD) pathogenic process. Cortisol dysregulation may increase AD risk and is related to brain atrophy. This cross-sectional study aims to examine interactions of cortisol patterns and neuroinflammation markers in their association with neuroimaging correlates.,2024,Alzheimer’s Disease; Cortical Atrophy; Cortisol; Cytokines; Hypothalamic-Pituitary-Adrenal Axis; Neuroimaging; Neuroinflammation; Visual Rating Scales; White Matter Lesions,Humans; Hydrocortisone; Neuroinflammatory Diseases; Cross-Sectional Studies; Neuroimaging; Alzheimer Disease; Magnetic Resonance Imaging; Atrophy; Cytokines,"Holleman, J; Daniilidou, M; Kåreholt, I; Aspö, M; Hagman, G; Udeh-Momoh, CT; Spulber, G; Kivipelto, M; Solomon, A; Matton, A; Sindi, S"
Microbial Communities and Functional Genes in Periodontitis and Healthy Controls.,"Periodontitis is a chronic progressive disease and the leading cause of tooth loss in adults. Recent studies have shown the impact of oral microbial communities on systemic health and diseases such as cancer, atherosclerosis, rheumatoid arthritis, inflammatory bowel disease, diabetes, hypertension, and Alzheimer's disease. In previous case control studies investigatin the relationship between periodontal disease and the oral microbiota, little attention has been paid to the intersections of these domains.",2024,16S rRNA; Case-control study; PICRUSt; Periodontitis; Saliva microbiome,"Humans; RNA, Ribosomal, 16S; Chronic Periodontitis; Case-Control Studies; Male; Female; Saliva; Middle Aged; Microbiota; Adult; Phylogeny","Ma, Z; Jiang, Z; Dong, H; Xu, W; Yan, S; Chen, J; Li, A; Wang, X"
The potential roles of salivary biomarkers in neurodegenerative diseases.,"Current research efforts on neurodegenerative diseases are focused on identifying novel and reliable biomarkers for early diagnosis and insight into disease progression. Salivary analysis is gaining increasing interest as a promising source of biomarkers and matrices for measuring neurodegenerative diseases. Saliva collection offers multiple advantages over the currently detected biofluids as it is easily accessible, non-invasive, and repeatable, allowing early diagnosis and timely treatment of the diseases. Here, we review the existing findings on salivary biomarkers and address the potential value in diagnosing neurodegenerative diseases, such as Alzheimer's disease, Parkinson's disease, Huntington's disease and Amyotrophic lateral sclerosis. Based on the available research, β-amyloid, tau protein, α-synuclein, DJ-1, Huntington protein in saliva profiles display reliability and validity as the biomarkers of neurodegenerative diseases.",2024,"Alzheimer's disease, Parkinson's disease; Amyotrophic lateral sclerosis; Huntington's disease; Neurodegenerative diseases; Salivary biomarkers",Humans; Neurodegenerative Diseases; Reproducibility of Results; Parkinson Disease; Alzheimer Disease; Huntington Disease; Biomarkers,"Jiao, LL; Dong, HL; Liu, MM; Wu, PL; Cao, Y; Zhang, Y; Gao, FG; Zhu, HY"
An integrated computational pipeline for machine learning-driven diagnosis based on Raman spectra of saliva samples.,"Raman Spectroscopy promises the ability to encode in spectral data the significant differences between biological samples belonging to patients affected by a disease and samples of healthy patients (controls). However, the decoding and interpretation of the Raman spectral fingerprint is still a difficult and time-consuming procedure even for domain experts. In this work, we test an end-to-end deep-learning diagnostic pipeline able to classify spectral data from saliva samples. The pipeline has been validated against the SARS-COV-2 Infection and for the screening of neurodegenerative diseases such as Parkinson's and Alzheimer's diseases. The proposed system can be used for the fast prototyping of promising non-invasive, cost and time-efficient diagnostic screening tests.",2024,CNN; COVID-19; Computational pipeline; Deep learning; Diagnosis; Parkinson’s disease,Humans; Saliva; Machine Learning; Alzheimer Disease; COVID-19; COVID-19 Testing,"Bertazioli, D; Piazza, M; Carlomagno, C; Gualerzi, A; Bedoni, M; Messina, E"
Salivary Biomarkers for Alzheimer's Disease: A Systematic Review with Meta-Analysis.,"Alzheimer's Disease (AD) is the most common neurodegenerative disease which manifests with progressive cognitive impairment, leading to dementia. Considering the noninvasive collection of saliva, we designed the systematic review to answer the question ""Are salivary biomarkers reliable for the diagnosis of Alzheimer's Disease?"" Following the inclusion and exclusion criteria, 30 studies were included in this systematic review (according to the PRISMA statement guidelines). Potential biomarkers include mainly proteins, metabolites and even miRNAs. Based on meta-analysis, in AD patients, salivary levels of beta-amyloid42 and p-tau levels were significantly increased, and t-tau and lactoferrin were decreased at borderline statistical significance. However, according to pooled AUC, lactoferrin and beta-amyloid42 showed a significant predictive value for salivary-based AD diagnosis. In conclusion, potential markers such as beta-amyloid42, tau and lactoferrin can be detected in the saliva of AD patients, which could reliably support the early diagnosis of this neurodegenerative disease.",2024,Alzheimer’s Disease; beta-amyloid; biomarkers; lactoferrin; neurodegenerative diseases; saliva; tau,Humans; Alzheimer Disease; Neurodegenerative Diseases; Lactoferrin; MicroRNAs; Biomarkers,"Nijakowski, K; Owecki, W; Jankowski, J; Surdacka, A"
Genome-wide QTL mapping across three tissues highlights several Alzheimer's and Parkinson's disease loci potentially acting via DNA methylation.,"DNA methylation (DNAm) is an epigenetic mark with essential roles in disease development and predisposition. Here, we created genome-wide maps of methylation quantitative trait loci (meQTL) in three peripheral tissues and used Mendelian randomization (MR) analyses to assess the potential causal relationships between DNAm and risk for two common neurodegenerative disorders, i.e. Alzheimer's disease (AD) and Parkinson's disease (PD). Genome-wide single nucleotide polymorphism (SNP; ~5.5M sites) and DNAm (~850K CpG sites) data were generated from whole blood (n=1,058), buccal (n=1,527) and saliva (n=837) specimens. We identified between 11 and 15 million genome-wide significant (p<10",2023,Alzheimer’s disease (AD); Genome-wide association study (GWAS); Mendelian randomization (MR); Parkinson’s disease (PD); colocalization; methylation quantitative trait locus (meQTL) analysis,,"Ohlei, O; Sommerer, Y; Dobricic, V; Homann, J; Deecke, L; Schilling, M; Bartrés-Faz, D; Cattaneo, G; Düzel, S; Fjell, AM; Lindenberger, U; Pascual-Leone, Á; Sedghpour Sabet, S; Solé-Padullés, C; Tormos, JM; Vetter, VM; Walhovd, KB; Wesse, T; Wittig, M; Franke, A; Demuth, I; Lill, CM; Bertram, L"
NMR-based metabolomics in Alzheimer's disease research: a review.,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder and represents the most common cause of dementia in the elderly population worldwide. Currently, there is no cure for AD, and the continuous increase in the number of susceptible individuals poses one of the most significant emerging threats to public health. However, the molecular pathways involved in the onset and progression of AD are not fully understood. This information is crucial for developing less invasive diagnostic instruments and discovering novel potential therapeutic targets. Metabolomics studies the complete ensemble of endogenous and exogenous metabolites present in biological specimens and may provide an interesting approach to identify alterations in multiple biochemical processes associated with AD onset and evolution. In this mini review, we summarize the results from metabolomic studies conducted using nuclear magnetic resonance (NMR) spectroscopy on human biological samples (blood derivatives, cerebrospinal fluid, urine, saliva, and tissues) from AD patients. We describe the metabolic alterations identified in AD patients compared to controls and to patients diagnosed with mild cognitive impairment (MCI). Moreover, we discuss the challenges and issues associated with the application of NMR-based metabolomics in the context of AD research.",2023,Alzheimer’s disease; NMR; lipoproteins; metabolites; mild cognitive impairment,,"Vignoli, A; Tenori, L"
Editorial: Present and future of biological fluid biomarkers in dementia.,No abstract,2023,Alzheimer's disease; CSF; biomarkers; plasma; saliva; urine,,"Frontiñán-Rubio, J; Rabanal-Ruiz, Y; Peinado, JR; Deierborg, T"
Examining the efficacy of a cardio-dance intervention on brain health and the moderating role of ABCA7 in older African Americans: a protocol for a randomized controlled trial.,"African Americans are two to three times more likely to be diagnosed with Alzheimer's disease (AD) compared to White Americans. Exercise is a lifestyle behavior associated with neuroprotection and decreased AD risk, although most African Americans, especially older adults, perform less than the recommended 150 min/week of moderate-to-vigorous intensity exercise. This article describes the protocol for a Phase III randomized controlled trial that will examine the effects of cardio-dance aerobic exercise on novel AD cognitive and neural markers of hippocampal-dependent function (Aims #1 and #2) and whether exercise-induced neuroprotective benefits may be modulated by an AD genetic risk factor, ABCA7 rs3764650 (Aim #3). We will also explore the effects of exercise on blood-based biomarkers for AD.",2023,clinical trial; cognition; exercise intervention; older African American; older adults,,"Gluck, MA; Gills, JL; Fausto, BA; Malin, SK; Duberstein, PR; Erickson, KI; Hu, L"
Colonizing foreign terrain: Insights into bacterial enteropathogens.,"In this present issue of the Biomedical Journal insights into pediatric campylobacteriosis are granted, and a potential path to developing a parenteral vaccine against enterotoxigenic E. coli is demonstrated. Additionally, a study shows how the use of extracorporeal shockwave therapy contributes to countering osteonecrosis of the femoral head. Furthermore, the relation between intimate partner violence and a saliva biomarker is explored. Finally, findings concerning the risk of dementia in patients with autonomic nervous system dysregulation are elucidated; and patterns of non-Alzheimer disease pathophysiology in individuals with depressive disorder are revealed.",2023,Campylobacteriosis; Colonization factor; Dementia; Depression; Extracorporeal shockwave therapy; benzo(a)pyrene metabolite,,"Kattner, AA"
Connections between cross-tissue and intra-tissue biomarkers of aging biology in older adults.,"Saliva measures are generally more accessible than blood, especially in vulnerable populations. However, connections between aging biology biomarkers in different body tissues remain unknown.",2023,,,"Waziry, R; Gu, Y; Williams, O; Hägg, S"
Effectiveness of the Stress Process Model-Based Program in Dementia Caregiving (DeCare-SPM) for Family Caregivers: A Study Protocol for a Randomized Controlled Trial.,"This paper aims to describe a randomized controlled trial protocol evaluating the effectiveness, cost, and process of a stress process model-based program in dementia caregiving (DeCare-SPM) for family caregivers. Family caregivers of individuals with dementia will be recruited from memory clinics and community settings and randomly assigned to either DeCare-SPM or usual care. DeCare-SPM comprises three face-to-face sessions (ie, problem-based coping, emotion-based coping, meaning-based coping), and a fourth session (ie, social support) including weekly telephone-based consultation for four weeks and then monthly face-to-face boosters. Outcomes will be measured at baseline (T0), and at one (T1), three (T2), and six months (T3). The primary outcome is positive aspects of caregiving and secondary outcomes are caregiving (ie, sense of competence, caregiver burden, social support, anxiety, depression, and quality of life), dementia-related (ie, care dependency, neuropsychiatric symptoms, and quality of life), and stress-related biomarkers of blood and saliva. In addition, process and economic evaluations will be performed. Mixed-effects models will be used to assess intervention effects. Content analysis will be performed on the qualitative data. This paper described the protocol for comprehensive evaluation of the effectiveness, cost, and process of the theory-driven DeCare-SPM to inform how and why interventions work. It highlights the need to reduce challenges and enhance the positive aspects of dementia care. The DeCare-SPM will provide evidence-based insights into how to support and empower family caregivers in their important roles, thereby, leading to improved dementia care.",2023,Alzheimer’s disease; community; informal caregivers; psychosocial; stress coping,,"Wang, J; Chen, H; Yang, L; Yu, X; Zhang, D; Zhao, Q; Xiao, M"
Unique miRomics Expression Profiles in ,,2023,NanoString analysis; T. forsythia; machine learning; miRNAs; periodontal disease; transient miRNA expression,"Humans; Animals; Mice; Tannerella forsythia; Gene Expression Profiling; Mice, Inbred C57BL; MicroRNAs; Periodontitis","Aravindraja, C; Jeepipalli, S; Duncan, W; Vekariya, KM; Bahadekar, S; Chan, EKL; Kesavalu, L"
Risk factors and prevention of choking.,"Choking (or foreign body airway obstruction) is a widespread phenomenon with serious consequences of morbidity and mortality. Choking (often also called suffocation) can be caused by food or inedible objects and leads to various degrees of asphyxiation or lack of oxygen in the blood stream. The incidence is very high in both young children and adults, especially seniors. However, since not all choking episodes end up in the emergency room or become fatalities, they often escape statistics. Although episodes of choking from non-edible bodies are infrequent, they affect mostly young children. Three of the most common risks for choking in general are neurological disorders, dysphagia and dental issues (few or no teeth, unstable or unsuitable prosthesis or orthodontic appliances).  The purpose of this study was to evaluate the risk factors of choking and ways to reduce/avoid this event. We reported data on a series of 138 patients admitted to the emergency department following a choking event, at a hospital in Rome, Italy. The age group of the analyzed population ranged from 1 to 88 years, with the most represented age group of these between 40 and 59, with a similar distribution between males and females. The types of foods on which people choked reflected the seasonal, traditional and local foods: 67% of patients reported choking on fish bones followed by meat bones (9%)  and artichokes (3%). Three relevant non-food choking elements reported were: orthodontic items, toothpicks and pins (one occurrence each). We also reported on two clinical cases of patients choking on meat and a chicken bone. In conclusion, choking awareness and prevention are essential for implementing potential life-saving precautions. Prevention is the first tool to reduce the occurrence of this event, therefore it is necessary to analyze the risk factors and educate the population to eliminate them. Proper chewing and oral manipulation are paramount functions in preventing choking, along with meal-time supervision if little children and elderly. Then, it behooves the healthcare professionals to disseminate knowledge.",2023,,,"Saccomanno, S; Saran, S; Coceani Paskay, L; De Luca, M; Tricerri, A; Mafucci Orlandini, S; Greco, F; Messina, G"
