title,abstract,publication_year,keywords,mesh_terms,authors
"Association of triglyceride glucose-body mass index with Alzheimer's disease pathology, cognition and brain structure in non-demented people.","The relationship between the triglyceride glucose-body mass index (TyG-BMI) index and Alzheimer's disease (AD) pathology, cognition, and brain structure remains unclear. This study aimed to investigate these associations, focusing on cerebrospinal fluid (CSF) biomarkers, cognitive measures, and brain imaging data. Eight hundred and fifty-five non-demented participants were included. Linear regression was used to explore associations between the TyG-BMI index and AD pathology, cognition, and brain structure. The association between the TyG-BMI index and AD risk was assessed using Kaplan-Meier and Cox proportional hazards models. Longitudinal relationships were assessed using linear mixed-effects models. Mediation analyses were conducted to examine AD pathology's potential mediating role between the TyG-BMI index and cognition as well as brain structure. In the linear regression analyses, higher TyG-BMI levels were associated with increased Aβ",2024,Alzheimer’s disease; Brain structure; Cognition; Insulin resistance; Pathology; Triglyceride glucose-body mass index,Humans; Alzheimer Disease; Male; Female; Body Mass Index; Cognition; Aged; Brain; Triglycerides; Biomarkers; Middle Aged; Glucose; Amyloid beta-Peptides; tau Proteins,"Zhang, Z; Chen, X; Sheng, Z"
Genetic and multi-omic resources for Alzheimer disease and related dementia from the Knight Alzheimer Disease Research Center.,"The Knight-Alzheimer Disease Research Center (Knight-ADRC) at Washington University in St. Louis has pioneered and led worldwide seminal studies that have expanded our clinical, social, pathological, and molecular understanding of Alzheimer Disease. Over more than 40 years, research volunteers have been recruited to participate in cognitive, neuropsychologic, imaging, fluid biomarkers, genomic and multi-omic studies. Tissue and longitudinal data collected to foster, facilitate, and support research on dementia and aging. The Genetics and high throughput -omics core (GHTO) have collected of more than 26,000 biological samples from 6,625 Knight-ADRC participants. Samples available include longitudinal DNA, RNA, non-fasted plasma, cerebrospinal fluid pellets, and peripheral blood mononuclear cells. The GHTO has performed deep molecular profiling (genomic, transcriptomic, epigenomic, proteomic, and metabolomic) from large number of brain (n = 2,117), CSF (n = 2,012) and blood/plasma (n = 8,265) samples with the goal of identifying novel risk and protective variants, identify novel molecular biomarkers and causal and druggable targets. Overall, the resources available at GHTO support the increase of our understanding of Alzheimer Disease.",2024,,Alzheimer Disease; Humans; Genomics; Biomarkers; Dementia; Proteomics; Multiomics,"Fernandez, MV; Liu, M; Beric, A; Johnson, M; Cetin, A; Patel, M; Budde, J; Kohlfeld, P; Bergmann, K; Lowery, J; Flynn, A; Brock, W; Sanchez Montejo, B; Gentsch, J; Sykora, N; Norton, J; Gentsch, J; Valdez, O; Gorijala, P; Sanford, J; Sun, Y; Wang, C; Western, D; Timsina, J; Mangetti Goncalves, T; Do, AN; Sung, YJ; Zhao, G; Morris, JC; Moulder, K; Holtzman, DM; Bateman, RJ; Karch, C; Hassenstab, J; Xiong, C; Schindler, SE; Balls-Berry, JJ; Benzinger, TLS; Perrin, RJ; Denny, A; Snider, BJ; Stark, SL; Ibanez, L; Cruchaga, C"
Antigen-specific age-related memory CD8 T cells induce and track Alzheimer's-like neurodegeneration.,"Cerebral (Aβ) plaque and (pTau) tangle deposition are hallmarks of Alzheimer's disease (AD), yet are insufficient to confer complete AD-like neurodegeneration experimentally. Factors acting upstream of Aβ/pTau in AD remain unknown, but their identification could enable earlier diagnosis and more effective treatments. T cell abnormalities are emerging AD hallmarks, and CD8 T cells were recently found to mediate neurodegeneration downstream of tangle deposition in hereditary neurodegeneration models. The precise impact of T cells downstream of Aβ/pTau, however, appears to vary depending on the animal model. Our prior work suggested that antigen-specific memory CD8 T (""",2024,Alzheimer’s disease; T cell; biomarker; mouse model; neuroscience,"Alzheimer Disease; Animals; CD8-Positive T-Lymphocytes; Mice; Humans; Disease Models, Animal; Plaque, Amyloid; Amyloid beta-Peptides; Mice, Transgenic; Brain; Male; Interferon-gamma; Aging; Immunologic Memory; Memory T Cells; Perforin; Female","Panwar, A; Rentsendorj, A; Jhun, M; Cohen, RM; Cordner, R; Gull, N; Pechnick, RN; Duvall, G; Mardiros, A; Golchian, D; Schubloom, H; Jin, LW; Van Dam, D; Vermeiren, Y; De Reu, H; De Deyn, PP; Raskatov, JA; Black, KL; Irvin, DK; Williams, BA; Wheeler, CJ"
Sex-Specific Differences in Serum Kallikrein-8 (KLK8): An Exploratory Study.,"There are indications for sex-specific differences regarding the association between kallikrein-8 (KLK8) and cognitive impairment in early stages of Alzheimer's disease for which KLK8 may be an early blood-based biomarker. These may be due to different levels of sex hormones. To correctly interpret KLK8 blood concentrations, sex-specific analyses are needed.",2024,Alzheimer’s disease; DHEAS; Heinz Nixdorf Recall study; KLK8; amnestic mild cognitive impairment; estradiol; kallikrein-8; non-amnestic mild cognitive impairment; subjective cognitive decline; testosterone,,"Krizanovic, N; Jokisch, M; Jöckel, KH; Schmidt, B; Stang, A; Schramm, S"
Predicting Longitudinal Cognitive Decline and Alzheimer's Conversion in Mild Cognitive Impairment Patients Based on Plasma Biomarkers.,"The increasing burden of Alzheimer's disease (AD) emphasizes the need for effective diagnostic and therapeutic strategies. Despite available treatments targeting amyloid beta (Aβ) plaques, disease-modifying therapies remain elusive. Early detection of mild cognitive impairment (MCI) patients at risk for AD conversion is crucial, especially with anti-Aβ therapy. While plasma biomarkers hold promise in differentiating AD from MCI, evidence on predicting cognitive decline is lacking. This study's objectives were to evaluate whether plasma protein biomarkers could predict both cognitive decline in non-demented individuals and the conversion to AD in patients with MCI. This study was conducted as part of the Korean Longitudinal Study on Cognitive Aging and Dementia (KLOSCAD), a prospective, community-based cohort. Participants were based on plasma biomarker availability and clinical diagnosis at baseline. The study included MCI (n = 50), MCI-to-AD (n = 21), and cognitively unimpaired (CU, n = 40) participants. Baseline plasma concentrations of six proteins-total tau (tTau), phosphorylated tau at residue 181 (pTau181), amyloid beta 42 (Aβ42), amyloid beta 40 (Aβ40), neurofilament light chain (NFL), and glial fibrillary acidic protein (GFAP)-along with three derivative ratios (pTau181/tTau, Aβ42/Aβ40, pTau181/Aβ42) were analyzed to predict cognitive decline over a six-year follow-up period. Baseline protein biomarkers were stratified into tertiles (low, intermediate, and high) and analyzed using a linear mixed model (LMM) to predict longitudinal cognitive changes. In addition, Kaplan-Meier analysis was performed to discern whether protein biomarkers could predict AD conversion in the MCI subgroup. This prospective cohort study revealed that plasma NFL may predict longitudinal declines in Mini-Mental State Examination (MMSE) scores. In participants categorized as amyloid positive, the NFL biomarker demonstrated predictive performance for both MMSE and total scores of the Korean version of the Consortium to Establish a Registry for Alzheimer's Disease Assessment Packet (CERAD-TS) longitudinally. Additionally, as a baseline predictor, GFAP exhibited a significant association with cross-sectional cognitive impairment in the CERAD-TS measure, particularly in amyloid positive participants. Kaplan-Meier curve analysis indicated predictive performance of NFL, GFAP, tTau, and Aβ42/Aβ40 on MCI-to-AD conversion. This study suggests that plasma GFAP in non-demented participants may reflect baseline cross-sectional CERAD-TS scores, a measure of global cognitive function. Conversely, plasma NFL may predict longitudinal decline in MMSE and CERAD-TS scores in participants categorized as amyloid positive. Kaplan-Meier curve analysis suggests that NFL, GFAP, tTau, and Aβ42/Aβ40 are potentially robust predictors of future AD conversion.",2024,MCI-to-AD conversion; cognitive decline; linear mixed model; neuropsychological measure; plasma biomarker,Humans; Cognitive Dysfunction; Biomarkers; Alzheimer Disease; Male; Female; Aged; Longitudinal Studies; Amyloid beta-Peptides; tau Proteins; Middle Aged; Disease Progression; Neurofilament Proteins; Glial Fibrillary Acidic Protein; Prospective Studies,"Park, MK; Ahn, J; Kim, YJ; Lee, JW; Lee, JC; Hwang, SJ; Kim, KC"
"Interplay between glypican-1, amyloid-β and tau phosphorylation in human neural stem cells.",Alzheimeŕs disease (AD) is characterized by accumulation of amyloid beta (Aβ) and hyperphosphorylated tau (Tau-P) in the brain. Aβ enhances the activity of kinases involved in the formation of Tau-P. Phosphorylation at Thr 181 determines the propagation of multiple tau phosphorylations. Aβ is derived from the amyloid precursor protein (APP). Cleavage of APP by β-secretase also initiates release of heparan sulfate (HS) from the proteoglycan glypican-1 (GPC1).,2024,,,"Cheng, F; Fransson, LÅ; Mani, K"
Evaluation of core Biomarkers of Alzheimer's disease in saliva and plasma measured by chemiluminescent enzyme immunoassays on a fully automated platform.,"Cerebrospinal fluid (CSF) core biomarkers of Alzheimer's disease (AD), including amyloid peptide beta-42 (Aβ42), Aβ42/40 ratio, and phosphorylated tau (pTau), are precious tools for supporting AD diagnosis. However, their use in clinical practice is limited due to the invasiveness of CSF collection. Thus, there is intensive research to find alternative, noninvasive, and widely accessible biological matrices to measure AD core biomarkers. In this study, we measured AD core biomarkers in saliva and plasma by a fully automated platform. We enrolled all consecutive patients with cognitive decline. For each patient, we measured Aβ42, Aβ40, and pTau levels in CSF, saliva, and plasma by Lumipulse G1200 (Fujirebio). We included forty-two patients, of whom 27 had AD. Levels of all biomarkers significantly differed in the three biofluids, with saliva having the lowest and CSF the highest levels of Aβ42, Aβ40, and pTau. A positive correlation of pTau, Aβ42/40 ratio, and pTau/Aβ42 ratio levels in CSF and plasma was detected, while no correlation between any biomarker in CSF and saliva was found. Our findings suggest that plasma but not saliva could represent a surrogate biofluid for measuring core AD biomarkers. Specifically, plasma Aβ42/40 ratio, pTau/Aβ42 ratio, and pTau could serve as surrogates of the corresponding CSF biomarkers.",2024,AD; Beta-amyloid; Biomarker; Fujirebio; Plasma; Saliva; Tau,"Humans; Alzheimer Disease; Saliva; Biomarkers; Female; Male; Aged; Amyloid beta-Peptides; tau Proteins; Middle Aged; Peptide Fragments; Luminescent Measurements; Aged, 80 and over","Agnello, L; Giglio, RV; Del Ben, F; Piccoli, T; Colletti, T; Scazzone, C; Lo Sasso, B; Ciaccio, AM; Gambino, CM; Salemi, G; Ciaccio, M"
Clinical and diagnostic implications of Alzheimer's disease copathology in Lewy body disease.,"Concomitant Alzheimer's disease (AD) pathology is a frequent event in the context of Lewy body disease (LBD), occurring in approximately half of all cases. Evidence shows that LBD patients with AD copathology show an accelerated disease course, a greater risk of cognitive decline and an overall poorer prognosis. However, LBD-AD cases may show heterogeneous motor and non-motor phenotypes with higher risk of dementia, and, consequently, be not rarely misdiagnosed. In this review, we summarize the state-of-the-art on LBD-AD by discussing the synergistic effects between AD neuropathological changes and Lewy pathology and their clinical relevance. Furthermore, we provide an extensive overview of neuroimaging and fluid biomarkers under assessment in LBD-AD and their possible diagnostic and prognostic value. AD pathology can be suspected in vivo by means of CSF, MRI and PET markers, whereas α-synuclein seed amplification assays (SAAs) represent to date the most promising technique to identify Lewy pathology in different biological tissues. Pathological imaging and CSF AD biomarkers are associated with a higher likelihood of cognitive decline in LBD but do not always mirror the neuropathological severity like in pure AD. The implementation of blood-based biomarkers of AD might allow the fast screening of LBD patients for AD copathology, thus improving the overall diagnostic sensitivity for LBD-AD. Finally, we discuss the literature on novel candidate biomarkers being exploited in LBD-AD to investigate other aspects of neurodegeneration, such as neuroaxonal injury, glial activation and synaptic dysfunction. The thorough characterization of AD copathology in LBD should be taken into account for the differential diagnosis of dementia syndromes, for the prognostic evaluation on an individual level and for guiding symptomatic and disease-modifying therapies.",2024,PET; Parkinson’s disease; biomarkers; dementia with Lewy body; neurofilament; α-synuclein SAAs,,"Barba, L; Abu-Rumeileh, S; Barthel, H; Massa, F; Foschi, M; Bellomo, G; Gaetani, L; Thal, DR; Parnetti, L; Otto, M"
Diagnosis of Alzheimer's disease: Towards accuracy and accessibility.,"Alzheimer's disease (AD) is a serious dementia afflicting aging population and is characterized by cognitive decline, amyloid-β plaques, and neurofibrillary tangles. AD substantially impairs the life quality of the victims and poses a heavy burden on the society at large. The number of people with dementia due to AD, prodromal AD, and preclinical AD is estimated to stand at roughly 3.2, 69, and 315 million worldwide, respectively. Current clinical diagnosis is based on clinical symptoms, and clinical research demonstrated that positron emission tomography (PET) and cerebrospinal fluid (CSF) biomarkers had excellent diagnostic performance. However, the application of CSF biomarker tests and PET are restricted by the invasiveness and high cost. The presence of clinical symptoms means that AD pathology has been progressing for many years, and only a few drugs have been approved for the traetemnt of AD. Therefore, early diagnosis is extremely important for controlling the outcomes caused by AD. In this review, we provided an overview of developing clinical diagnostic criteria, diagnostic strategies under clinical research, developing blood based-biomarker assays, and promising nanotechnologically-based assays.",2024,Alzheimer’s Disease; Biomarker; Detection methods; Diagnostic criteria; the National Institute on Aging and Alzheimer’s Association,,"Mu, Y; Chang, KX; Chen, YF; Yan, K; Wang, CX; Hua, Q"
Predicting Alzheimer's disease CSF core biomarkers: a multimodal Machine Learning approach.,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder. Current core cerebrospinal fluid (CSF) AD biomarkers, widely employed for diagnosis, require a lumbar puncture to be performed, making them impractical as screening tools. Considering the role of sleep disturbances in AD, recent research suggests quantitative sleep electroencephalography features as potential non-invasive biomarkers of AD pathology. However, quantitative analysis of comprehensive polysomnography (PSG) signals remains relatively understudied. PSG is a non-invasive test enabling qualitative and quantitative analysis of a wide range of parameters, offering additional insights alongside other biomarkers. Machine Learning (ML) gained interest for its ability to discern intricate patterns within complex datasets, offering promise in AD neuropathology detection. Therefore, this study aims to evaluate the effectiveness of a multimodal ML approach in predicting core AD CSF biomarkers.",2024,Alzheimer's disease; CSF biomarkers; Machine Learning; biomechanism; diagnosis; neurodegeneration; quantitative polysomnographic signal analysis; therapeutic target,,"Gaeta, AM; Quijada-López, M; Barbé, F; Vaca, R; Pujol, M; Minguez, O; Sánchez-de-la-Torre, M; Muñoz-Barrutia, A; Piñol-Ripoll, G"
Integration of single-cell sequencing with machine learning and Mendelian randomization analysis identifies the NAP1L1 gene as a predictive biomarker for Alzheimer's disease.,"The most effective approach to managing Alzheimer's disease (AD) lies in identifying reliable biomarkers for AD to forecast the disease in advance, followed by timely early intervention for patients.",2024,Alzheimer's disease; Mendelian randomization analysis; NAP1L1 gene; biomarker; machine learning; single-cell sequencing,,"Chen, R; Xie, Y; Chang, Z; Hu, W; Han, Z"
Biomarkers in Alzheimer's disease.,"Alzheimer's disease (AD) is among the most common neurodegenerative disorders. AD is characterized by deposition of neurofibrillary tangles and amyloid plaques, leading to associated secondary pathologies, progressive neurodegeneration, and eventually death. Currently used diagnostics are largely image-based, lack accuracy and do not detect early disease, ie, prior to onset of symptoms, thus limiting treatment options and outcomes. Although biomarkers such as amyloid-β and tau protein in cerebrospinal fluid have gained much attention, these are generally limited to disease progression. Unfortunately, identification of biomarkers for early and accurate diagnosis remains a challenge. As such, body fluids such as sweat, serum, saliva, mucosa, tears, and urine are under investigation as alternative sources for biomarkers that can aid in early disease detection. This review focuses on biomarkers identified through proteomics in various biofluids and their potential for early and accurate diagnosis of AD.",2024,Alzheimer’s disease; Biofluid; Biomarker; Blood; CSF; Diagnosis; Saliva; Sweat; Tears,,"Rajendran, K; Krishnan, UM"
Blood Astrocyte Biomarkers in Alzheimer Disease: A Systematic Review and Meta-Analysis.,"Neuroinflammation, particularly early astrocyte reactivity, is a significant driver of Alzheimer disease (AD) pathogenesis. It is unclear how the levels of astrocyte biomarkers change in patients across the AD continuum and which best reflect AD-related change. We performed a systematic review and meta-analysis of 3 blood astrocyte biomarkers (glial fibrillary acidic protein [GFAP], chitinase-3-like protein 1 [YKL-40], and S100B) in patients clinically diagnosed with AD.",2024,,Alzheimer Disease; Humans; Biomarkers; Chitinase-3-Like Protein 1; Glial Fibrillary Acidic Protein; Astrocytes; S100 Calcium Binding Protein beta Subunit; Cognitive Dysfunction,"Holper, S; Loveland, P; Churilov, L; Italiano, D; Watson, R; Yassi, N"
Quantitative transport mapping of multi-delay arterial spin labeling MRI detects early blood perfusion alterations in Alzheimer's disease.,"Quantitative transport mapping (QTM) of blood velocity, based on the transport equation has been demonstrated higher accuracy and sensitivity of perfusion quantification than the traditional Kety's method-based cerebral blood flow (CBF). This study aimed to investigate the associations between QTM velocity and cognitive function in Alzheimer's disease (AD) using multiple post-labeling delay arterial spin labeling (ASL) MRI.",2024,Alzheimer’s disease; Cerebral blood flow (CBF); Cognitive function; Early detection; Perfusion imaging; Quantitative transport mapping (QTM),"Humans; Male; Female; Alzheimer Disease; Aged; Spin Labels; Cerebrovascular Circulation; Cognitive Dysfunction; Magnetic Resonance Imaging; Middle Aged; Brain; Neuropsychological Tests; Aged, 80 and over; Prospective Studies; Blood Flow Velocity","Guo, Y; Zhou, L; Li, Y; Chiang, GC; Liu, T; Chen, H; Huang, W; de Leon, MJ; Wang, Y; Chen, F"
