title,abstract,publication_year,keywords,mesh_terms,authors
Reflexive Views of Virtual Communities of Practice among Informal and Formal Caregivers of People with a Dementia Disease.,"Knowledge seems to mitigate the consequences of dementia and new educational strategies are required. This study aimed to qualitatively explore the reflexive views and experiences of virtual Communities of Practice (vCoP) among informal and formal caregivers of people with dementia and explore vCoP as a tool for learning and knowledge development. Data were collected in a sequence of virtual workshops and analyzed and synthesized using thematic analysis. For the informal caregivers, one main theme emerged: ",2024,KnowDem project; digital education; knowledge; learning; professional development; thematic analysis; workshops,,"Lukic, S; Lethin, C; Christensen, J; Malmgren Fänge, A"
A pathologic study of Perivascular pTDP-43 Lin bodies in LATE-NC.,"TAR DNA-Binding Protein 43 (TDP-43) pathological inclusions are a distinctive feature in dozens of neurodegenerative pathologies, including limbic-predominant age-related TDP-43 encephalopathy neuropathologic change (LATE-NC). Prior investigations identified vascular-associated TDP-43-positive micro-lesions, known as ""Lin bodies,"" located on or near the brain capillaries of some individuals with LATE-NC. This study aimed to investigate the relationship between the accumulation of Lin bodies and glial cells in LATE-NC and the potential co-localization with ferritin, a protein associated with iron storage. Using multiplexed immunohistochemistry and digital pathology tools, we conducted pathological analyses to investigate the relationship between Lin bodies and glial markers (GFAP for astrocytes, IBA1 for microglia) and ferritin. Analyses were conducted on post-mortem brain tissues collected from individuals with pathologically confirmed Alzheimer's disease neuropathological changes (ADNC) and LATE-NC.",2024,Alzheimer’s disease; Astrocyte; Iron; LATE-NC; Microglia; TDP-43,"Humans; Male; Female; DNA-Binding Proteins; Aged; Aged, 80 and over; Brain; Ferritins; Glial Fibrillary Acidic Protein; Inclusion Bodies; Alzheimer Disease; Astrocytes; TDP-43 Proteinopathies; Neuroglia; Middle Aged; Dementia","Shahidehpour, RK; Nelson, PT; Bachstetter, AD"
Comparative analysis of quantitative susceptibility mapping in preclinical dementia detection.,"This review aims to explore the role of Quantitative Susceptibility Mapping (QSM) in the early detection of neurodegenerative diseases, particularly Alzheimer's disease (AD) and Lewy body dementia (LBD). By examining QSM's ability to map brain iron deposition, we seek to highlight its potential as a diagnostic tool for preclinical dementia.",2024,Alzheimer’s disease; Brain iron Levels; Fronto temporal dementia (FTD); Lewis body dementia (LBD); Microstructural changes; Pre-clinical dementia; Quantitative susceptibility mapping (QSM),,"Suresh Paul, J; T, AR; Raghavan, S; Kesavadas, C"
Impact of social network composition on cognitive decline: Digital Dementia Registry Bavaria (digiDEM Bayern).,"Currently, there is no curative treatment for dementia. The implementation of preventive measures is of great importance. Therefore, it is necessary to identify and address individual and modifiable risk factors. Social isolation, defined through social networks, is a factor that may influence the onset and progression of the disease. The networks of older people are mostly composed of either family or friends. The aim of this study is to examine the influence of social isolation and network composition on cognition over the course of 12 months in people with cognitive impairment.",2024,,"Humans; Female; Male; Aged; Cognitive Dysfunction; Dementia; Aged, 80 and over; Registries; Social Isolation; Social Networking; Prospective Studies; Longitudinal Studies; Risk Factors; Germany; Mental Status and Dementia Tests; Social Support","Laininger, L; Dietzel, N; Graessel, E; Prokosch, HU; Kolominsky-Rabas, PL"
Comorbid physical health outcomes in patients with bipolar disorder: An umbrella review of systematic reviews and meta-analyses.,"Although several meta-analyses have examined the association between bipolar disorder (BD) and its comorbid health outcomes, this evidence has not been comprehensively assembled.",2024,Bipolar disorder; Comorbid health outcomes; Umbrella review,,"Kang, J; Lee, H; Park, J; Kim, HJ; Kwon, R; Kim, S; Fond, G; Boyer, L; Rahmati, M; Smith, L; Nehs, CJ; Son, Y; Kim, S; Lee, H; Lee, J; Kim, MS; Kim, T; Yon, DK"
Multidimensional screening and intervention program for neurocognitive disorder in vascular and multimorbid outpatients: Study protocol for a randomized clinical trial.,"The heightened risk of dementia resulting from multiple comorbid conditions calls for innovative strategies. Engaging in physical and cognitive activities emerges as a protective measure against cognitive decline. This protocol aims to discuss a multidomain intervention targeting individuals with dementias secondary to cerebrovascular or other medical diseases, emphasizing an often underrepresented demographic.",2024,,Humans; Cognitive Dysfunction; Outpatients; Multimorbidity; Female; Neurocognitive Disorders; Male; Mass Screening; Aged; Randomized Controlled Trials as Topic; Dementia,"Fundarò, C; Granata, N; Traversoni, S; Torlaschi, V; Maestri, R; Maffoni, M; Baiardi, P; Grossi, F; Buonocore, M; Gabanelli, P; Manera, MR; Pierobon, A"
"Spinal dementia: Don't miss it, it's treatable.","Around 5% of dementia patients have a treatable cause. To estimate the prevalence of two rare diseases, in which the treatable cause is at the spinal level.",2024,Dementia; Frontotemporal brain sagging syndrome; Infratentorial hemosiderosis – CT myelography; Spontaneous intracranial hypotension,,"Urbach, H; El Rahal, A; Wolf, K; Zander, C; Demerath, T; Volz, F; Beck, J; Lützen, N"
"Identification of retinal oligomeric, citrullinated, and other tau isoforms in early and advanced AD and relations to disease status.","This study investigates various pathological tau isoforms in the retina of individuals with early and advanced Alzheimer's disease (AD), exploring their connection with disease status. Retinal cross-sections from predefined superior-temporal and inferior-temporal subregions and corresponding brains from neuropathologically confirmed AD patients with a clinical diagnosis of either mild cognitive impairment (MCI) or dementia (n = 45) were compared with retinas from age- and sex-matched individuals with normal cognition (n = 30) and non-AD dementia (n = 4). Retinal tau isoforms, including tau tangles, paired helical filament of tau (PHF-tau), oligomeric-tau (Oligo-tau), hyperphosphorylated-tau (p-tau), and citrullinated-tau (Cit-tau), were stereologically analyzed by immunohistochemistry and Nanostring GeoMx digital spatial profiling, and correlated with clinical and neuropathological outcomes. Our data indicated significant increases in various AD-related pretangle tau isoforms, especially p-tau (AT8, 2.9-fold, pS396-tau, 2.6-fold), Cit-tau at arginine residue 209 (CitR",2024,Dementia with Lewy bodies; Eye; Frontotemporal lobar dementia; Neurodegenerative diseases; Retinal biomarkers; Tauopathy,"Humans; tau Proteins; Male; Female; Aged; Alzheimer Disease; Retina; Protein Isoforms; Aged, 80 and over; Cognitive Dysfunction; Middle Aged; Neurofibrillary Tangles; Brain","Shi, H; Mirzaei, N; Koronyo, Y; Davis, MR; Robinson, E; Braun, GM; Jallow, O; Rentsendorj, A; Ramanujan, VK; Fert-Bober, J; Kramerov, AA; Ljubimov, AV; Schneider, LS; Tourtellotte, WG; Hawes, D; Schneider, JA; Black, KL; Kayed, R; Selenica, MB; Lee, DC; Fuchs, DT; Koronyo-Hamaoui, M"
"The use of natural language processing for the identification of ageing syndromes including sarcopenia, frailty and falls in electronic healthcare records: a systematic review.","Recording and coding of ageing syndromes in hospital records is known to be suboptimal. Natural Language Processing algorithms may be useful to identify diagnoses in electronic healthcare records to improve the recording and coding of these ageing syndromes, but the feasibility and diagnostic accuracy of such algorithms are unclear.",2024,ageing syndromes; electronic healthcare records; informatics; natural language processing; older people; systematic review,Humans; Natural Language Processing; Electronic Health Records; Accidental Falls; Sarcopenia; Frailty; Aging; Aged; Syndrome; Algorithms; Geriatric Assessment,"Osman, M; Cooper, R; Sayer, AA; Witham, MD"
Verification of the effect of data-driven brain motion correction on PET imaging.,"Brain positron emission tomography/computed tomography (PET/CT) scans are useful for identifying the cause of dementia by evaluating glucose metabolism in the brain with F-18-fluorodeoxyglucose or Aβ deposition with F-18-florbetaben. However, since imaging time ranges from 10 to 30 minutes, movements during the examination might result in image artifacts, which interfere with diagnosis. To solve this problem, data-driven brain motion correction (DDBMC) techniques are capable of performing motion corrected reconstruction using highly accurate motion estimates with high temporal resolution. In this study, we investigated the effectiveness of DDBMC techniques on PET/CT images using a Hoffman phantom, involving continuous rotational and tilting motion, each expanded up to approximately 20 degrees.",2024,,"Humans; Brain; Phantoms, Imaging; Image Processing, Computer-Assisted; Artifacts; Positron-Emission Tomography; Motion; Positron Emission Tomography Computed Tomography; Fluorodeoxyglucose F18","Odagiri, H; Watabe, H; Takanami, K; Akimoto, K; Usui, A; Kawakami, H; Katsuki, A; Uetake, N; Dendo, Y; Tanaka, Y; Kodama, H; Takase, K; Kaneta, T"
"Digital, co-created implementation of communication partner training programs for stroke, brain injury, and dementia: Past, present, and future.","Communication partner training is a recommended intervention for partners of people with acquired brain injury. In this paper we explore the past, present, and future of communication partner training (CPT) based on our 2023 Speech Pathology Australia national conference address.",2024,co-design; communication partner training; implementation,Humans; Dementia; Communication Disorders; Brain Injuries; Stroke; Speech-Language Pathology; Australia; Stroke Rehabilitation,"Power, E; Morrow, R"
Digital Biomarkers for the Assessment of Non-Cognitive Symptoms in Patients with Dementia with Lewy Bodies: A Systematic Review.,"Portable digital health technologies (DHTs) could help evaluate non-cognitive symptoms, but evidence to support their use in patients with dementia with Lewy bodies (DLB) is uncertain.",2024,Alzheimer’s disease; Lewy body disease; biomarkers; dementia; digital health; feasibility studies; symptom assessment; wearable electronic devices,,"Sjaelland, NS; Gramkow, MH; Hasselbalch, SG; Frederiksen, KS"
Cognitive training and promoting a healthy lifestyle for individuals with isolated REM sleep behavior disorder: study protocol of the delayed-start randomized controlled trial CogTrAiL-RBD.,"Isolated REM sleep behavior disorder (iRBD) is an early α-synucleinopathy often accompanied by incipient cognitive impairment. As executive dysfunctions predict earlier phenotypic conversion from iRBD to Parkinson's disease and Lewy body dementia, cognitive training focusing on executive functions could have disease-modifying effects for individuals with iRBD.",2024,Cognitive training; Isolated REM sleep behavior disorder; Randomized controlled trial,Humans; Single-Blind Method; REM Sleep Behavior Disorder; Healthy Lifestyle; Randomized Controlled Trials as Topic; Executive Function; Cognition; Time Factors; Polysomnography; Treatment Outcome; Cognitive Behavioral Therapy; Male; Germany; Middle Aged; Exercise; Female; Aged; Feasibility Studies; Cognitive Training,"Ophey, A; Röttgen, S; Pauquet, J; Weiß, KL; Scharfenberg, D; Doppler, CEJ; Seger, A; Hansen, C; Fink, GR; Sommerauer, M; Kalbe, E"
Evaluation of interactive web-based tools to stimulate reflection and communication about advance care planning with people with dementia and their family caregivers.,"People with dementia and their family caregivers often encounter challenges in engaging in advance care planning (ACP), such as a lack of information and difficulties in engaging in ACP conversations. Using a user-centred design, we developed two interactive web-based tools as part of an ACP support website to stimulate ACP reflection and communication: (1) the 'Thinking Now About Later' tool, with open-ended questions about 'what matters most', and (2) a digital version of the 'Life Wishes Cards', a card tool with pre-formulated statements that prompt reflection about wishes for future care. This study aimed to evaluate the use of and experiences with two web-based tools by people with dementia and their family caregivers.",2024,Advance care planning; Communication; Dementia; Reflection; Web-based tools,"Humans; Advance Care Planning; Dementia; Caregivers; Male; Female; Aged; Middle Aged; Internet; Aged, 80 and over; Communication; Qualitative Research; Adult","Monnet, F; Pivodic, L; Dupont, C; Smets, T; De Vleminck, A; Van Audenhove, C; Van den Block, L"
Self-administered gerocognitive examination (SAGE) aids early detection of cognitive impairment at primary care provider visits.,Current estimates indicate that up to 50-75% of dementia cases are undiagnosed at an early stage when treatments are most effective. Conducting robust accurate cognitive assessments can be time-consuming for providers and difficult to incorporate into a time-limited Primary Care Provider (PCP) visit. We wanted to compare PCP visits with and without using the self-administered SAGE to determine differences in identification rates of new cognitive disorders.,2024,SAGE; early detection; geriatric assessment; mild cognitive impairment; primary care provider; self-administered cognitive screening,,"Scharre, DW; Vrettos, NE; Nagaraja, HN; Wexler, RK; Clark, AD; Nguyen, CM"
Limbic-predominant age-related TDP-43 encephalopathy in the oldest old: a population-based study.,"Population-based cohort studies are essential for understanding the pathological basis of dementia in older populations. Previous studies have shown that limbic-predominant age-related TDP-43 encephalopathy neuropathological change (LATE-NC) increases with age, but there have been only a few studies, which have investigated this entity in a population-based setting. Here we studied the frequency of LATE-NC and its associations with other brain pathologies and cognition in a population aged ≥ 85 years. The population-based Vantaa 85+ study cohort includes all 601 individuals aged ≥ 85 years who were living in Vantaa, Finland in 1991. A neuropathological examination was performed on 304 subjects (50.5%) and LATE-NC staging was possible in 295 of those. Dementia status and Mini-Mental State Examination (MMSE) scores were defined in the baseline study and 3 follow-ups (1994-99). The LATE-NC stages were determined based on TDP-43 immunohistochemistry, according to recently updated recommendations. Arteriolosclerosis was digitally assessed by calculating the average sclerotic index of five random small arterioles in amygdala and hippocampal regions, and frontal white matter. The association of LATE-NC with arteriolosclerosis and previously determined neuropathological variables including Alzheimer's disease neuropathological change (ADNC), Lewy-related pathology (LRP), hippocampal sclerosis (HS), and cerebral amyloid angiopathy (CAA), and cognitive variables were analysed by Fisher's exact test, linear and logistic regression (univariate and multivariate) models. LATE-NC was found in 189 of 295 subjects (64.1%). Stage 2 was the most common (28.5%) and stage 3 the second most common (12.9%), whereas stages 1a, 1b and 1c were less common (9.5%, 5.1% and 8.1%, respectively). Stages 1a (P < 0.01), 2 (P < 0.001) and 3 (P < 0.001) were significantly associated with dementia and lower MMSE scores. LATE-NC was associated with ADNC (P < 0.001), HS (P < 0.001), diffuse neocortical LRP (P < 0.002), and arteriolosclerosis in amygdala (P < 0.02). In most cases LATE-NC occurred in combination alongside other neuropathological changes. There were only six subjects with dementia who had LATE-NC without high levels of ADNC or LRP (2% of the cohort, 3% of the cases with dementia), and five of these had HS. In all multivariate models, LATE-NC was among the strongest independent predictors of dementia. When LATE-NC and ADNC were assessed in a multivariate model without other dementia-associated pathologies, the attributable risk was higher for LATE-NC than ADNC (24.2% vs. 18.6%). This population-based study provides evidence that LATE-NC is very common and one of the most significant determinants of dementia in the general late-life aged population.",2024,autopsy; mixed pathology; multivariate analysis; neurodegeneration; neuropathology; very old,,"Mikhailenko, E; Colangelo, K; Tuimala, J; Kero, M; Savola, S; Raunio, A; Kok, EH; Tanskanen, M; Mäkelä, M; Puttonen, H; Mäyränpää, MI; Kumar, D; Kaivola, K; Paetau, A; Tienari, PJ; Polvikoski, T; Myllykangas, L"
Improving the Acceptability and Implementation of Information and Communication Technology-Based Health Care Platforms for Older People With Dementia or Parkinson Disease: Qualitative Study Results of Key Stakeholders.,"The management of neurodegenerative diseases (NDDs) in older populations is usually demanding and involves care provision by various health care services, resulting in a greater burden on health care systems in terms of costs and resources. The convergence of various health services within integrated health care models, which are enabled and adopted jointly with information and communication technologies (ICTs), has been identified as an effective alternative health care solution. However, its widespread implementation faces formidable challenges. Both the development and implementation of integrated ICTs are linked to the collaboration and acceptance of different groups of stakeholders beyond patients and health care professionals, with reported discrepancies in the needs and preferences among these groups.",2024,ICT; Parkinson disease; acceptability; chronic diseases; co-design; dementia; health care technologies; implementation; information and communication technology; neurodegenerative diseases; older people; stakeholders; user-centered design,,"Ahmed, M; Marín, M; Gangas, P; Bentlage, E; Louro, C; Brach, M"
Modal Analysis of Cerebrovascular Effects for Digital Health Integration of Neurostimulation Therapies-A Review of Technology Concepts.,"Transcranial electrical stimulation (tES) is increasingly recognized for its potential to modulate cerebral blood flow (CBF) and evoke cerebrovascular reactivity (CVR), which are crucial in conditions like mild cognitive impairment (MCI) and dementia. This study explores the impact of tES on the neurovascular unit (NVU), employing a physiological modeling approach to simulate the vascular response to electric fields generated by tES. Utilizing the FitzHugh-Nagumo model for neuroelectrical activity, we demonstrate how tES can initiate vascular responses such as vasoconstriction followed by delayed vasodilation in cerebral arterioles, potentially modulated by a combination of local metabolic demands and autonomic regulation (pivotal locus coeruleus). Here, four distinct pathways within the NVU were modeled to reflect the complex interplay between synaptic activity, astrocytic influences, perivascular potassium dynamics, and smooth muscle cell responses. Modal analysis revealed characteristic dynamics of these pathways, suggesting that oscillatory tES may finely tune the vascular tone by modulating the stiffness and elasticity of blood vessel walls, possibly by also impacting endothelial glycocalyx function. The findings underscore the therapeutic potential vis-à-vis blood-brain barrier safety of tES in modulating neurovascular coupling and cognitive function needing the precise modulation of NVU dynamics. This technology review supports the human-in-the-loop integration of tES leveraging digital health technologies for the personalized management of cerebral blood flow, offering new avenues for treating vascular cognitive disorders. Future studies should aim to optimize tES parameters using computational modeling and validate these models in clinical settings, enhancing the understanding of tES in neurovascular health.",2024,digital health; functional near-infrared spectroscopy; precision medicine; transcranial electrical stimulation,,"Stefanski, M; Arora, Y; Cheung, M; Dutta, A"
Adherence to istradefylline in patients with Parkinson's disease: A group-based trajectory analysis.,Understanding the different patterns of adherence to istradefylline treatment is essential to identifying Parkinson's disease (PD) patients who might benefit from targeted interventions.,2024,Adherence; Group-based trajectory modeling; Heterogeneity; Istradefylline; Parkinson's disease,"Humans; Male; Female; Parkinson Disease; Middle Aged; Aged; Purines; Medication Adherence; Aged, 80 and over; Antiparkinson Agents; Adult; Young Adult; Longitudinal Studies; Japan","Fukasawa, T; Nakanishi, E; Shimoda, H; Shinoda, K; Ito, S; Asada, S; Yoshida, S; Tanaka-Mizuno, S; Mizuno, K; Takahashi, R; Kawakami, K"
Detection of Mild Cognitive Impairment Through Hand Motor Function Under Digital Cognitive Test: Mixed Methods Study.,"Early detection of cognitive impairment or dementia is essential to reduce the incidence of severe neurodegenerative diseases. However, currently available diagnostic tools for detecting mild cognitive impairment (MCI) or dementia are time-consuming, expensive, or not widely accessible. Hence, exploring more effective methods to assist clinicians in detecting MCI is necessary.",2024,digital cognitive test; dual task; mild cognitive impairment; mobile phone; movement kinetics,"Humans; Cognitive Dysfunction; Male; Female; Aged; Middle Aged; Neuropsychological Tests; Hand; Aged, 80 and over; Surveys and Questionnaires; Qualitative Research","Li, A; Li, J; Chai, J; Wu, W; Chaudhary, S; Zhao, J; Qiang, Y"
"The effects of omega-3, DHA, EPA, Souvenaid® in Alzheimer's disease: A systematic review and meta-analysis.","Alzheimer's disease (AD) is the most common cause of dementia worldwide. Omega-3 fatty acids (n-3-PUFA) are essential to normal neural development and function. Souvenaid®, a medical supplement that contains n-3-PUFA's: eicosatetraenoic acid (EPA) and docosahexaenoic acid (DHA), has emerged as an alternative, slowing cognitive decline in AD patients. In this study, we investigated the effect of dietary supplementation with n-3-PUFA, EPA, DHA, and Souvenaid® in AD patients.",2024,Alzheimer's disease; DHA; Omega‐3 fatty acids; Souvenaid®; cognitive decline,,"Calderon Martinez, E; Zachariah Saji, S; Salazar Ore, JV; Borges-Sosa, OA; Srinivas, S; Mareddy, NSR; Manzoor, T; Di Vanna, M; Al Shanableh, Y; Taneja, R; Arruarana, VS"
