title,abstract,publication_year,keywords,mesh_terms,authors
Development of a smartphone screening test for preclinical Alzheimer's disease and validation across the dementia continuum.,"Dementia prevalence is predicted to triple to 152 million globally by 2050. Alzheimer's disease (AD) constitutes 70% of cases. There is an urgent need to identify individuals with preclinical AD, a 10-20-year period of progressive brain pathology without noticeable cognitive symptoms, for targeted risk reduction. Current tests of AD pathology are either too invasive, specialised or expensive for population-level assessments. Cognitive tests are normal in preclinical AD. Emerging evidence demonstrates that movement analysis is sensitive to AD across the disease continuum, including preclinical AD. Our new smartphone test, TapTalk, combines analysis of hand and speech-like movements to detect AD risk. This study aims to [1] determine which combinations of hand-speech movement data most accurately predict preclinical AD [2], determine usability, reliability, and validity of TapTalk in cognitively asymptomatic older adults and [3], prospectively validate TapTalk in older adults who have cognitive symptoms against cognitive tests and clinical diagnoses of Mild Cognitive Impairment and AD dementia.",2024,Alzheimer’s disease; Artificial intelligence; Computer vision; Dementia; Diadochokinesis; Digital biomarker; Finger-tapping; Kinematics; Multimodal; TAS Test; TapTalk,"Humans; Female; Aged; Middle Aged; Aged, 80 and over; Male; Alzheimer Disease; Smartphone; Prospective Studies; Cross-Sectional Studies; Reproducibility of Results; Cognitive Dysfunction; Biomarkers; Amyloid beta-Peptides","Alty, J; Goldberg, LR; Roccati, E; Lawler, K; Bai, Q; Huang, G; Bindoff, AD; Li, R; Wang, X; St George, RJ; Rudd, K; Bartlett, L; Collins, JM; Aiyede, M; Fernando, N; Bhagwat, A; Giffard, J; Salmon, K; McDonald, S; King, AE; Vickers, JC"
Design of the Dutch multicentre study on opportunistic screening of geriatric patients for atrial fibrillation using a smartphone PPG app: the Dutch-GERAF study.,"Screening of high-risk patients is advocated to achieve early detection and treatment of clinical atrial fibrillation (AF). The Dutch-GERAF study will address two major issues. Firstly, the effectiveness and feasibility of an opportunistic screening strategy for clinical AF will be assessed in frail older patients and, secondly, observational data will be gathered regarding the efficacy and safety of oral anticoagulation (OAC).",2024,Atrial fibrillation; Frailty; Geriatrics; Opportunistic screening; Photoplethysmography; eHealth,,"Zwart, LAR; Spruit, JR; Hemels, MEW; de Groot, JR; Pisters, R; Riezebos, RK; Jansen, RWMM"
Protocol for a construct and clinical validation study of MyCog Mobile: a remote smartphone-based cognitive screener for older adults.,"Annual cognitive screening in older adults is essential for early detection of cognitive impairment, yet primary care settings face time constraints that present barriers to routine screening. A remote cognitive screener completed on a patient's personal smartphone before a visit has the potential to save primary care clinics time, encourage broader screening practices and increase early detection of cognitive decline. MyCog Mobile is a promising new remote smartphone-based cognitive screening app for primary care settings. We propose a combined construct and clinical validation study of MyCog Mobile.",2024,aging; dementia; geriatric medicine; primary care; telemedicine,Humans; Aged; Smartphone; Dementia; Cognition Disorders; Cognitive Dysfunction; Cognition,"Young, SR; McManus Dworak, E; Byrne, GJ; Jones, CM; Yoshino Benavente, J; Yao, L; Curtis, LM; Varela Diaz, M; Gershon, R; Wolf, M; Nowinski, C"
Reliability and Validity of Smartphone Cognitive Testing for Frontotemporal Lobar Degeneration.,"Frontotemporal lobar degeneration (FTLD) is relatively rare, behavioral and motor symptoms increase travel burden, and standard neuropsychological tests are not sensitive to early-stage disease. Remote smartphone-based cognitive assessments could mitigate these barriers to trial recruitment and success, but no such tools are validated for FTLD.",2024,,Adult; Aged; Female; Humans; Male; Middle Aged; Cohort Studies; Frontotemporal Dementia; Frontotemporal Lobar Degeneration; Neuropsychological Tests; Reproducibility of Results; Smartphone; Clinical Trials as Topic,"Staffaroni, AM; Clark, AL; Taylor, JC; Heuer, HW; Sanderson-Cimino, M; Wise, AB; Dhanam, S; Cobigo, Y; Wolf, A; Manoochehri, M; Forsberg, L; Mester, C; Rankin, KP; Appleby, BS; Bayram, E; Bozoki, A; Clark, D; Darby, RR; Domoto-Reilly, K; Fields, JA; Galasko, D; Geschwind, D; Ghoshal, N; Graff-Radford, N; Grossman, M; Hsiung, GY; Huey, ED; Jones, DT; Lapid, MI; Litvan, I; Masdeu, JC; Massimo, L; Mendez, MF; Miyagawa, T; Pascual, B; Pressman, P; Ramanan, VK; Ramos, EM; Rascovsky, K; Roberson, ED; Tartaglia, MC; Wong, B; Miller, BL; Kornak, J; Kremers, W; Hassenstab, J; Kramer, JH; Boeve, BF; Rosen, HJ; Boxer, AL"
A remote digital memory composite to detect cognitive impairment in memory clinic samples in unsupervised settings using mobile devices.,"Remote monitoring of cognition holds the promise to facilitate case-finding in clinical care and the individual detection of cognitive impairment in clinical and research settings. In the context of Alzheimer's disease, this is particularly relevant for patients who seek medical advice due to memory problems. Here, we develop a remote digital memory composite (RDMC) score from an unsupervised remote cognitive assessment battery focused on episodic memory and long-term recall and assess its construct validity, retest reliability, and diagnostic accuracy when predicting MCI-grade impairment in a memory clinic sample and healthy controls. A total of 199 participants were recruited from three cohorts and included as healthy controls (n = 97), individuals with subjective cognitive decline (n = 59), or patients with mild cognitive impairment (n = 43). Participants performed cognitive assessments in a fully remote and unsupervised setting via a smartphone app. The derived RDMC score is significantly correlated with the PACC5 score across participants and demonstrates good retest reliability. Diagnostic accuracy for discriminating memory impairment from no impairment is high (cross-validated AUC = 0.83, 95% CI [0.66, 0.99]) with a sensitivity of 0.82 and a specificity of 0.72. Thus, unsupervised remote cognitive assessments implemented in the neotiv digital platform show good discrimination between cognitively impaired and unimpaired individuals, further demonstrating that it is feasible to complement the neuropsychological assessment of episodic memory with unsupervised and remote assessments on mobile devices. This contributes to recent efforts to implement remote assessment of episodic memory for case-finding and monitoring in large research studies and clinical care.",2024,,,"Berron, D; Glanz, W; Clark, L; Basche, K; Grande, X; Güsten, J; Billette, OV; Hempen, I; Naveed, MH; Diersch, N; Butryn, M; Spottke, A; Buerger, K; Perneczky, R; Schneider, A; Teipel, S; Wiltfang, J; Johnson, S; Wagner, M; Jessen, F; Düzel, E"
Pilot Study of a Digital Behavioral Therapy for Overactive Bladder in Women.,The burden and high prevalence of overactive bladder (OAB) underline the urgent need for effective treatment. This study provides an initial look at an alternative approach to behavioral therapy for overactive bladder (OAB) that is delivered as an app on a smartphone.,2024,,,"Sooknarine, C; Farrell, S; Sarma, S; Salameh, F; Burke, N; Staunton, B; Carr, E; Sexton, K; Agnew, G; Downey, A; D'Arcy, F; Cundiff, GW"
Ethical issues when using digital biomarkers and artificial intelligence for the early detection of dementia.,"Dementia poses a growing challenge for health services but remains stigmatized and under-recognized. Digital technologies to aid the earlier detection of dementia are approaching market. These include traditional cognitive screening tools presented on mobile devices, smartphone native applications, passive data collection from wearable, in-home and in-car sensors, as well as machine learning techniques applied to clinic and imaging data. It has been suggested that earlier detection and diagnosis may help patients plan for their future, achieve a better quality of life, and access clinical trials and possible future disease modifying treatments. In this review, we explore whether digital tools for the early detection of dementia can or should be deployed, by assessing them against the principles of ethical screening programs. We conclude that while the importance of dementia as a health problem is unquestionable, significant challenges remain. There is no available treatment which improves the prognosis of diagnosed disease. Progression from early-stage disease to dementia is neither given nor currently predictable. Available technologies are generally not both minimally invasive and highly accurate. Digital deployment risks exacerbating health inequalities due to biased training data and inequity in digital access. Finally, the acceptability of early dementia detection is not established, and resources would be needed to ensure follow-up and support for those flagged by any new system. We conclude that early dementia detection deployed at scale via digital technologies does not meet standards for a screening program and we offer recommendations for moving toward an ethical mode of implementation. This article is categorized under:Application Areas > Health CareCommercial, Legal, and Ethical Issues > Ethical ConsiderationsTechnologies > Artificial Intelligence.",2023,artificial intelligence; dementia; digital biomarkers; early detection; ethics,,"Ford, E; Milne, R; Curlewis, K"
Early detection of diseases causing dementia using digital navigation and gait measures: A systematic review of evidence.,"Wearable digital technologies capable of measuring everyday behaviors could improve the early detection of dementia-causing diseases. We conducted two systematic reviews following Preferred Reporting Items for Systematic reviews and Meta-Analyses (PRISMA) guidelines to establish the evidence base for measuring navigation and gait, two everyday behaviors affected early in AD and non-AD disorders and not adequately measured in current practice. PubMed and Web of Science databases were searched for studies on asymptomatic and early-stage symptomatic individuals at risk of dementia, with the Newcastle-Ottawa Scale used to assess bias and evaluate methodological quality. Of 316 navigation and 2086 gait records identified, 27 and 83, respectively, were included in the final sample. We highlight several measures that may identify at-risk individuals, whose quantifiability with different devices mitigates the risk of future technological obsolescence. Beyond navigation and gait, this review also provides the framework for evaluating the evidence base for future digital measures of behaviors considered for early disease detection.",2024,ambulation; digital technology; gait; navigation; preclinical dementia; prodromal dementia; smartphones; virtual reality; wearables,"Humans; Gait; Early Diagnosis; Wearable Electronic Devices; Databases, Factual; Dementia","Čepukaitytė, G; Newton, C; Chan, D"
The usability and reliability of a smartphone application for monitoring future dementia risk in ageing UK adults.,"The rising number of dementia diagnoses and imminent adoption of disease-modifying treatments necessitate innovative approaches to identify individuals at risk, monitor disease course and intervene non-pharmacologically earlier in the disease course. Digital assessments of dementia risk and cognitive function have the potential to outperform traditional in-person assessments in terms of their affordability, accuracy and longitudinal tracking abilities. However, their accessibility and reliability in older adults is unclear.",2024,Clinical outcomes measures; clinical neurology; dementias/neurodegenerative diseases; patients/service users; rating scales,"Humans; Dementia; Female; Male; Smartphone; Mobile Applications; Aged; United Kingdom; Reproducibility of Results; Middle Aged; Aging; Aged, 80 and over; Risk Factors; Life Style; Risk Assessment; Neuropsychological Tests","Reid, G; Vassilev, P; Irving, J; Ojakäär, T; Jacobson, L; Lawrence, EG; Barnett, J; Tapparel, M; Koychev, I"
"Physical Exercise and Health, 6: Sedentary Time, Independent of Health-Related Physical Activity, as a Risk Factor for Dementia in Older Adults.","Sedentary behaviors are leisurely behaviors that occur during waking hours performed while lying down or seated; examples are relaxing, conversing, using a smartphone, watching television, traveling in private or public transport, and thinking or working at a desk. Sedentary behaviors are common in everyday life; the average person spends 9-10 h/d sedentary. Findings from meta-analyses show that higher levels of physical activity are associated with a reduced risk of dementia and that near-absence of moderate to vigorous physical activity is associated with an increased risk of dementia. Sedentariness is a clearly defined construct that is more than just low levels of physical activity. Sedentariness, therefore, merits independent study. In this context, a recent cohort study, conducted in elderly subjects (mean age, 67 years) who were followed for a mean of 6.7 years, found that sedentariness, independent of current levels of moderate to vigorous physical activity, was associated in a dose-dependent fashion with the risk of incident dementia; the finding held true when reverse causation was addressed through the exclusion of subjects who developed dementia within 4 years of follow-up. The adjusted 10-year risk of dementia rose from about 8% with sedentariness at 10 h/d to about 23% with sedentariness at 15 h/d; the difference is clinically meaningful. Limitations of studies in the field are that residual confounding cannot be excluded, and that no randomized controlled trials exist upon which guidance may be based. Nevertheless, it could be prudent to decrease sedentary behaviors if only because these have also been associated with other adverse physical and mental health outcomes. Additional subjects explained in this article include reverse causation and how it may be dealt with during research design and data analysis, individual participant data meta-analysis, and making sense of results that are reported in terms of ""per 1,000 person-years.""",2024,,Humans; Aged; Sedentary Behavior; Exercise; Risk Factors; Cohort Studies; Dementia,"Andrade, C"
Remote Self-Administration of Cognitive Screeners for Older Adults Prior to a Primary Care Visit: Pilot Cross-Sectional Study of the Reliability and Usability of the MyCog Mobile Screening App.,"Routine cognitive screening is essential in the early detection of dementia, but time constraints in primary care settings often limit clinicians' ability to conduct screenings. MyCog Mobile is a newly developed cognitive screening system that patients can self-administer on their smartphones before a primary care visit, which can help save clinics' time, encourage broader screening practices, and increase early detection of cognitive decline.",2024,"Alzheimer’s disease and age-related dementia; Alzheimer’s disease, Alzheimer's; aged; ageing; aging; app; applications; apps; cognition; cognitive; cognitive screening; dementia; detection; early detection; elder; elderly; feasibility; geriatric; geriatrics; gerontology; mHealth, mobile health apps; mobile health; mobile phone; older adult; older adults; older people; older person; psychometric; screening; smartphone; smartphones; usability; user experience",,"Young, SR; Dworak, EM; Byrne, GJ; Jones, CM; Yao, L; Yoshino Benavente, JN; Diaz, MV; Curtis, L; Gershon, R; Wolf, M; Nowinski, CJ"
Naturalistic assessment of reaction time variability in older adults at risk for Alzheimer's disease.,"Maintaining attention underlies many aspects of cognition and becomes compromised early in neurodegenerative diseases like Alzheimer's disease (AD). The consistency of maintaining attention can be measured with reaction time (RT) variability. Previous work has focused on measuring such fluctuations during in-clinic testing, but recent developments in remote, smartphone-based cognitive assessments can allow one to test if these fluctuations in attention are evident in naturalistic settings and if they are sensitive to traditional clinical and cognitive markers of AD.",2024,apolipoprotein e4; attention consistency; digital biomarkers; mobile testing; preclinical alzheimer disease,"Humans; Alzheimer Disease; Aged; Male; Female; Reaction Time; Aged, 80 and over; Neuropsychological Tests; Apolipoprotein E4; Smartphone; Attention","Welhaf, MS; Wilks, H; Aschenbrenner, AJ; Balota, DA; Schindler, SE; Benzinger, TLS; Gordon, BA; Cruchaga, C; Xiong, C; Morris, JC; Hassenstab, J"
The Technology in Caring Questionnaire: Development and Psychometric Properties.,We developed the Technology in Caring Questionnaire (TCQ) to assess the use of technology-based strategies by dementia caregivers.,2024,,Humans; Psychometrics; Caregivers; Surveys and Questionnaires; Dementia; Reproducibility of Results,"Kiselica, AM; Lin, SSH; Ranum, R; Mikula, CM; Hermann, G; Boone, A; Scullin, M; Mechanic-Hamilton, D; Wolf, T; Stevens, A; Benge, JF"
