title,abstract,publication_year,keywords,mesh_terms,authors
Reliability and Validity of Smartphone Cognitive Testing for Frontotemporal Lobar Degeneration.,"Frontotemporal lobar degeneration (FTLD) is relatively rare, behavioral and motor symptoms increase travel burden, and standard neuropsychological tests are not sensitive to early-stage disease. Remote smartphone-based cognitive assessments could mitigate these barriers to trial recruitment and success, but no such tools are validated for FTLD.",2024,,Adult; Aged; Female; Humans; Male; Middle Aged; Cohort Studies; Frontotemporal Dementia; Frontotemporal Lobar Degeneration; Neuropsychological Tests; Reproducibility of Results; Smartphone; Clinical Trials as Topic,"Staffaroni, AM; Clark, AL; Taylor, JC; Heuer, HW; Sanderson-Cimino, M; Wise, AB; Dhanam, S; Cobigo, Y; Wolf, A; Manoochehri, M; Forsberg, L; Mester, C; Rankin, KP; Appleby, BS; Bayram, E; Bozoki, A; Clark, D; Darby, RR; Domoto-Reilly, K; Fields, JA; Galasko, D; Geschwind, D; Ghoshal, N; Graff-Radford, N; Grossman, M; Hsiung, GY; Huey, ED; Jones, DT; Lapid, MI; Litvan, I; Masdeu, JC; Massimo, L; Mendez, MF; Miyagawa, T; Pascual, B; Pressman, P; Ramanan, VK; Ramos, EM; Rascovsky, K; Roberson, ED; Tartaglia, MC; Wong, B; Miller, BL; Kornak, J; Kremers, W; Hassenstab, J; Kramer, JH; Boeve, BF; Rosen, HJ; Boxer, AL"
Identifying depression-related topics in smartphone-collected free-response speech recordings using an automatic speech recognition system and a deep learning topic model.,"Prior research has associated spoken language use with depression, yet studies often involve small or non-clinical samples and face challenges in the manual transcription of speech. This paper aimed to automatically identify depression-related topics in speech recordings collected from clinical samples.",2024,Automatic speech recognition; Depression; Smartphone; Speech; Topic modeling,Humans; Speech; Smartphone; Depression; Speech Recognition Software; Deep Learning,"Zhang, Y; Folarin, AA; Dineley, J; Conde, P; de Angel, V; Sun, S; Ranjan, Y; Rashid, Z; Stewart, C; Laiou, P; Sankesara, H; Qian, L; Matcham, F; White, K; Oetzmann, C; Lamers, F; Siddi, S; Simblett, S; Schuller, BW; Vairavan, S; Wykes, T; Haro, JM; Penninx, BWJH; Narayan, VA; Hotopf, M; Dobson, RJB; Cummins, N"
e-VITA study protocol: EU-Japan virtual coach for smart aging.,"The aim of this study is to report a trial protocol for assessing the improvement of older adults' well-being, promoting active and healthy aging, and reducing the risks of social exclusion, using a virtual coach.",2024,frailty; intrinsic capacity; older adults; physical activity; protocol; virtual coach; well-being,Humans; Aged; Quality of Life; Japan; Aging; Healthy Lifestyle; Smartphone; Randomized Controlled Trials as Topic,"Bevilacqua, R; Stara, V; Amabili, G; Margaritini, A; Benadduci, M; Barbarossa, F; Maranesi, E; Rigaud, AS; Dacunha, S; Palmier, C; Moller, J; Browne, R; Ogawa, T; Wieching, R"
A remote digital memory composite to detect cognitive impairment in memory clinic samples in unsupervised settings using mobile devices.,"Remote monitoring of cognition holds the promise to facilitate case-finding in clinical care and the individual detection of cognitive impairment in clinical and research settings. In the context of Alzheimer's disease, this is particularly relevant for patients who seek medical advice due to memory problems. Here, we develop a remote digital memory composite (RDMC) score from an unsupervised remote cognitive assessment battery focused on episodic memory and long-term recall and assess its construct validity, retest reliability, and diagnostic accuracy when predicting MCI-grade impairment in a memory clinic sample and healthy controls. A total of 199 participants were recruited from three cohorts and included as healthy controls (n = 97), individuals with subjective cognitive decline (n = 59), or patients with mild cognitive impairment (n = 43). Participants performed cognitive assessments in a fully remote and unsupervised setting via a smartphone app. The derived RDMC score is significantly correlated with the PACC5 score across participants and demonstrates good retest reliability. Diagnostic accuracy for discriminating memory impairment from no impairment is high (cross-validated AUC = 0.83, 95% CI [0.66, 0.99]) with a sensitivity of 0.82 and a specificity of 0.72. Thus, unsupervised remote cognitive assessments implemented in the neotiv digital platform show good discrimination between cognitively impaired and unimpaired individuals, further demonstrating that it is feasible to complement the neuropsychological assessment of episodic memory with unsupervised and remote assessments on mobile devices. This contributes to recent efforts to implement remote assessment of episodic memory for case-finding and monitoring in large research studies and clinical care.",2024,,,"Berron, D; Glanz, W; Clark, L; Basche, K; Grande, X; Güsten, J; Billette, OV; Hempen, I; Naveed, MH; Diersch, N; Butryn, M; Spottke, A; Buerger, K; Perneczky, R; Schneider, A; Teipel, S; Wiltfang, J; Johnson, S; Wagner, M; Jessen, F; Düzel, E"
Cognitive function influences cognitive-motor interference during dual task walking in multiple sclerosis.,"Both physical and cognitive impairments are common in people with multiple sclerosis (PwMS). Performing a cognitive task while walking (i.e., dual-task walking) can introduce cognitive-motor interference (CMI), resulting in changes in walking performance. The association between the levels of cognitive impairment and of CMI in MS remains unclear.",2024,Cognition; Cognitive-motor interference; Dual task cost; Dual-task walking; Multiple sclerosis,Humans; Male; Female; Middle Aged; Multiple Sclerosis; Adult; Walking; Cognitive Dysfunction; Psychomotor Performance; Cognition; Gait,"Hsu, WY; Block, VJ; Wijangco, J; Henderson, K; Nylander, A; Koshal, K; Poole, S; Possin, KL; Staffaroni, AM; Bove, RM"
Digital neuropsychological measures by defense automated neurocognitive assessment: reference values and clinical correlates.,"Although the growth of digital tools for cognitive health assessment, there's a lack of known reference values and clinical implications for these digital methods. This study aims to establish reference values for digital neuropsychological measures obtained through the smartphone-based cognitive assessment application, Defense Automated Neurocognitive Assessment (DANA), and to identify clinical risk factors associated with these measures.",2024,clinical correlates; cognitive health; defense automated neurocognitive assessment; digital neuropsychological measures; reference values,,"Ding, H; Kim, M; Searls, E; Sunderaraman, P; De Anda-Duran, I; Low, S; Popp, Z; Hwang, PH; Li, Z; Goyal, K; Hathaway, L; Monteverde, J; Rahman, S; Igwe, A; Kolachalama, VB; Au, R; Lin, H"
Early detection of diseases causing dementia using digital navigation and gait measures: A systematic review of evidence.,"Wearable digital technologies capable of measuring everyday behaviors could improve the early detection of dementia-causing diseases. We conducted two systematic reviews following Preferred Reporting Items for Systematic reviews and Meta-Analyses (PRISMA) guidelines to establish the evidence base for measuring navigation and gait, two everyday behaviors affected early in AD and non-AD disorders and not adequately measured in current practice. PubMed and Web of Science databases were searched for studies on asymptomatic and early-stage symptomatic individuals at risk of dementia, with the Newcastle-Ottawa Scale used to assess bias and evaluate methodological quality. Of 316 navigation and 2086 gait records identified, 27 and 83, respectively, were included in the final sample. We highlight several measures that may identify at-risk individuals, whose quantifiability with different devices mitigates the risk of future technological obsolescence. Beyond navigation and gait, this review also provides the framework for evaluating the evidence base for future digital measures of behaviors considered for early disease detection.",2024,ambulation; digital technology; gait; navigation; preclinical dementia; prodromal dementia; smartphones; virtual reality; wearables,"Humans; Gait; Early Diagnosis; Wearable Electronic Devices; Databases, Factual; Dementia","Čepukaitytė, G; Newton, C; Chan, D"
Palladium nanoballs coupled with smartphone-thermal reader for photothermal lateral flow immunoassay of Aβ 1-40.,"Amyloid beta 1-40 (Aβ 1-40) is one of the most abundant substances in the body with the capacity to form insoluble aggregates and is a universal biomarker for the prediction of Alzheimer's disease. Here, a palladium nanoball (PNB)-strip was developed and coupled with a smartphone-thermal reader as an ultrasensitive and cost-effective platform for Aβ 1-40 detection. In this study, PNB was synthesized and introduced into lateral flow strips as an alternative signal source to gold nanoparticles to improve sensitivity because the PNB has a better heat generation ability. Quantitative analysis was performed using a self-developed smartphone-thermal reader, which is portable and cost-effective. The detection limit of the system was determined to be 20 pg mL",2024,,Smartphone; Palladium; Gold; Amyloid beta-Peptides; Metal Nanoparticles; Immunoassay,"Cai, X; Luo, Y; Song, Y"
Remote Self-Administration of Cognitive Screeners for Older Adults Prior to a Primary Care Visit: Pilot Cross-Sectional Study of the Reliability and Usability of the MyCog Mobile Screening App.,"Routine cognitive screening is essential in the early detection of dementia, but time constraints in primary care settings often limit clinicians' ability to conduct screenings. MyCog Mobile is a newly developed cognitive screening system that patients can self-administer on their smartphones before a primary care visit, which can help save clinics' time, encourage broader screening practices, and increase early detection of cognitive decline.",2024,"Alzheimer’s disease and age-related dementia; Alzheimer’s disease, Alzheimer's; aged; ageing; aging; app; applications; apps; cognition; cognitive; cognitive screening; dementia; detection; early detection; elder; elderly; feasibility; geriatric; geriatrics; gerontology; mHealth, mobile health apps; mobile health; mobile phone; older adult; older adults; older people; older person; psychometric; screening; smartphone; smartphones; usability; user experience",,"Young, SR; Dworak, EM; Byrne, GJ; Jones, CM; Yao, L; Yoshino Benavente, JN; Diaz, MV; Curtis, L; Gershon, R; Wolf, M; Nowinski, CJ"
Naturalistic assessment of reaction time variability in older adults at risk for Alzheimer's disease.,"Maintaining attention underlies many aspects of cognition and becomes compromised early in neurodegenerative diseases like Alzheimer's disease (AD). The consistency of maintaining attention can be measured with reaction time (RT) variability. Previous work has focused on measuring such fluctuations during in-clinic testing, but recent developments in remote, smartphone-based cognitive assessments can allow one to test if these fluctuations in attention are evident in naturalistic settings and if they are sensitive to traditional clinical and cognitive markers of AD.",2024,apolipoprotein e4; attention consistency; digital biomarkers; mobile testing; preclinical alzheimer disease,"Humans; Alzheimer Disease; Aged; Male; Female; Reaction Time; Aged, 80 and over; Neuropsychological Tests; Apolipoprotein E4; Smartphone; Attention","Welhaf, MS; Wilks, H; Aschenbrenner, AJ; Balota, DA; Schindler, SE; Benzinger, TLS; Gordon, BA; Cruchaga, C; Xiong, C; Morris, JC; Hassenstab, J"
The Technology in Caring Questionnaire: Development and Psychometric Properties.,We developed the Technology in Caring Questionnaire (TCQ) to assess the use of technology-based strategies by dementia caregivers.,2024,,Humans; Psychometrics; Caregivers; Surveys and Questionnaires; Dementia; Reproducibility of Results,"Kiselica, AM; Lin, SSH; Ranum, R; Mikula, CM; Hermann, G; Boone, A; Scullin, M; Mechanic-Hamilton, D; Wolf, T; Stevens, A; Benge, JF"
Digital Therapeutics for Improving Effectiveness of Pharmaceutical Drugs and Biological Products: Preclinical and Clinical Studies Supporting Development of Drug + Digital Combination Therapies for Chronic Diseases.,"Limitations of pharmaceutical drugs and biologics for chronic diseases (e.g., medication non-adherence, adverse effects, toxicity, or inadequate efficacy) can be mitigated by mobile medical apps, known as digital therapeutics (DTx). Authorization of adjunct DTx by the US Food and Drug Administration and draft guidelines on ""prescription drug use-related software"" illustrate opportunities to create drug + digital combination therapies, ultimately leading towards drug-device combination products (DTx has a status of medical devices). Digital interventions (mobile, web-based, virtual reality, and video game applications) demonstrate clinically meaningful benefits for people living with Alzheimer's disease, dementia, rheumatoid arthritis, cancer, chronic pain, epilepsy, depression, and anxiety. In the respective animal disease models, preclinical studies on environmental enrichment and other non-pharmacological modalities (physical activity, social interactions, learning, and music) as surrogates for DTx ""active ingredients"" also show improved outcomes. In this narrative review, we discuss how drug + digital combination therapies can impact translational research, drug discovery and development, generic drug repurposing, and gene therapies. Market-driven incentives to create drug-device combination products are illustrated by Humira",2024,analgesic drugs; anti-cancer drugs; antidepressant drugs; antiseizure medication; anxiolytic drugs; digital health; mHealth; self-efficacy; self-management; smartphone app,,"Biskupiak, Z; Ha, VV; Rohaj, A; Bulaj, G"
Comparing Cognitive Tests and Smartphone-Based Assessment in 2 US Community-Based Cohorts.,"Smartphone-based cognitive assessments have emerged as promising tools, bridging gaps in accessibility and reducing bias in Alzheimer disease and related dementia research. However, their congruence with traditional neuropsychological tests and usefulness in diverse cohorts remain underexplored.",2024,Alzheimer's disease and related dementia; cognition; community‐based cohorts; digital cognitive measures,Male; Humans; Middle Aged; Female; Smartphone; Cognition; Neuropsychological Tests; Alzheimer Disease; Longitudinal Studies; Cognitive Dysfunction,"De Anda-Duran, I; Sunderaraman, P; Searls, E; Moukaled, S; Jin, X; Popp, Z; Karjadi, C; Hwang, PH; Ding, H; Devine, S; Shih, LC; Low, S; Lin, H; Kolachalama, VB; Bazzano, L; Libon, DJ; Au, R"
Design and Feasibility Analysis of a Smartphone-Based Digital Cognitive Assessment Study in the Framingham Heart Study.,"Smartphone-based digital technology is increasingly being recognized as a cost-effective, scalable, and noninvasive method of collecting longitudinal cognitive and behavioral data. Accordingly, a state-of-the-art 3-year longitudinal project focused on collecting multimodal digital data for early detection of cognitive impairment was developed.",2024,Alzheimer's disease; aging; digital health; feasibility; mobile health,Humans; Female; Aged; Middle Aged; Male; Smartphone; Feasibility Studies; Surveys and Questionnaires; Longitudinal Studies; Mobile Applications; Cognition,"Sunderaraman, P; De Anda-Duran, I; Karjadi, C; Peterson, J; Ding, H; Devine, SA; Shih, LC; Popp, Z; Low, S; Hwang, PH; Goyal, K; Hathaway, L; Monteverde, J; Lin, H; Kolachalama, VB; Au, R"
"A novel, multidomain, primary care nurse-led and mHealth-assisted intervention for dementia risk reduction in middle-aged adults (HAPPI MIND): study protocol for a cluster randomised controlled trial.","Middle-aged multidomain risk reduction interventions targeting modifiable risk factors for dementia may delay or prevent a third of dementia cases in later life. We describe the protocol of a cluster randomised controlled trial (cRCT), HAPPI MIND (Holistic Approach in Primary care for PreventIng Memory Impairment aNd Dementia). HAPPI MIND will evaluate the efficacy of a multidomain, nurse-led, mHealth supported intervention for assessing dementia risk and reducing associated risk factors in middle-aged adults in the Australian primary care setting.",2023,Clinical Trial; Dementia; PREVENTIVE MEDICINE; PUBLIC HEALTH; Patient-Centered Care; Primary Health Care,Humans; Middle Aged; Dementia; Primary Care Nursing; Quality of Life; Randomized Controlled Trials as Topic; Risk Reduction Behavior; Telemedicine; Victoria; Aged,"Cross, AJ; Geethadevi, GM; Magin, P; Baker, AL; Bonevski, B; Godbee, K; Ward, SA; Mahal, A; Versace, V; Bell, JS; Mc Namara, K; O'Reilly, SL; Thomas, D; Manias, E; Anstey, KJ; Varnfield, M; Jayasena, R; Elliott, RA; Lee, CY; Walker, C; van den Bosch, D; Tullipan, M; Ferreira, C; George, J"
Using a digital tool to detect early changes in everyday functioning in older adults: A pilot study of the Assessment of Smartphone Everyday Tasks (ASSET).,"To investigate the utility of a new digital tool for measuring everyday functioning in preclinical Alzheimer's disease, we piloted the Assessment of Smartphone Everyday Tasks (ASSET) application.",2023,Alzheimer's disease; application; digital; everyday functioning; instrumental activities of daily living; smartphone,,"Dubbelman, MA; Hall, TC; Levesque, IM; Mimmack, KJ; Sikkes, SAM; Fischer, SH; Rentz, DM; Sperling, RA; Papp, KV; Amariglio, RE; Marshall, GA"
Digital phenotyping: An equal opportunity approach to reducing disparities in Alzheimer's disease and related dementia research.,"A rapidly aging world population is fueling a concomitant increase in Alzheimer's disease (AD) and related dementias (ADRD). Scientific inquiry, however, has largely focused on White populations in Australia, the European Union, and North America. As such, there is an incomplete understanding of AD in other populations. In this perspective, we describe research efforts and challenges of cohort studies from three regions of the world: Central America, East Africa, and East Asia. These cohorts are engaging with the Davos Alzheimer's Collaborative (DAC), a global partnership that brings together cohorts from around the world to advance understanding of AD. Each cohort is poised to leverage the widespread use of mobile devices to integrate digital phenotyping into current methodologies and mitigate the lack of representativeness in AD research of racial and ethnic minorities across the globe. In addition to methods that these three cohorts are already using, DAC has developed a digital phenotyping protocol that can collect ADRD-related data remotely via smartphone and/or in clinic via a tablet to generate a common data elements digital dataset that can be harmonized with additional clinical and molecular data being collected at each cohort site and when combined across cohorts and made accessible can provide a global data resource that is more racially/ethnically represented of the world population.",2023,biomarkers; digital technologies; health disparity; minority and vulnerable populations,,"Britton, GB; Huang, LK; Villarreal, AE; Levey, A; Philippakis, A; Hu, CJ; Yang, CC; Mushi, D; Oviedo, DC; Rangel, G; Ho, JS; Thompson, L; Khemakhem, M; Ross, M; Carreira, MB; Kim, N; Joung, P; Albastaki, O; Kuo, PC; Low, S; Paddick, SM; Kuan, YC; Au, R"
Remote and in-clinic digital cognitive screening tools outperform the MoCA to distinguish cerebral amyloid status among cognitively healthy older adults.,We evaluated the accuracy of remote and in-person digital tests to distinguish between older adults with and without AD pathological change and used the Montreal Cognitive Assessment (MoCA) as a comparison test.,2023,cognitive screening; digital technology; early diagnosis; preclinical Alzheimer's disease,,"Thompson, LI; Kunicki, ZJ; Emrani, S; Strenger, J; De Vito, AN; Britton, KJ; Dion, C; Harrington, KD; Roque, N; Salloway, S; Sliwinski, MJ; Correia, S; Jones, RN"
Early Detection of Amyloid-Related Changes in Memory among Cognitively Unimpaired Older Adults with Daily Digital Testing.,This study was undertaken to determine whether assessing learning over days reveals Alzheimer disease (AD) biomarker-related declines in memory consolidation that are otherwise undetectable with single time point assessments.,2024,,Humans; Aged; Disease Progression; Alzheimer Disease; Amyloid beta-Peptides; Cognitive Dysfunction; Positron-Emission Tomography; Memory Disorders,"Papp, KV; Jutten, RJ; Soberanes, D; Weizenbaum, E; Hsieh, S; Molinare, C; Buckley, R; Betensky, RA; Marshall, GA; Johnson, KA; Rentz, DM; Sperling, R; Amariglio, RE"
"Are ""night owls"" or ""morning larks"" more likely to delay sleep due to problematic smartphone use? a cross-lagged study among undergraduates.","Sleep is an important physiological process, but staying up late has become a worldwide problem, particularly among university students. Sleep procrastination has been found to associated with sleep biorhythms and problematic smartphone use (""PSU"") in previous studies. This two-wave study examines the longitudinal reciprocal relationship between PSU and sleep procrastination, together with the moderating role of sleep biorhythms. Participants comprised 1,423 Chinese university students. The results revealed that PSU and sleep procrastination are reciprocally related. Additionally, sleep biorhythms moderated this relationship, as PSU at T1 significantly predicted sleep procrastination at T2 for the morning larks group but not the night owls group. Accordingly, both PSU and sleep biorhythms should be considered when developing interventions for sleep procrastination.",2024,Cross-lagged study; Problematic smartphone use; Sleep biorhythms; Sleep procrastination,Humans; Sleep; Smartphone; Students; East Asian People; Periodicity,"Zhao, C; He, J; Xu, H; Zhang, J; Zhang, G; Yu, G"
