title,abstract,publication_year,keywords,mesh_terms,authors
Integrating Biomarkers From Virtual Reality and Magnetic Resonance Imaging for the Early Detection of Mild Cognitive Impairment Using a Multimodal Learning Approach: Validation Study.,"Early detection of mild cognitive impairment (MCI), a transitional stage between normal aging and Alzheimer disease, is crucial for preventing the progression of dementia. Virtual reality (VR) biomarkers have proven to be effective in capturing behaviors associated with subtle deficits in instrumental activities of daily living, such as challenges in using a food-ordering kiosk, for early detection of MCI. On the other hand, magnetic resonance imaging (MRI) biomarkers have demonstrated their efficacy in quantifying observable structural brain changes that can aid in early MCI detection. Nevertheless, the relationship between VR-derived and MRI biomarkers remains an open question. In this context, we explored the integration of VR-derived and MRI biomarkers to enhance early MCI detection through a multimodal learning approach.",2024,MRI; VR; early detection; eye movement; hand movement; magnetic resonance imaging; mild cognitive impairment; multimodal learning; virtual reality,Humans; Aged; Activities of Daily Living; Cognitive Dysfunction; Magnetic Resonance Imaging; Alzheimer Disease; Biomarkers; Virtual Reality,"Park, B; Kim, Y; Park, J; Choi, H; Kim, SE; Ryu, H; Seo, K"
Network meta-analysis of the effects of different cognitive trainings on the cognitive function of patients with mild cognitive impairment.,Examining the relationship between the responses of a number of different cognitive trainings on cognitive functioning in middle-aged and elderly patients with mild cognitive impairment.,2024,Aged; Alzheimer's disease; Cognition; Cognitive dysfunction; Cognitive training; Network meta-analysis,"Humans; Cognitive Dysfunction; Network Meta-Analysis; Cognitive Behavioral Therapy; Cognitive Remediation; Aged; Middle Aged; Outcome Assessment, Health Care","Chen, JW; Du, WQ; Zhu, K"
Sensory Integration: A Novel Approach for Healthy Ageing and Dementia Management.,"Sensory processing is a fundamental aspect of the nervous system that plays a pivotal role in the cognitive decline observed in older individuals with dementia. The ""sensory diet"", derived from sensory integration theory, may provide a tailored approach to modulating sensory experiences and triggering neuroplastic changes in the brain in individuals with dementia. Therefore, this review aimed to investigate the current knowledge regarding the sensory diet and its potential application to dementia. This review encompassed an extensive search across multiple databases, including PubMed, Google Scholar, covering articles published from 2010 to 2023. Keywords such as ""sensory integration"", ""sensory modulation"", ""healthy aging"", and ""dementia"" were utilized to identify relevant studies. The types of materials retrieved included peer-reviewed articles, systematic reviews, and meta-analyses, ensuring a comprehensive overview of the current research landscape. This article offers a comprehensive exploration of the effectiveness of sensory diets such as tactile stimulation, auditory therapies, and visual interventions, which have demonstrated noteworthy efficacy in addressing challenges linked to aging and dementia. Research findings consistently report positive outcomes, such as improved cognitive function, elevated emotional well-being, and enhanced overall quality of life in older individuals. Furthermore, we found that the integration of sensory diets with the metaverse, augmented reality, and virtual reality opens up personalized experiences, fostering cognitive stimulation and emotional well-being for individuals during aging. Therefore, we conclude that customized sensory diets, based on interdisciplinary cooperation and leveraging technological advancements, are effective in optimizing sensory processing and improve the overall well-being of older individuals contending with sensory modulation challenges and dementia.",2024,dementia; healthy aging; neuromodulation; sensory integration,,"Maneemai, O; Cujilan Alvarado, MC; Calderon Intriago, LG; Donoso Triviño, AJ; Franco Coffré, JA; Pratico, D; Schwartz, K; Tesfaye, T; Yamasaki, T"
Early detection of diseases causing dementia using digital navigation and gait measures: A systematic review of evidence.,"Wearable digital technologies capable of measuring everyday behaviors could improve the early detection of dementia-causing diseases. We conducted two systematic reviews following Preferred Reporting Items for Systematic reviews and Meta-Analyses (PRISMA) guidelines to establish the evidence base for measuring navigation and gait, two everyday behaviors affected early in AD and non-AD disorders and not adequately measured in current practice. PubMed and Web of Science databases were searched for studies on asymptomatic and early-stage symptomatic individuals at risk of dementia, with the Newcastle-Ottawa Scale used to assess bias and evaluate methodological quality. Of 316 navigation and 2086 gait records identified, 27 and 83, respectively, were included in the final sample. We highlight several measures that may identify at-risk individuals, whose quantifiability with different devices mitigates the risk of future technological obsolescence. Beyond navigation and gait, this review also provides the framework for evaluating the evidence base for future digital measures of behaviors considered for early disease detection.",2024,ambulation; digital technology; gait; navigation; preclinical dementia; prodromal dementia; smartphones; virtual reality; wearables,"Humans; Gait; Early Diagnosis; Wearable Electronic Devices; Databases, Factual; Dementia","Čepukaitytė, G; Newton, C; Chan, D"
Entorhinal-based path integration selectively predicts midlife risk of Alzheimer's disease.,"Entorhinal cortex (EC) is the first cortical region to exhibit neurodegeneration in Alzheimer's disease (AD), associated with EC grid cell dysfunction. Given the role of grid cells in path integration (PI)-based spatial behaviors, we predicted that PI impairment would represent the first behavioral change in adults at risk of AD.",2024,Alzheimer's disease; entorhinal cortex; path integration; preclinical; virtual reality,Adult; Humans; Alzheimer Disease; Entorhinal Cortex; Brain; Magnetic Resonance Imaging,"Newton, C; Pope, M; Rua, C; Henson, R; Ji, Z; Burgess, N; Rodgers, CT; Stangl, M; Dounavi, ME; Castegnaro, A; Koychev, I; Malhotra, P; Wolbers, T; Ritchie, K; Ritchie, CW; O'Brien, J; Su, L; Chan, D"
Virtual Reality and Serious Videogame-Based Instruments for Assessing Spatial Navigation in Alzheimer's Disease: A Systematic Review of Psychometric Properties.,"Over the past decade, research using virtual reality and serious game-based instruments for assessing spatial navigation and spatial memory in at-risk and AD populations has risen. We systematically reviewed the literature since 2012 to identify and evaluate the methodological quality and risk of bias in the analyses of the psychometric properties of VRSG-based instruments. The search was conducted primarily in July-December 2022 and updated in November 2023 in eight major databases. The quality of instrument development and study design were analyzed in all studies. Measurement properties were defined and analyzed according to COSMIN guidelines. A total of 1078 unique records were screened, and following selection criteria, thirty-seven studies were analyzed. From these studies, 30 instruments were identified. Construct and criterion validity were the most reported measurement properties, while structural validity and internal consistency evidence were the least reported. Nineteen studies were deemed very good in construct validity, whereas 11 studies reporting diagnostic accuracy were deemed very good in quality. Limitations regarding theoretical framework and research design requirements were found in most of the studies. VRSG-based instruments are valuable additions to the current diagnostic toolkit for AD. Further research is required to establish the psychometric performance and clinical utility of VRSG-based instruments, particularly the instrument development, content validity, and diagnostic accuracy for preclinical AD screening scenarios. This review provides a straightforward synthesis of the state of the art of VRSG-based instruments and suggests future directions for research.",2024,Alzheimer disease; COSMIN; Digital neuropsychology; Psychometric properties; Serious games; Systematic review; Virtual reality,,"Sánchez-Escudero, JP; Galvis-Herrera, AM; Sánchez-Trujillo, D; Torres-López, LC; Kennedy, CJ; Aguirre-Acevedo, DC; Garcia-Barrera, MA; Trujillo, N"
Path integration deficits are associated with phosphorylated tau accumulation in the entorhinal cortex.,"Alzheimer's disease is a devastating disease that is accompanied by dementia, and its incidence increases with age. However, no interventions have exhibited clear therapeutic effects. We aimed to develop and characterize behavioural tasks that allow the earlier identification of signs preceding dementia that would facilitate the development of preventative and therapeutic interventions for Alzheimer's disease. To this end, we developed a 3D virtual reality task sensitive to the activity of grid cells in the entorhinal cortex, which is the region that first exhibits neurofibrillary tangles in Alzheimer's disease. We investigated path integration (assessed by error distance) in a spatial navigation task sensitive to grid cells in the entorhinal cortex in 177 volunteers, aged 20-89 years, who did not have self-reported dementia. While place memory was intact even in old age, path integration deteriorated with increasing age. To investigate the relationship between neurofibrillary tangles in the entorhinal cortex and path integration deficit, we examined a mouse model of tauopathy (P301S mutant tau-overexpressing mice; PS19 mice). At 6 months of age, PS19 mice showed a significant accumulation of phosphorylated tau only in the entorhinal cortex, associated with impaired path integration without impairments in spatial cognition. These data are consistent with the idea that path integration deficit is caused by the accumulation of phosphorylated tau in the entorhinal cortex. This method may allow the early identification of individuals likely to develop Alzheimer's disease.",2024,3D virtual reality task; entorhinal cortex; neurofibrillary tangle (NFT); path integration,,"Koike, R; Soeda, Y; Kasai, A; Fujioka, Y; Ishigaki, S; Yamanaka, A; Takaichi, Y; Chambers, JK; Uchida, K; Watanabe, H; Takashima, A"
Early and specific detection of Alzheimer's disease: more than a (virtual) reality?,"This scientific commentary refers to 'Path integration deficits are associated with phosphorylated tau accumulation in the entorhinal cortex', by Koike ",2024,,,"Almeida, OFX"
Preliminary validation of the Virtual Kitchen Challenge as an objective and sensitive measure of everyday function associated with cerebrovascular disease.,Preliminary validity of a computer-based test of everyday function (Virtual Kitchen Challenge [VKC]) was examined against brain-imaging markers of cerebrovascular disease and in contrast to conventional neuropsychological and self-report measures. Twenty community-dwelling older adults (,2024,activities of daily living; cognitive aging; everyday action; virtual reality; white matter hyperintensities,,"Holmqvist, SL; Jobson, K; Desalme, D; Simone, SM; Tassoni, M; McKniff, M; Yamaguchi, T; Olson, I; Martin, N; Giovannetti, T"
The feasibility and practicality of auxiliary detection of spatial navigation impairment in patients with mild cognitive impairment due to Alzheimer's disease by using virtual reality.,"Spatial disorientation in patients with mild cognitive impairment due to Alzheimer's disease (MCI due to AD) has become a subject of great interest. Medical practitioners are concerned about the serious issue of these patients who are getting lost. Therefore, the early detection of MCI due to AD is crucial.",2024,Cognitive map; Mild cognitive impairment due to Alzheimer's disease; Sense of location; Spatial disorientation; Virtual reality,,"Lai, CH; Pai, MC"
Health Information Technology Supporting Adherence Memory Disorder Patients: A Systematic Literature Review.,"People with memory disorders have difficulty adhering to treatments. With technological advances, it remains important to investigate the potential of health information technology (HIT) in supporting medication adherence among them.",2024,,Humans; Medication Adherence; Memory Disorders,"Elkefi, S; Blecker, S; Bitan, Y"
Applications of Artificial Intelligence in the Neuropsychological Assessment of Dementia: A Systematic Review.,"In the context of advancing healthcare, the diagnosis and treatment of cognitive disorders, particularly Mild Cognitive Impairment (MCI) and Alzheimer's Disease (AD), pose significant challenges. This review explores Artificial Intelligence (AI) and Machine Learning (ML) in neuropsychological assessment for the early detection and personalized treatment of MCI and AD. The review includes 37 articles that demonstrate that AI could be an useful instrument for optimizing diagnostic procedures, predicting cognitive decline, and outperforming traditional tests. Three main categories of applications are identified: (1) combining neuropsychological assessment with clinical data, (2) optimizing existing test batteries using ML techniques, and (3) employing virtual reality and games to overcome the limitations of traditional tests. Despite advancements, the review highlights a gap in developing tools that simplify the clinician's workflow and underscores the need for explainable AI in healthcare decision making. Future studies should bridge the gap between technical performance measures and practical clinical utility to yield accurate results and facilitate clinicians' roles. The successful integration of AI/ML in predicting dementia onset could reduce global healthcare costs and benefit aging societies.",2024,artificial intelligence; dementia; machine learning; mild cognitive impairment; neuropsychological assessment,,"Veneziani, I; Marra, A; Formica, C; Grimaldi, A; Marino, S; Quartarone, A; Maresca, G"
Digital Therapeutics for Improving Effectiveness of Pharmaceutical Drugs and Biological Products: Preclinical and Clinical Studies Supporting Development of Drug + Digital Combination Therapies for Chronic Diseases.,"Limitations of pharmaceutical drugs and biologics for chronic diseases (e.g., medication non-adherence, adverse effects, toxicity, or inadequate efficacy) can be mitigated by mobile medical apps, known as digital therapeutics (DTx). Authorization of adjunct DTx by the US Food and Drug Administration and draft guidelines on ""prescription drug use-related software"" illustrate opportunities to create drug + digital combination therapies, ultimately leading towards drug-device combination products (DTx has a status of medical devices). Digital interventions (mobile, web-based, virtual reality, and video game applications) demonstrate clinically meaningful benefits for people living with Alzheimer's disease, dementia, rheumatoid arthritis, cancer, chronic pain, epilepsy, depression, and anxiety. In the respective animal disease models, preclinical studies on environmental enrichment and other non-pharmacological modalities (physical activity, social interactions, learning, and music) as surrogates for DTx ""active ingredients"" also show improved outcomes. In this narrative review, we discuss how drug + digital combination therapies can impact translational research, drug discovery and development, generic drug repurposing, and gene therapies. Market-driven incentives to create drug-device combination products are illustrated by Humira",2024,analgesic drugs; anti-cancer drugs; antidepressant drugs; antiseizure medication; anxiolytic drugs; digital health; mHealth; self-efficacy; self-management; smartphone app,,"Biskupiak, Z; Ha, VV; Rohaj, A; Bulaj, G"
Effects of Virtual Reality Physical and Cognitive Training Intervention On Cognitive Abilities of Elders with Mild Cognitive Impairment.,Virtual reality (VR) technology has become increasingly used for assessment and intervention in the neuroscience field.,2023,Alzheimer’s disease; mild cognitive impairment; multi-component intervention; physical-cognitive training; virtual reality,,"Baldimtsi, E; Mouzakidis, C; Karathanasi, EM; Verykouki, E; Hassandra, M; Galanis, E; Hatzigeorgiadis, A; Goudas, M; Zikas, P; Evangelou, G; Papagiannakis, G; Bellis, G; Kokkotis, C; Tsatalas, T; Giakas, G; Theodorakis, Y; Tsolaki, M"
Efficacy of virtual reality technology interventions for cognitive and mental outcomes in older people with cognitive disorders: An umbrella review comprising meta-analyses of randomized controlled trials.,"We conducted an umbrella review of virtual reality (VR) technology interventions and cognitive improvement in older adults with cognitive disorders to establish a hierarchy of evidence. We systematically searched PubMed, Web of Science, Scopus, and PsycINFO databases from database creation to February 2023. We included meta-analyses relevant to our study objectives for the overall review. We assessed the methodological quality according to AMSTAR2, and we used the Grading of Recommendations, Assessment, Development, and Evaluations (GRADE) method to assess the credibility of the evidence. This overall review was registered with the International Prospective Register of Systematic Reviews (CRD42023423063). We identified six meta-analyses that included 12 cognitive outcomes, but only memory (Standardized Mean Difference(SMD) = 0.27, 95% confidence interval (CI): 0.04 to 0.49), depression (SMD = -1.26, 95% CI: -1.8 to -0.72), and global cognition (SMD = 0.42, 95% CI: 0.18 to 0.66) improved through the VR technology intervention. Using the 95% prediction interval (PI) results, we found that VR technology did not significantly affect the cognitive abilities of people with cognitive decline despite increasing the subject size. We conclude that the VR technology intervention improved only specific cognitive abilities.",2024,Alzheimer's disease; Dementia; Meta-analyses; Mild cognitive impairment; Virtual reality,Humans; Aged; Randomized Controlled Trials as Topic; Systematic Reviews as Topic; Cognitive Dysfunction; Cognition; Virtual Reality,"Yu, J; Wu, J; Liu, B; Zheng, K; Ren, Z"
Virtual reality applications based on instrumental activities of daily living (iADLs) for cognitive intervention in older adults: a systematic review.,"In recent years, the use of virtual reality (VR) as a complementary intervention in treating cognitive impairment has significantly increased. VR applications based on instrumental activities of daily living (iADL-VR) could offer a promising approach with greater ecological validity for intervention in groups with cognitive impairments. However, the effectiveness of this approach is still debated.",2023,Cognitive functions; Cognitive rehabilitation; Mild cognitive impairment; Older adults; Virtual reality; iADL,Humans; Female; Aged; Male; Activities of Daily Living; Cognitive Dysfunction; Virtual Reality; Cognition; Alzheimer Disease,"Buele, J; Varela-Aldás, JL; Palacios-Navarro, G"
Augmented reality versus standard tests to assess cognition and function in early Alzheimer's disease.,"Augmented reality (AR) apps, in which the virtual and real world are combined, can recreate instrumental activities of daily living (IADL) and are therefore promising to measure cognition needed for IADL in early Alzheimer's disease (AD) both in the clinic and in the home settings. The primary aim of this study was to distinguish and classify healthy controls (HC) from participants with AD pathology in an early AD stage using an AR app. The secondary aims were to test the association of the app with clinical cognitive and functional tests and investigate the feasibility of at-home testing using AR. We furthermore investigated the test-retest reliability and potential learning effects of the task. The digital score from the AR app could significantly distinguish HC from preclinical AD (preAD) and prodromal AD (proAD), and preAD from proAD, both with in-clinic and at-home tests. For the classification of the proAD group, the digital score (AUC",2023,,,"Muurling, M; de Boer, C; Vairavan, S; Harms, RL; Chadha, AS; Tarnanas, I; Luis, EV; Religa, D; Gjestsen, MT; Galluzzi, S; Ibarria Sala, M; Koychev, I; Hausner, L; Gkioka, M; Aarsland, D; Visser, PJ; Brem, AK"
Reduced overnight memory consolidation and associated alterations in sleep spindles and slow oscillations in early Alzheimer's disease.,"Spatial navigation critically underlies hippocampal-entorhinal circuit function that is early affected in Alzheimer's disease (AD). There is growing evidence that AD pathophysiology dynamically interacts with the sleep/wake cycle impairing hippocampal memory. To elucidate sleep-dependent consolidation in a cohort of symptomatic AD patients (n = 12, 71.25 ± 2.16 years), we tested hippocampal place learning by means of a virtual reality task and verbal memory by a word-pair association task before and after a night of sleep. Our results show an impaired overnight memory retention in AD compared with controls in the verbal task, together with a significant reduction of sleep spindle activity (i.e., lower amplitude of fast sleep spindles, p = 0.016) and increased duration of the slow oscillation (SO; p = 0.019). Higher spindle density, faster down-to-upstate transitions within SOs, and the time delay between SOs and nested spindles predicted better memory performance in healthy controls but not in AD patients. Our results show that mnemonic processing and memory consolidation in AD is slightly impaired as reflected by dysfunctional oscillatory dynamics and spindle-SO coupling during NonREM sleep. In this translational study based on experimental paradigms in animals and extending previous work in healthy aging and preclinical disease stages, our results in symptomatic AD further deepen the understanding of the memory decline within a bidirectional relationship of sleep and AD pathology.",2024,Alzheimer's disease; Hippocampal memory; Sleep-dependent memory consolidation; Spatial navigation; Spindles,Humans; Memory Consolidation; Alzheimer Disease; Polysomnography; Sleep; Memory; Memory Disorders,"Hanert, A; Schönfeld, R; Weber, FD; Nowak, A; Döhring, J; Philippen, S; Granert, O; Burgalossi, A; Born, J; Berg, D; Göder, R; Häussermann, P; Bartsch, T"
Editorial: Technologies to support elderly patients with dementia.,No abstract,2023,IoT; artificial intelligence; dementia—Alzheimer's disease; mild cognitive impairment; virtual reality,,"Bibbo, L; Morabito, FC; La Foresta, F; Bramanti, A"
Development and preliminary validation of a virtual reality memory test for assessing visuospatial memory.,"Visuospatial memory impairment is a common symptom of Alzheimer's disease; however, conventional visuospatial memory tests are insufficient to fully reflect visuospatial memory impairment in daily life.",2023,Alzheimer’s disease; head mounted display; spatial memory; spatial navigation; virtual reality,,"Kim, KW; Choi, JD; Chin, J; Lee, BH; Choi, JH; Na, DL"
The effectiveness of nursing interventions for elderly dementia patients based on virtual reality technology: A systematic review and meta-analysis.,"To systematically evaluate the effect of virtual reality technology-based nursing interventions to improve cognitive function, quality of life, activity of daily living, and negative emotions in patients with dementia.",2024,Alzheimer's disease; Cognitive function; Meta-analysis; Quality of life; Virtual reality,Humans; Aged; Activities of Daily Living; Quality of Life; Cognition; Virtual Reality; Dementia; Randomized Controlled Trials as Topic,"Wen, J; Yan, H; Wang, S; Xu, J; Zhou, Z"
Effect of Individual Virtual Reality Cognitive Training Programs on Cognitive Function and Depression in Middle-Aged Women: Randomized Controlled Trial.,"Given the increasing incidence of early-onset Alzheimer disease, strategies for early diagnosis and swift treatment interventions are crucial for mitigating cognitive problems in women and middle-aged individuals who face a high risk of cognitive impairment.",2023,cognitive function; depression; middle aged; virtual reality; women,,"Kim, DR; Moon, E; Shin, MJ; Yang, YA; Park, JH"
Digital Marker for Early Screening of Mild Cognitive Impairment Through Hand and Eye Movement Analysis in Virtual Reality Using Machine Learning: First Validation Study.,"With the global rise in Alzheimer disease (AD), early screening for mild cognitive impairment (MCI), which is a preclinical stage of AD, is of paramount importance. Although biomarkers such as cerebrospinal fluid amyloid level and magnetic resonance imaging have been studied, they have limitations, such as high cost and invasiveness. Digital markers to assess cognitive impairment by analyzing behavioral data collected from digital devices in daily life can be a new alternative. In this context, we developed a ""virtual kiosk test"" for early screening of MCI by analyzing behavioral data collected when using a kiosk in a virtual environment.",2023,Alzheimer disease; biomarkers; dementia; digital markers; eye movement; hand movement; machine learning; mild cognitive impairment; screening; virtual reality,Humans; Eye Movements; Reproducibility of Results; Cognitive Dysfunction; Alzheimer Disease; Machine Learning; Biomarkers; Virtual Reality,"Kim, SY; Park, J; Choi, H; Loeser, M; Ryu, H; Seo, K"
