title,abstract,publication_year,keywords,mesh_terms,authors
[Advances in the application of fecal microbiota transplantation for the treatment of nervous system diseases].,"The intestinal microbiota exhibits a strong correlation with the function of the central nervous system, exerting influence on the host brain through neural pathways, immune pathways, and microbial metabolites along the gut-brain axis. Disorders in the composition of the intestinal microbial are closely associated with the onset and progression of neurological disorders, such as depression, Alzheimer's disease, and Parkinson's disease. It has been proven that fecal microbiota transplantation can improve symptoms in animal models of neurological diseases and clinical patients. This paper provides a comprehensive review of the composition and function of the human intestinal microbiota, as well as the intricate the relationship between the human intestinal microbiota and nervous system diseases through the gut-brain axis. Additionally, it delves into the research advancements and underlying mechanism of fecal microbiota transplantation in the treatment of nervous system diseases. These findings offer novel insights and potential avenues for clinical interventions targeting nervous system diseases.",2024,clinic treatment; fecal microbiota transplantation; gut-brain axis; intestinal microbiota; nervous system diseases,Fecal Microbiota Transplantation; Humans; Gastrointestinal Microbiome; Animals; Nervous System Diseases; Brain-Gut Axis; Parkinson Disease; Alzheimer Disease; Depression,"Ma, X; Zhang, L; Gao, J; Chen, F"
Trilobatin suppresses aging-induced cognitive impairment by targeting SIRT2: Involvement of remodeling gut microbiota to mediate the brain-gut axis.,"Aging is associated with learning and memory disorder, affecting multiple brain areas, especially the hippocampus. Previous studies have demonstrated trilobatin (TLB), as a natural food additive, can extend the life of Caenorhabditis elegans and exhibit neuroprotection in Alzheimer's disease mice. However, the possible significance of TLB in anti-aging remains elusive.",2024,Aging; Blood-brain barrier; Gut microbiota; Intestinal barrier; Sirtuin 2; Trilobatin,"Animals; Gastrointestinal Microbiome; Cognitive Dysfunction; Mice; Aging; Sirtuin 2; Male; Brain-Gut Axis; Blood-Brain Barrier; Molecular Docking Simulation; Hippocampus; Disease Models, Animal","Xie, DY; Lin, M; Luo, YM; Dong, L; Wei, Y; Gao, JM; Zhu, YZ; Gong, QH"
The identification of active compounds and therapeutic properties of fermented and non-fermented red sorghum for the treatment of Alzheimer's dementia.,"Sorghum is a promising treatment for Alzheimer's disease (AD), due to its rich antioxidant and anti-inflammatory qualities. Fermentation may also affect nutritional values. Therefore, the purpose of this study was to discover the phenolic and flavonoid chemicals found in both fermented and non-fermented red sorghum, as well as their potential therapeutic uses for AD. L. fermentum, and L. reuteri, and/or L. plantarum and L. casei were used to ferment samples of sorghum. The rats were grouped into five groups, healthy animals, and rats with Alzheimer's receiving 200 mg/kg of saline, non-fermented sorghum, and fermented sorghum fermented with L. fermentum and L. reuteri, as well as L. plantarum and L. casei. Various assessments were conducted, including evaluations of behavioral responses, antioxidant responses, inflammatory responses, acetylcholine levels and acetylcholine esterase, and bacterial populations in stool. P-hydroxybenzoic acid, eriodictyo naringenin, and apigenin were significantly higher in fermented samples, while glycerols were higher in non-fermented samples. The induction of Alzheimer's led to decrease step-through latency, time in target zone, FRAP, acetylcholine levels, Bifidobacterium population and lactobacillus population, while increased escape latency, platform location latency, MDA levels, IL-6, TNF-α, acetylcholine esterase, and coliform population (P = 0.001). The administration of both non-fermented sorghum and fermented sorghum demonstrated the potential to reverse the effects of AD, with a notably higher efficacy observed in the fermented samples compared to the non-fermented ones. In conclusion, fermentation exerted significant effects on the bioactive compounds the administration of fermented sorghum resulted in improved behavioral responses, characterized by a reduction in oxidation, inflammation and microbial population.",2024,Alzheimer; Bacterial population; Behavioral responses; Fermentation; Phenolic compounds,"Sorghum; Alzheimer Disease; Fermentation; Animals; Male; Antioxidants; Rats; Rats, Wistar; Flavanones; Gastrointestinal Microbiome; Disease Models, Animal; Flavonoids; Apigenin; Phenols; Acetylcholine; Acetylcholinesterase; Anti-Inflammatory Agents; Lactobacillus; Plant Extracts; Feces","Akbari, M; Moardi, S; Piri, H; Amiri, R; Aliaqabozorg, F; Afraz, ES"
A new intestinal supplement 'Synbiotics' therapeutically regulates gut microbiota and activates PPARs pathway to inhibit Alzheimer's disease progression in mouse models.,"We aimed to investigate the role of Synbiotic preparations on the interaction of gut microbiota with AD development. APP/PS1 mice were randomized into APP/PS1 and Synbiotics groups, and C57BL/6J mice were used as wild type (WT) control group. The mice in the Synbiotics group and the APP/PS1 group were given Synbiotics and xylo-oligosaccharides for 3 months, respectively. The mice in the WT group were given the same amount of normal saline. Cognitive function was measured. Positron emission computed tomography/magnetic resonance imaging (PET/MRI) was used to detect fasting blood glucose level. Immunohistochemical assay, ELISA, western blot and qRT-PCR were carried out to detect inflammatory factors. DNA extraction of fecal sample was performed to carry out sequencing. Bioinformatics analysis, metabolites sample preparation and Liquid Chromatograph Mass Spectrometer (LC/MS) analysis were also performed. Synbiotics treatment can significantly ameliorate learning and memory competence by inhibiting Aβ protein deposition. Different bacteria in the intestine were significantly improved and changes in gut microbiota can affect the intestinal metabolism to affect multiple potential pathways after Synbiotics treatment. Synbiotics treatment can activate peroxisome proliferator activated receptor (PPARs) signaling pathway and significantly reduce neuroinflammation in APP/PS1 mice brains. Synbiotics treatment can effectively reduce neuro-inflammatory response through the regulation of intestinal microflora to delay AD development.",2024,Alzheimer’s disease; PPARs; intestinal flora; neuroinflammation; synbiotics,"Animals; Gastrointestinal Microbiome; Alzheimer Disease; Mice; Disease Models, Animal; Mice, Inbred C57BL; Synbiotics; Peroxisome Proliferator-Activated Receptors; Disease Progression; Signal Transduction; Male; Mice, Transgenic","Tong, Y; Lu, G; Guo, J; Liu, M; Dai, Y; Zhang, J; Xu, X; Wang, Z; Zhang, G"
"Berberine alleviates Alzheimer's disease by regulating the gut microenvironment, restoring the gut barrier and brain-gut axis balance.","Alzheimer's disease (AD) is the most common neurodegenerative disease. Intestinal flora and its metabolism play a significant role in ameliorating central nervous system disorders, including AD, through bidirectional interactions between the gut-brain axis. A naturally occurring alkaloid compound called berberine (BBR) has neuroprotective properties and prevents Aβ-induced microglial activation. Additionally, BBR can suppress the synthesis of Aβ and decrease BACE1 expression. However, it is still unclear if BBR therapy can alleviate AD by changing the gut flora.",2024,Alzheimer's disease; Berberine; Brain-gut axis; Gut microenvironment,"Berberine; Alzheimer Disease; Animals; Gastrointestinal Microbiome; Brain-Gut Axis; Mice; Disease Models, Animal; Mice, Transgenic; Brain; Male; Amyloid beta-Peptides; Neuroinflammatory Diseases; Neuroprotective Agents; Plaque, Amyloid; Mice, Inbred C57BL; Spatial Memory","Sun, C; Dong, S; Chen, W; Li, J; Luo, E; Ji, J"
Effects of microbiome-based interventions on neurodegenerative diseases: a systematic review and meta-analysis.,"Neurodegenerative diseases (NDDs) are characterized by neuronal damage and progressive loss of neuron function. Microbiome-based interventions, such as dietary interventions, biotics, and fecal microbiome transplant, have been proposed as a novel approach to managing symptoms and modulating disease progression. Emerging clinical trials have investigated the efficacy of interventions modulating the GM in alleviating or reversing disease progression, yet no comprehensive synthesis have been done. A systematic review of the literature was therefore conducted to investigate the efficacy of microbiome-modulating methods. The search yielded 4051 articles, with 15 clinical trials included. The overall risk of bias was moderate in most studies. Most microbiome-modulating interventions changed the GM composition. Despite inconsistent changes in GM composition, the meta-analysis showed that microbiome-modulating interventions improved disease burden (SMD, - 0.57; 95% CI - 0.93 to - 0.21; I",2024,Alzheimer’s disease; Gut microbiome; Microbiome modulating interventions; Multiple sclerosis; Neurodegenerative disease; Parkinson’s disease,Humans; Fecal Microbiota Transplantation; Gastrointestinal Microbiome; Microbiota; Neurodegenerative Diseases; Probiotics,"Chui, ZSW; Chan, LML; Zhang, EWH; Liang, S; Choi, EPH; Lok, KYW; Tun, HM; Kwok, JYY"
Correlation between APOE4 gene and gut microbiota in Alzheimer's disease.,"Gut microbiota (GM) dysbiosis has been increasingly associated with Alzheimer's disease (AD). However, the association between APOE4, the most common genetic risk factor for sporadic AD, and GM in AD remains unclear. In this study, we conducted a comparative analysis of the GM of participants from China and the USA, with and without APOE4 genes and with or without AD (67 AD cases, 67 control cases). Our results revealed that the GM alpha diversity was not different between groups (AD_APOE4, Control_APOE4, AD_non-APOE4, and Control_non-APOE4) (419.031 ± 143.631 vs 391.091 ± 126.081, 351.086 ± 169.174 and 386.089 ± 177.200, respectively. P > 0.05). Interestingly, individuals in the AD_APOE4 group had different bacterial compositions and bacterial biomarkers. The Kruskal-Wallis rank sum test indicated that the abundances of many bacterial species in the AD_APOE4 patients differed from those in control individuals, including decreases in unclassified_g__Escherichia-Shigella (1.763 ± 6.73, 4.429 ± 11.13, 8.245 ± 16.55, and 5.69 ± 13.91 in four groups, respectively; P < 0.05), and unclassified_g_Clostridium_sensu_stricto_1 (0.1519 ± 0.348, 2.502 ± 5.913, 0.5146 ± 0.9487, 1.063 ± 3.428 in four groups, respectively; P < 0.05), and increases in gut_metagenome_g_Faecalibacterium (2.885 ± 4.47, 2.174 ± 3.957, 0.5765 ± 1.784, 1.582 ± 2.92 in four groups, respectively. P < 0.01) and unclassified_g_Bacteroides (3.875 ± 3.738, 2.47 ± 2.748, 2.046 ± 3.674, 3.206 ± 3.446 in four groups, respectively; P < 0.05). In the KEGG pathway level 2 analysis, we identified three significant differences in relative abundances of predicted functions between AD_APOE4 and AD_non-APOE4_carrier groups: neurodegenerative diseases (0.0007 ± 0.0005 vs 0.0009 ± 0.0004; P < 0.01), metabolism (0.0240 ± 0.0003 vs 0.0250 ± 0.0003; P < 0.05), and biosynthesis of other secondary metabolites (0.0094 ± 0.0002 vs 0.0090 ± 0.0002; P < 0.05). Receiver operating characteristic curves further demonstrated an area under the curve (AUC) of 0.74 for the discrimination of AD_APOE4_carrier and AD_non-APOE4_carrier individuals.",2023,,"Aged; Aged, 80 and over; Female; Humans; Male; Middle Aged; Alzheimer Disease; Apolipoprotein E4; Bacteria; Case-Control Studies; China; Dysbiosis; Feces; Gastrointestinal Microbiome; United States","Chen, XX; Zeng, MX; Cai, D; Zhou, HH; Wang, YJ; Liu, Z"
Alterations in Gut Microbiota and Their Correlation with Brain Beta-Amyloid Burden Measured by ,,2024,amyloid; amyloid beta; gut microbiota; mild cognitive impairment; positron-emission tomography; standardized uptake value ratio,,"Kim, GH; Kim, BR; Yoon, HJ; Jeong, JH"
Mechanism Explanation on Improved Cognitive Ability of D-Gal Inducing Aged Mice Model by ,Gut microbiota can influence cognitive ability via the gut-brain axis. ,2024,Alzheimer’s disease; Lactiplantibacillus plantarum; cognitive; gut−brain axis,"Animals; Gastrointestinal Microbiome; Mice; Mice, Inbred BALB C; Galactose; Cognition; Probiotics; Male; Humans; Brain-Gut Axis; Aging; Brain; Hippocampus; Brain-Derived Neurotrophic Factor; Lactobacillus plantarum; Disease Models, Animal; Lactobacillaceae","Nie, H; Wang, X; Luo, Y; Kong, F; Mu, G; Wu, X"
Gut Microbiome Changes in Patients With Idiopathic Normal Pressure Hydrocephalus.,"The gut microbiome is a complex system within the human gastrointestinal tract. The bacteria play a significant role in human health, and some can promote inflammation and pathologic processes through chemical interactions or metabolites. Gut microbiome dysbiosis has been linked to some neurological and other diseases. Here we aimed to examine microbiome differences between patients with a progressive neurological disorder, idiopathic normal pressure hydrocephalus (iNPH), compared with healthy controls (CO).",2024,,"Humans; Gastrointestinal Microbiome; Hydrocephalus, Normal Pressure; Male; Female; Aged; Dysbiosis; Feces; Aged, 80 and over; Case-Control Studies; Middle Aged; RNA, Ribosomal, 16S","Brandt, E; Koivisto, A; Pereira, P; Mustanoja, E; Auvinen, P; Saari, T; Lehtola, JM; Hannonen, S; Rusanen, M; Leinonen, V; Scheperjans, F; Kärkkäinen, V"
Kai-xin-san improves cognitive impairment in D-gal and Aβ,"Kai-Xin-San (KXS) is a classic herbal formula for the treatment and prevention of AD (Alzheimer's disease) with definite curative effect, but its mechanism, which involves multiple components, pathways, and targets, is not yet fully understood.",2024,Alzheimer's disease; Cognitive impairment; Fecal microbiota transplantation; Gut microbiota; Kai-xin-san,"Animals; Gastrointestinal Microbiome; Drugs, Chinese Herbal; Male; Cognitive Dysfunction; Peptide Fragments; Amyloid beta-Peptides; Alzheimer Disease; Rats; Neurons; Rats, Sprague-Dawley; Disease Models, Animal; Fecal Microbiota Transplantation; Hippocampus; Morris Water Maze Test","Wang, H; Zhou, L; Zheng, Q; Song, Y; Huang, W; Yang, L; Xiong, Y; Cai, Z; Chen, Y; Yuan, J"
Current Trends and Challenges of Microbiome Research in Prostate Cancer.,"The role of the gut microbiome in prostate cancer is an emerging area of research interest. However, no single causative organism has yet been identified. The goal of this paper is to examine the role of the microbiome in prostate cancer and summarize the challenges relating to methodology in specimen collection, sequencing technology, and interpretation of results.",2024,Challenges; Gut microbiome; Methods; Prostate cancer; Sample collection; Sequencing,Prostatic Neoplasms; Humans; Male; Gastrointestinal Microbiome; Microbiota; Feces; Specimen Handling,"Trecarten, S; Fongang, B; Liss, M"
Medication Use is Associated with Distinct Microbial Features in Anxiety and Depression.,"This study investigated the relationship between gut microbiota and neuropsychiatric disorders (NPDs), specifically anxiety disorder (ANXD) and/or major depressive disorder (MDD), as defined by DSM-IV or V criteria. The study also examined the influence of medication use, particularly antidepressants and/or anxiolytics, classified through the Anatomical Therapeutic Chemical (ATC) Classification System, on the gut microbiota. Both 16S rRNA gene amplicon sequencing and shallow shotgun sequencing were performed on DNA extracted from 666 fecal samples from the Tulsa-1000 and NeuroMAP CoBRE cohorts. The results highlight the significant influence of medication use; antidepressant use is associated with significant differences in gut microbiota beta diversity and has a larger effect size than NPD diagnosis. Next, specific microbes were associated with ANXD and MDD, highlighting their potential for non-pharmacological intervention. Finally, the study demonstrated the capability of Random Forest classifiers to predict diagnoses of NPD and medication use from microbial profiles, suggesting a promising direction for the use of gut microbiota as biomarkers for NPD. The findings suggest that future research on the gut microbiota's role in NPD and its interactions with pharmacological treatments are needed.",2024,,,"Dilmore, AH; Kuplicki, R; McDonald, D; Kumar, M; Estaki, M; Youngblut, N; Tyakht, A; Ackermann, G; Blach, C; MahmoudianDehkordi, S; Dunlop, BW; Bhattacharyya, S; Guinjoan, S; Mandaviya, P; Ley, RE; Kaddaruh-Dauok, R; Paulus, MP; Knight, R"
Microbial determinants of dementia risk in subjects of Mexican descent with type 2 diabetes living in South Texas.,"Type 2 diabetes (T2D) is a common forerunner of neurodegeneration and dementia, including Alzheimer's Disease (AD), yet the underlying mechanisms remain unresolved. Individuals of Mexican descent living in South Texas have increased prevalence of comorbid T2D and early onset AD, despite low incidence of the predisposing APOE-e4 variant and an absence of the phenotype among relatives residing in Mexico - suggesting a role for environmental factors in coincident T2D and AD susceptibility. Here, in a small clinical trial, we show dysbiosis of the human gut microbiome could contribute to neuroinflammation and risk for AD in this population. Divergent Gastrointestinal Symptom Rating Scale (GSRS) responses, despite no differences in expressed dietary preferences, provided the first evidence for altered gut microbial ecology among T2D subjects (sT2D) ",2024,Alzheimer’s Disease; Comorbidity; Gut Microbiota; Metabolic Disorders; Mexican American; Neurodegeneration; Pathobionts; Short-Chain Fatty Acids; Type 2 Diabetes; Western Diet,,"Matz, LM; Shah, NS; Porterfield, L; Stuyck, OM; Jochum, MD; Kayed, R; Taglialatela, G; Urban, RJ; Buffington, SA"
