title,abstract,publication_year,keywords,mesh_terms,authors
Half-curcumin-based chemiluminescence probes and their applications in detecting quasi-stable oxidized protein.,"Numerous methods have been reported for detecting ROS/RNS in vitro and in vivo; however, detecting methods for the secondary products of the ROS/RNS reactions, particularly quasi-stable oxidized products, have been much less explored. In this report, we observed that half-curcumins could generate chemiluminescence. In contrast to other chemiluminescence scaffolds, the distinguishing feature of a half-curcumin is the formation of a carbanion intermediate of its acetylacetone moiety, opening unique avenues for applications. In this study, we designed a series of half-curcumins CRANAD-Xs and found that CRANAD-164 could be used to detect quasi-stable oxidized proteins (QSOP) in vivo and in patient serum samples. We illustrated that CRANAD-164 could be used to monitor the responses of taurine, an amino acid with newly reported anti-aging capacity, in an inflammatory mouse model. Remarkably, we further demonstrated that the QSOP levels were much higher in the disease serum samples, including Alzheimer's disease, compared to the samples from healthy controls. Moreover, our results revealed that the sera chemiluminescence intensities were higher in aged healthy controls compared to young healthy subjects, suggesting that CRANAD-164 can be used to monitor the increase of QSOP during aging.",2024,chemiluminescence * Quasi-stable oxidized proteins * CRANAD-164 * liquid biopsy* in vivo imaging,,"Ran, C; Yang, J; Zhu, B; Zhang, J; Liang, SH; Shen, S"
Serum matrix metalloproteinase-7 for discriminating biliary atresia: a diagnostic accuracy and validation study.,Prompt and precise differential diagnosis of biliary atresia (BA) among cholestatic patients is of great importance. Matrix metalloproteinase-7 (MMP-7) holds great promise as a diagnostic marker for BA. This study aimed to investigate the accuracy of age-specific serum MMP-7 for discriminating BA from other cholestatic pediatric patients.,2024,Biliary atresia; Biomarker; Cholestasis; Cutoff value; Diagnostic accuracy; MMP-7; Neonate,"Humans; Biliary Atresia; Matrix Metalloproteinase 7; Infant; Male; Female; Infant, Newborn; ROC Curve; Reproducibility of Results; Retrospective Studies; Diagnosis, Differential; Child, Preschool; Cholestasis; Prospective Studies","Jiang, J; Dong, R; Du, M; Chen, G; Yang, J; Xie, X; Yang, Y; Yan, W; Zheng, S"
Low serum HDL-cholesterol is associated with increased risk of the subcortical small vessel type of dementia.,"There are conflicting results whether serum lipid pattern is related to the amount of white matter hyperintensities (WMHs) on magnetic resonance imaging. Little is known of the associations between lipid concentrations and the subsequent risk of the subcortical small vessel type of dementia (SSVD), in which WMHs are a prominent manifestation. Here, we determined whether lipid levels are associated with the risk of SSVD, Alzheimer's disease (AD), or mixed dementia (combined AD and SSVD).",2024,Alzheimer's disease; HDL-cholesterol; Lipid pattern; Mixed dementia; Subcortical small vessel type of dementia; Triglycerides,,"Axelsson Andrén, E; Safi, D; Wallin, A; Svensson, J"
Correction: Serum and cerebrospinal fluid neurofilament light chain and glial fibrillary acid protein levels in early and advanced stages of cerebral amyloid angiopathy.,No abstract,2024,,,"Rasing, I; Voigt, S; Koemans, EA; de Kort, AM; van Harten, TW; van Etten, ES; van Zwet, EW; Stoops, E; Francois, C; Kuiperij, HB; Klijn, CJM; Schreuder, FHBM; van der Weerd, L; van Osch, MJP; van Walderveen, MAA; Verbeek, MM; Terwindt, GM; Wermer, MJH"
Effects of Hepatorenal Function on Urinary Alzheimer-Associated Neuronal Thread Protein: A Laboratory-Based Cross-Sectional Study Among the Older Chinese Population.,Urinary Alzheimer-associated neuronal thread protein (AD7c-NTP) is a biomarker for the early diagnosis of Alzheimer's disease (AD). It remains unclear whether hepatorenal function affects the urinary AD7c-NTP level.,2024,Alzheimer-associated neuronal thread protein; Alzheimer’s disease; hepatorenal indicator; kidney; liver; urine,,"Jin, H; Yang, Q; Chen, G; Zhang, W; Wu, Y; Wang, R"
Serum and CSF metabolomics analysis shows Mediterranean Ketogenic Diet mitigates risk factors of Alzheimer's disease.,"Alzheimer's disease (AD) is influenced by a variety of modifiable risk factors, including a person's dietary habits. While the ketogenic diet (KD) holds promise in reducing metabolic risks and potentially affecting AD progression, only a few studies have explored KD's metabolic impact, especially on blood and cerebrospinal fluid (CSF). Our study involved participants at risk for AD, either cognitively normal or with mild cognitive impairment. The participants consumed both a modified Mediterranean Ketogenic Diet (MMKD) and the American Heart Association diet (AHAD) for 6 weeks each, separated by a 6-week washout period. We employed nuclear magnetic resonance (NMR)-based metabolomics to profile serum and CSF and metagenomics profiling on fecal samples. While the AHAD induced no notable metabolic changes, MMKD led to significant alterations in both serum and CSF. These changes included improved modifiable risk factors, like increased HDL-C and reduced BMI, reversed serum metabolic disturbances linked to AD such as a microbiome-mediated increase in valine levels, and a reduction in systemic inflammation. Additionally, the MMKD was linked to increased amino acid levels in the CSF, a breakdown of branched-chain amino acids (BCAAs), and decreased valine levels. Importantly, we observed a strong correlation between metabolic changes in the CSF and serum, suggesting a systemic regulation of metabolism. Our findings highlight that MMKD can improve AD-related risk factors, reverse some metabolic disturbances associated with AD, and align metabolic changes across the blood-CSF barrier.",2024,Diseases; Metabolomics,,"Schweickart, A; Batra, R; Neth, BJ; Martino, C; Shenhav, L; Zhang, AR; Shi, P; Karu, N; Huynh, K; Meikle, PJ; Schimmel, L; Dilmore, AH; Blennow, K; Zetterberg, H; Blach, C; Dorrestein, PC; Knight, R; Craft, S; Kaddurah-Daouk, R; Krumsiek, J"
Hindlimb immobilization induces insulin resistance and elevates mitochondrial ROS production in the hippocampus of female rats.,Alzheimer's Disease (AD) is the 5,2024,Muscle disuse; brain insulin resistance; hippocampus; iron overload; muscle-brain axis,,"Kerr, NR; Mossman, CW; Chou, CH; Bunten, JM; Kelty, TJ; Childs, TE; Rector, RS; Arnold, WD; Grisanti, LA; Du, X; Booth, FW"
No causal relationship between serum urate and neurodegenerative diseases: A Mendelian randomization study.,"Observational studies have shown that increased serum urate is associated with a lower risk of neurodegenerative diseases (NDs), but the causality remains unclear. We employed a two-sample Mendelian randomization (MR) approach to assess the causal relationship between serum urate and four common subtypes of NDs, including Parkinson's disease (PD), Alzheimer's disease (AD), amyotrophic lateral sclerosis (ALS), and multiple sclerosis (MS).",2024,Causality; Genome-wide association study; Mendelian randomization; Neurodegenerative diseases; Serum urate,,"Wang, M; Tang, Z"
The association between liver fibrosis score and incident dementia: A nationwide retrospective cohort study.,"We assessed the relationship of liver fibrosis score with incident dementia in a large, national sample.",2024,cohort study; dementia; liver fibrosis; risk factors,,"Weinstein, G; Schonmann, Y; Yeshua, H; Zelber-Sagi, S"
The combined effect of morin and hesperidin on memory ability and oxidative/nitrosative stress in a streptozotocin-induced rat model of Alzheimer's disease.,"Alzheimer's disease (AD), the most frequent neurodegenerative disease within dementias, affects the CNS, leading to gradual memory issues and cognitive dysfunction. Oxidative stress in AD contributes to ongoing neuronal loss and hastens disease progression. Notably, the potent antioxidant compounds morin and hesperidin have demonstrated significant effectiveness in addressing oxidative stress. This study explores the impact of morin and hesperidin on behavior and oxidative stress in the streptozotocin (STZ)-induced AD rat model. The experiment involved five groups: control, STZ, STZ+morin, STZ+hesperidin, and STZ+morin+hesperidin. The rat model of AD was created by injecting STZ with the stereotaxic surgery. Morin and hesperidin were applied to the groups for 7-days. After the applications, the Morris water maze (MWM) and novel object recognition (NOR) tests were used and the rats were sacrificed. Malondialdehyde (MDA), glutathione (GSH), nitric oxide (NOx), and protein carbonyl (PC) levels were measured. In the STZ group, the levels of NOx and PC exhibited a noteworthy increase compared to the control. Conversely, the application of morin and/or hesperidin treatments reduced NOx and PC levels compared to the STZ group. The co-administration of morin and hesperidin improved the antioxidant status and decreased lipid peroxidation in STZ-induced rats. In the STZ group, serum advanced oxidation protein products (AOPP) levels were statistically elevated compared to the control. However, in the treatment groups, morin and/or hesperidin successfully decreased AOPP levels to those observed in the control. The combined use of these flavonoids may have a neuroprotective effect regarding memory problems and decreasing oxidative/nitrosative stress.",2024,AOPP; Alzheimer's disease; cognitive functions; flavonoids; neurological oxidative stress; protein carbonyl,,"Yilmazer, UT; Pehlivan, B; Guney, S; Yar-Saglam, AS; Balabanli, B; Kaltalioglu, K; Coskun-Cevher, S"
"Nanocurcumin prevents memory impairment, hippocampal apoptosis, Akt and CaMKII-α signaling disruption in the central STZ model of Alzheimer's disease in rat.","The central route of streptozotocin (STZ) administration has been introduced as a rat model of sporadic Alzheimer's disease (AD). Curcumin was suggested to possess possible neuroprotective effects, which may be profitable in AD. However, the low bioavailability of curcumin hinders its beneficial effects in clinical studies. Earlier studies suggested that a bovine serum albumin-based nanocurcumin, produces superior neuroprotective effects compared to natural curcumin. In the present study, the protective effect of nanocurcumin in rat model of central STZ induced memory impairment was assessed. In addition, due to the importance of the hippocampus in memory, the amounts of hippocampal active caspase-3, Akt, and CaMKII-α were evaluated. Adult male Wistar rats weighing 250-300 g were used. STZ (icv) was injected during days 1 and 3 (3 mg/kg in divided), and nanocurcumin or curcumin 50 mg/kg/oral gavage was administered daily during days 4-14. Morris water maze training was performed on days 15-17, and the retention memory test was achieved on the 18th day. Following memory assessment, the rats were sacrificed and the hippocampi were used to assess caspase-3 cleavage, Akt, and CaMKII-α signaling. The findings revealed that nanocurcumin ingestion (but not natural curcumin) in the dose of 50 mg/kg was capable to prevent the impairment of water maze learning and memory induced by central STZ. Molecular assessments indicated that STZ treatment increased the caspase-3 cleavage in the hippocampus while deactivating Akt and CaMKII-α. Nanocurcumin reduced caspase-3 cleavage to a non-significant level compared to control group and restored Akt and CaMKII-α within the hippocampus while natural curcumin exerted no significant effect. These findings might suggest that nanocurcumin can restore memory deficit, hippocampal apoptosis as well as Akt and CaMKII-α signaling disruption associated with brain insulin resistance.",2024,Akt; Alzheimer’s disease; CaMKII-α; Hippocampus; Nanocurcumin; Rat,,"Moosavi, M; Soukhaklari, R; Bagheri-Mohammadi, S; Firouzan, B; Javadpour, P; Ghasemi, R"
Study on the Ameliorative Effect of Icariin Mediating NO/cGMP/PKGI Signalling Pathway in Alzheimer's Disease.,To investigate the effect of icariin (ICA) on cognitive function and NO/cGMP/PKGI signaling pathway in mice with Alzheimer's disease (AD).,2024,,,"Yu, X; Chen, J; Lu, F; Liu, X; Li, Q; Wang, S"
DNA Nanocage-Assisted Size-Selective Recognition and Quantification toward Low-Mass Soluble β-Amyloid Oligomers.,"Low-mass soluble β-amyloid peptide oligomers (LSAβOs) play a crucial role in the pathogenesis of Alzheimer's disease. However, these oligomers exhibit heterogeneity in terms of structure, stability, and stoichiometry, and their abundance in biofluids is low, making accurate identification challenging. In this study, we developed a DNA nanocage-assisted method for selective sizing and sensitive quantification of LSAβOs in serum. Using LSAβO less than 10 kDa (LSAβO",2024,,"Amyloid beta-Peptides; DNA; Humans; Nanostructures; Particle Size; Electrochemical Techniques; Alzheimer Disease; Biosensing Techniques; Solubility; Aptamers, Nucleotide; Molecular Weight","Chen, J; Liu, Q; Fu, Y; Xiang, J"
Brain and serum lipidomic profiles implicate Lands cycle acyl chain remodeling association with ,"At least one-third of the identified risk alleles from Genome-Wide Association Studies (GWAS) of Alzheimer's disease (AD) are involved in lipid metabolism, lipid transport, or direct lipid binding. In fact, a common genetic variant (ε4) in a cholesterol and phospholipid transporter, Apolipoprotein E (",2024,Alzheimer’s disease; ApoE; ROSMAP; lipid metabolism; lipidomics,,"Mares, J; Costa, AP; Dartora, WJ; Wartchow, KM; Lazarian, A; Bennett, DA; Nuriel, T; Menon, V; McIntire, LBJ"
"A systematic review on the impact of nutrition and possible supplementation on the deficiency of vitamin complexes, iron, omega-3-fatty acids, and lycopene in relation to increased morbidity in women after menopause.",A balanced and healthy diet during the menopausal transition and after menopause is crucial for women to reduce the risk for morbidities and chronic diseases due to deficiency of essential nutrients.,2024,B-vitamins; Chronic diseases; Diet; Iron; Lycopene; Micronutrients; Neurodegenerative and cardiovascular diseases; Omega-3-fatty acids; Osteoporosis; Postmenopause; Vitamin D; Vitamin deficiency,,"Wylenzek, F; Bühling, KJ; Laakmann, E"
Interactions of Serum Amyloid A Proteins with the Blood-Brain Barrier: Implications for Central Nervous System Disease.,"Serum amyloid A (SAA) proteins are highly conserved lipoproteins that are notoriously involved in the acute phase response and systemic amyloidosis, but their biological functions are incompletely understood. Recent work has shown that SAA proteins can enter the brain by crossing the intact blood-brain barrier (BBB), and that they can impair BBB functions. Once in the central nervous system (CNS), SAA proteins can have both protective and harmful effects, which have important implications for CNS disease. In this review of the thematic series on SAA, we discuss the existing literature that relates SAA to neuroinflammation and CNS disease, and the possible roles of the BBB in these relations.",2024,Alzheimer’s disease; amyloidosis; blood–brain barrier; lipoproteins; neuroinflammation; serum amyloid A,Blood-Brain Barrier; Humans; Serum Amyloid A Protein; Animals; Central Nervous System Diseases,"Erickson, MA; Mahankali, AP"
Proteomic analysis of Alzheimer's disease cerebrospinal fluid reveals alterations associated with ,"Alzheimer's disease (AD) is currently defined by the aggregation of amyloid-β (Aβ) and tau proteins in the brain. Although biofluid biomarkers are available to measure Aβ and tau pathology, few markers are available to measure the complex pathophysiology that is associated with these two cardinal neuropathologies. Here, we characterized the proteomic landscape of cerebrospinal fluid (CSF) changes associated with Aβ and tau pathology in 300 individuals using two different proteomic technologies-tandem mass tag mass spectrometry and SomaScan. Integration of both data types allowed for generation of a robust protein coexpression network consisting of 34 modules derived from 5242 protein measurements, including disease-relevant modules associated with autophagy, ubiquitination, endocytosis, and glycolysis. Three modules strongly associated with the apolipoprotein E ε4 (",2024,,Humans; Alzheimer Disease; Proteomics; Apolipoprotein E4; Atomoxetine Hydrochloride; tau Proteins; Amyloid beta-Peptides; Male; Aged; Female; Biomarkers,"Dammer, EB; Shantaraman, A; Ping, L; Duong, DM; Gerasimov, ES; Ravindran, SP; Gudmundsdottir, V; Frick, EA; Gomez, GT; Walker, KA; Emilsson, V; Jennings, LL; Gudnason, V; Western, D; Cruchaga, C; Lah, JJ; Wingo, TS; Wingo, AP; Seyfried, NT; Levey, AI; Johnson, ECB"
Cardiac troponin T as a serum biomarker of respiratory impairment in amyotrophic lateral sclerosis.,"Informative biomarkers are an urgent need in the management of amyotrophic lateral sclerosis. Serum cardiac troponin T is elevated in the majority of amyotrophic lateral sclerosis patients and increases with disease progression. We sought to establish the informative value of cardiac troponin T with regard to respiratory function, a major prognostic factor in amyotrophic lateral sclerosis.",2024,,,"Koch, T; Fabian, R; Weinhold, L; Koch, FW; Barakat, S; Castro-Gomez, S; Grehl, T; Bernsen, S; Weydt, P"
Cholesterol profiling reveals 7β-hydroxycholesterol as a pathologically relevant peripheral biomarker of Alzheimer's disease.,"Cholesterol homeostasis is associated with Alzheimer's disease (AD). Despite the multitude of cholesterol metabolites, little is known about which metabolites are directly involved in AD pathogenesis and can serve as its potential biomarkers.",2024,7β‐hydroxycholesterol; Alzheimer's disease; biomarker; cholesterol metabolites; neuroinflammation,,"Ha, J; Kwon, GE; Son, Y; Jang, SA; Cho, SY; Park, SJ; Kim, H; Lee, J; Lee, J; Seo, D; Lee, M; Lee, DY; Choi, MH; Kim, E"
Glyceraldehyde metabolism in mouse brain and the entry of blood-borne glyceraldehyde into the brain.,"D-Glyceraldehyde, a reactive aldehyde metabolite of fructose and glucose, is neurotoxic in vitro by forming advanced glycation end products (AGEs) with neuronal proteins. In Alzheimer's disease brains, glyceraldehyde-containing AGEs have been detected intracellularly and in extracellular plaques. However, little information exists on how the brain handles D-glyceraldehyde metabolically or if glyceraldehyde crosses the blood-brain barrier from the circulation into the brain. We injected [U-",2024,Alzheimer's disease; advanced glycation end product; blood–brain barrier; diabetes; diol dehydration; glyceraldehyde,,"Hassel, B; Sørnes, K; Elsais, A; Cordero, PR; Frøland, AS; Rise, F"
"Role of curcumin on beta-amyloid protein, tau protein, and biochemical and oxidative changes in streptozotocin-induced diabetic rats.","Diabetes is one of the most common endocrine metabolic diseases and is associated with the accumulation of beta-amyloid plaques in the brain. Amyloid beta (Aβ) and abnormal tau proteins are effective in the development of Alzheimer's disease. The aim of this study is to investigate the therapeutic and protective effects of curcumin on beta-amyloid (Aβ) accumulation and tau protein expression levels, as well as biochemical and oxidative changes in streptozotocin-induced diabetes in rats. The study comprised five groups, each consisting of eight rats: control, diabetic, curcumin, curcumin during diabetic induction, and curcumin post-diabetic induction. Groups 2 and 4 were administered a single dose of 45 mg/kg streptozotocin on day 1, while group 5 received it on day 28. Curcumin was orally administered via gavage at a dose of 100 mg/kg/day for 35 days to the third, fourth, and fifth groups. At the end of the trial (day 35), blood sugar levels and insulin resistance were similar between the control and curcumin-treated groups but significantly higher in the diabetic groups (P < 0.05). The protective effect of curcumin is tested during induction and active diabetes. The results indicated that diabetic rats displayed increased levels of Aβ, tau protein, and total oxidant capacity (TOS) compared to the curcumin-treated groups. Additionally, the total antioxidant capacity (TAS) levels were lower in the diabetic rats (P < 0.05). Aβ protein levels are lower in both the serum and brain of rats with active diabetes and treated with curcumin compared to control rats (P > 0.05). In addition, serum TAS levels were higher in rats treated with curcumin following the induction of diabetes than pre-induction of diabetes (P > 0.05). The TOS levels in the serum were higher in the rats treated with curcumin during active diabetes compared to the rats treated prior to the induction of diabetes (P < 0.05). However, no significant difference was observed in the brain. The above results show that curcumin has an effect on reducing oxidative stress caused by diabetes and increasing antioxidant activity.",2024,Beta amyloid protein; Curcumin; Diabetes; Oxidative stress,,"Ermiş, M; Çiftci, G"
