title,abstract,publication_year,keywords,mesh_terms,authors
Subcortical tau is linked to hypoperfusion in connected cortical regions in 4-repeat tauopathies.,"Four-repeat (4R) tauopathies are neurodegenerative diseases characterized by cerebral accumulation of 4R tau pathology. The most prominent 4R tauopathies are progressive supranuclear palsy (PSP) and corticobasal degeneration characterized by subcortical tau accumulation and cortical neuronal dysfunction, as shown by PET-assessed hypoperfusion and glucose hypometabolism. Yet, there is a spatial mismatch between subcortical tau deposition patterns and cortical neuronal dysfunction, and it is unclear how these two pathological brain changes are interrelated. Here, we hypothesized that subcortical tau pathology induces remote neuronal dysfunction in functionally connected cortical regions to test a pathophysiological model that mechanistically links subcortical tau accumulation to cortical neuronal dysfunction in 4R tauopathies. We included 51 Aβ-negative patients with clinically diagnosed PSP variants (n = 26) or corticobasal syndrome (n = 25) who underwent structural MRI and 18F-PI-2620 tau-PET. 18F-PI-2620 tau-PET was recorded using a dynamic one-stop-shop acquisition protocol to determine an early 0.5-2.5 min post tracer-injection perfusion window for assessing cortical neuronal dysfunction, as well as a 20-40 min post tracer-injection window to determine 4R-tau load. Perfusion-PET (i.e. early window) was assessed in 200 cortical regions, and tau-PET was assessed in 32 subcortical regions of established functional brain atlases. We determined tau epicentres as subcortical regions with the highest 18F-PI-2620 tau-PET signal and assessed the connectivity of tau epicentres to cortical regions of interest using a resting-state functional MRI-based functional connectivity template derived from 69 healthy elderly controls from the ADNI cohort. Using linear regression, we assessed whether: (i) higher subcortical tau-PET was associated with reduced cortical perfusion; and (ii) cortical perfusion reductions were observed preferentially in regions closely connected to subcortical tau epicentres. As hypothesized, higher subcortical tau-PET was associated with overall lower cortical perfusion, which remained consistent when controlling for cortical tau-PET. Using group-average and subject-level PET data, we found that the seed-based connectivity pattern of subcortical tau epicentres aligned with cortical perfusion patterns, where cortical regions that were more closely connected to the tau epicentre showed lower perfusion. Together, subcortical tau-accumulation is associated with remote perfusion reductions indicative of neuronal dysfunction in functionally connected cortical regions in 4R-tauopathies. This suggests that subcortical tau pathology may induce cortical dysfunction, which may contribute to clinical disease manifestation and clinical heterogeneity.",2024,4R-tauopathies; CBD; PI-2620 tau-PET; PSP; functional connectivity; perfusion-PET,"Humans; Male; Female; Positron-Emission Tomography; Aged; Tauopathies; tau Proteins; Middle Aged; Cerebral Cortex; Supranuclear Palsy, Progressive; Magnetic Resonance Imaging","Roemer, SN; Brendel, M; Gnörich, J; Malpetti, M; Zaganjori, M; Quattrone, A; Gross, M; Steward, A; Dewenter, A; Wagner, F; Dehsarvi, A; Ferschmann, C; Wall, S; Palleis, C; Rauchmann, BS; Katzdobler, S; Jäck, A; Stockbauer, A; Fietzek, UM; Bernhardt, AM; Weidinger, E; Zwergal, A; Stöcklein, S; Perneczky, R; Barthel, H; Sabri, O; Levin, J; Höglinger, GU; Franzmeier, N"
"""Dementia Doesn't Mean That Life Doesn't Have More Wonderful Things Ahead"": A Qualitative Study Evaluating a Canadian Dementia Support Services Program.","Community support programs can improve quality of life for people living with dementia and their care partners. Important to the successful implementation of such programs is close engagement with end-users to gain a better understanding of their needs. This study describes the perspectives of people living with dementia, care partners, and health-care providers on the First Link",2024,Alzheimer’s; dementia; patient experience; program evaluation,,"Tam, MT; Martin, S; Jiang, YF; Machado, A; Robillard, JM"
Decentralized clinical trials for medications to reduce the risk of dementia: Consensus report and guidance.,"Recent growth in the functionality and use of technology has prompted an increased interest in the potential for remote or decentralized clinical trials in dementia. There are many potential benefits associated with decentralized medication trials, but we currently lack specific recommendations for their delivery in the dementia field.",2024,Delphi process; decentralized clinical trials; dementia prevention; recommendations; remote clinical trials,Humans; Dementia; Clinical Trials as Topic; Consensus; Delphi Technique; Research Design,"Howard, L; Abdelnour, C; Abner, EL; Allegri, RF; Dodge, HH; Gauthier, S; Hoyos, CM; Jicha, GA; Kehoe, PG; Mummery, CJ; Ogunniyi, A; Scarmeas, N; Chen, X; Titiner, JR; Weber, CR; Peters, R"
Exploring the Acceptability and Feasibility of Remote Blood Pressure Measurements and Cognition Assessments Among Participants Recruited From a Safety-Net Emergency Department (Reach Out Cognition): Nonrandomized Mobile Health Trial.,"Hypertension is a prevalent cardiovascular risk factor disproportionately affecting Black Americans, who also experience a higher incidence of Alzheimer disease and Alzheimer disease-related dementias. Monitoring blood pressure (BP) and cognition may be important strategies in reducing these disparities.",2024,Bluetooth; RCT; acceptability; assessment; blood pressure; cardiology; cardiovascular; cognition; feasibility; hypertension; hypertensive; low income; mHealth; mobile health; monitor; monitoring; neurological; randomized controlled trial; remote; satisfaction,,"Dinh, M; Lin, CC; Whitfield, C; Farhan, Z; Meurer, WJ; Bailey, S; Skolarus, LE"
"Usability, Acceptability, and Preliminary Effectiveness of a Peer-Delivered and Technology-Supported Mental Health Intervention for Family Caregivers of People With Dementia: Field Usability Study.",Family caregivers of people with dementia are critical to the quality of life of care recipients and the sustainability of health care systems but face an increased risk of emotional distress and negative physical and mental health outcomes.,2024,dementia; family caregivers; mobile phone; peer support; technology,Humans; Caregivers; Dementia; Male; Female; Peer Group; Middle Aged; Aged; Mobile Applications; Adult; Quality of Life; Social Support; Mental Health,"Collins-Pisano, C; Leggett, AN; Gambee, D; Fortuna, KL"
Effectiveness of Early Multimodal Non-pharmacological Interventions in Cognitive Preservation in the Elderly.,Multimodal non-pharmacological interventions (MNPI) have been determined as effective in delaying cognitive deterioration. The effectiveness of timing of such interventions in elderly is less discussed. We compared the different effectiveness of MNPI in cognitive preservation in elderly subjects with and without dementia.,2024,cognitive assessment screening instrument; cognitive preservation; dementia; multimodal non-pharmacological interventions; neuropsychiatric tests,"Humans; Male; Female; Aged; Dementia; Cognitive Dysfunction; Aged, 80 and over; Combined Modality Therapy; Neuropsychological Tests; Cognition; Treatment Outcome","Hsieh, SW; Hsiao, SF; Liaw, LJ; Huang, LC; Yang, YH"
A process evaluation of the NIDUS-Professional dementia training intervention for UK homecare workers.,"This process evaluation was conducted in parallel to the randomised controlled feasibility trial of NIDUS-Professional, a manualised remote dementia training intervention for homecare workers (HCWs), delivered alongside an individualised intervention for clients living with dementia and their family carers (NIDUS-Family). The process evaluation reports on: (i) intervention reach, dose and fidelity; (ii) contexts influencing agency engagement and (iii) alignment of findings with theoretical assumptions about how the intervention might produce change.",2024,carers; dementia; homecare; implementation; older people; process evaluation; training,"Humans; Dementia; Caregivers; Home Health Aides; Home Care Services; Male; Female; Health Knowledge, Attitudes, Practice; United Kingdom; Process Assessment, Health Care; Middle Aged; Attitude of Health Personnel; Interviews as Topic","Kelleher, D; Windle, K; Randell, R; Lord, K; Duffy, L; Akhtar, A; Budgett, J; Zabihi, S; Banks, S; Rapaport, P; Lee, T; Barber, J; Orgeta, V; Manthorpe, J; Walters, K; Rockwood, K; Dow, B; Hoe, J; Banerjee, S; Cooper, C"
Graph methods to infer spatial disturbances: Application to Huntington's Disease's speech.,"Huntington's Disease (HD) is an inherited neurodegenerative disease caused by the mutation of the Htt gene, impacting all aspects of living and functioning. Among cognitive disabilities, spatial capacities are impaired, but their monitoring remains scarce as limited by lengthy experts' assessments. Language offers an alternative medium to evaluate patients' performance in HD. Yet, its capacities to assess HD's spatial abilities are unknown. Here, we aimed to bring proof-of-concept that HD's spatial deficits can be assessed through speech.",2024,Cognition; Cognitive modeling; Huntington's Disease; Language; Picture description task,Humans; Huntington Disease; Male; Female; Middle Aged; Adult; Speech; Neuropsychological Tests; Space Perception; Aged,"Chenain, L; Riad, R; Fraisse, N; Jubin, C; Morgado, G; Youssov, K; Lunven, M; Bachoud-Levi, AC"
Risk factors for status epilepticus after brain disorders in adults: A multi-cohort national register study.,We aimed to describe risks of status epilepticus (SE) after different brain disorders in adults using population-wide register data. Our hypothesis was that SE would be more common in disorders with widespread pathology and that the risk would increase with disorder severity.,2024,Epidemiology; Epilepsy; Status epilepticus,"Humans; Female; Male; Status Epilepticus; Registries; Risk Factors; Middle Aged; Adult; Sweden; Aged; Cohort Studies; Brain Diseases; Aged, 80 and over; Incidence; Young Adult","Bjellvi, J; Idegård, A; Zelano, J"
Evaluation of the Parkinson's Remote Interactive Monitoring System in a Clinical Setting: Usability Study.,"The fastest-growing neurological disorder is Parkinson disease (PD), a progressive neurodegenerative disease that affects 10 million people worldwide. PD is typically treated with levodopa, an oral pill taken to increase dopamine levels, and other dopaminergic agonists. As the disease advances, the efficacy of the drug diminishes, necessitating adjustments in treatment dosage according to the patient's symptoms and disease progression. Therefore, remote monitoring systems that can provide more detailed and accurate information on a patient's condition regularly are a valuable tool for clinicians and patients to manage their medication. The Parkinson's Remote Interactive Monitoring System (PRIMS), developed by PragmaClin Research Inc, was designed on the premise that it will be an easy-to-use digital system that can accurately capture motor and nonmotor symptoms of PD remotely.",2024,Parkinson disease; System Usability Scale; mobile phone; motor examination; movement disorders; remote monitoring; thematic analysis; usability,"Humans; Parkinson Disease; Male; Female; Middle Aged; Aged; User-Computer Interface; Monitoring, Physiologic","Bridges, B; Taylor, J; Weber, JT"
Photobiomodulation in experimental models of Alzheimer's disease: state-of-the-art and translational perspectives.,"Alzheimer's disease (AD) poses a significant public health problem, affecting millions of people across the world. Despite decades of research into therapeutic strategies for AD, effective prevention or treatment for this devastating disorder remains elusive. In this review, we discuss the potential of photobiomodulation (PBM) for preventing and alleviating AD-associated pathologies, with a focus on the biological mechanisms underlying this therapy. Future research directions and guidance for clinical practice for this non-invasive and non-pharmacological therapy are also highlighted. The available evidence indicates that different treatment paradigms, including transcranial and systemic PBM, along with the recently proposed remote PBM, all could be promising for AD. PBM exerts diverse biological effects, such as enhancing mitochondrial function, mitigating the neuroinflammation caused by activated glial cells, increasing cerebral perfusion, improving glymphatic drainage, regulating the gut microbiome, boosting myokine production, and modulating the immune system. We suggest that PBM may serve as a powerful therapeutic intervention for AD.",2024,Alzheimer’s disease (AD); Experimental models; Neurodegeneration; Photobiomodulation (PBM); Therapy,"Alzheimer Disease; Low-Level Light Therapy; Animals; Humans; Disease Models, Animal; Translational Research, Biomedical","Huang, Z; Hamblin, MR; Zhang, Q"
"Are recent health, welfare and care graduates part of a rural and remote workforce solution? Evidence from Tasmania, Australia.","Strong growth in graduate supply from health, welfare and care courses across Australia may bode well for easing rural workforce shortages. However, little is known about the employment opportunities available for recent graduates in non-metropolitan areas. This study aimed to quantify and describe advertised job vacancies for health, welfare and care professions in Tasmania, a largely rural and geographically isolated island state of Australia. Further, it aimed to examine those job vacancies specifying that recent graduates were suitable to apply.",2024,Health graduate; Job vacancy; Recent graduate; Recruitment; Rural health workforce; Rural workforce solutions; Welfare graduate,Tasmania; Humans; Rural Health Services; Health Workforce; Personnel Selection; Rural Population; Health Personnel; Employment; Professional Practice Location; Workforce,"Jessup, B; Proudfoot, F; Cross, M; Barnett, T"
From Scalp to Ear-EEG: A Generalizable Transfer Learning Model for Automatic Sleep Scoring in Older People.,"Sleep monitoring has extensively utilized electroencephalogram (EEG) data collected from the scalp, yielding very large data repositories and well-trained analysis models. Yet, this wealth of data is lacking for emerging, less intrusive modalities, such as ear-EEG.",2024,Automatic sleep scoring; ear-EEG; hearables; machine learning; wearable EEG,"Humans; Electroencephalography; Aged; Scalp; Aged, 80 and over; Male; Female; Sleep; Signal Processing, Computer-Assisted; Ear; Machine Learning; Polysomnography","Hammour, G; Davies, H; Atzori, G; Della Monica, C; Ravindran, KKG; Revell, V; Dijk, DJ; Mandic, DP"
"Phenotypic and spatial heterogeneity of brain myeloid cells after stroke is associated with cell ontogeny, tissue damage, and brain connectivity.","Acute stroke triggers extensive changes to myeloid immune cell populations in the brain that may be targets for limiting brain damage and enhancing repair. Immunomodulatory approaches will be most effective with precise manipulation of discrete myeloid cell phenotypes in time and space. Here, we investigate how stroke alters mononuclear myeloid cell composition and phenotypes at single-cell resolution and key spatial patterns. Our results show that multiple reactive microglial states and monocyte-derived populations contribute to an extensive myeloid cell repertoire in post-stroke brains. We identify important overlaps and distinctions among different cell types/states that involve ontogeny- and spatial-related properties. Notably, brain connectivity with infarcted tissue underpins the pattern of local and remote altered cell accumulation and reactivity. Our discoveries suggest a global but anatomically governed brain myeloid cell response to stroke that comprises diverse phenotypes arising through intrinsic cell ontogeny factors interacting with exposure to spatially organized brain damage and neuro-axonal cues.",2024,CP: Immunology; CP: Neuroscience; brain connectivity; cell cycle; inflammation; macrophage; microglia; monocyte; myeloid cell; single-cell sequencing; stroke,"Animals; Brain; Stroke; Myeloid Cells; Phenotype; Microglia; Male; Mice; Mice, Inbred C57BL; Monocytes","Patir, A; Barrington, J; Szymkowiak, S; Brezzo, G; Straus, D; Alfieri, A; Lefevre, L; Liu, Z; Ginhoux, F; Henderson, NC; Horsburgh, K; Ramachandran, P; McColl, BW"
ZOom Delivered Intervention Against Cognitive decline (ZODIAC) COVID-19 pandemic adaptations to the Post-Ischaemic Stroke Cardiovascular Exercise Study (PISCES): protocol for a randomised controlled trial of remotely delivered fitness training for brain health.,"Stroke increases subsequent dementia risk yet there are no specific post-stroke therapies to protect cognition. Cardiorespiratory exercise is recommended for secondary prevention of stroke and may be neuroprotective. The Post Ischaemic Stroke Cardiovascular Exercise Study (PISCES) aims to reduce post-stroke secondary neurodegeneration and cognitive decline. During the pandemic, we pivoted to a ZOom Delivered Intervention Against Cognitive decline (ZODIAC) protocol, reducing pandemic-amplified barriers to exercise.",2024,Brain volume; Cognition; Dementia; Exercise training; Ischaemic stroke; Physical activity; Telerehabilitation,"Humans; COVID-19; Cognitive Dysfunction; Exercise Therapy; Stroke Rehabilitation; Randomized Controlled Trials as Topic; Multicenter Studies as Topic; Ischemic Stroke; Treatment Outcome; Cognition; Cardiorespiratory Fitness; Magnetic Resonance Imaging; SARS-CoV-2; Clinical Trials, Phase II as Topic","Brodtmann, A; Billett, A; Telfer, R; Adkins, K; White, L; McCambridge, LJE; Burrell, LM; Thijs, V; Kramer, S; Werden, E; Cardoso, BR; Pase, M; Hung, SH; Churilov, L; Bernhardt, J; Hayward, K; Johnson, L"
Single episode of moderate to severe traumatic brain injury leads to chronic neurological deficits and Alzheimer's-like pathological dementia.,"Traumatic brain injury (TBI) is one of the foremost causes of disability and mortality globally. While the scientific and medical emphasis is to save lives and avoid disability during acute period of injury, a severe health problem can manifest years after injury. For instance, TBI increases the risk of cognitive impairment in the elderly. Remote TBI history was reported to be a cause of the accelerated clinical trajectory of Alzheimer's disease-related dementia (ADRD) resulting in earlier onset of cognitive impairment and increased AD-associated pathological markers like greater amyloid deposition and cortical thinning. It is not well understood whether a single TBI event may increase the risk of dementia. Moreover, the cellular signaling pathways remain elusive for the chronic effects of TBI on cognition. We have hypothesized that a single TBI induces sustained neuroinflammation and disrupts cellular communication in a way that results later in ADRD pathology. To test this, we induced TBI in young adult CD1 mice and assessed the behavioral outcomes after 11 months followed by pathological, histological, transcriptomic, and MRI assessment. On MRI scans, these mice showed significant loss of tissue, reduced CBF, and higher white matter injury compared to sham mice. We found these brains showed progressive atrophy, markers of ADRD, sustained astrogliosis, loss of neuronal plasticity, and growth factors even after 1-year post-TBI. Because of progressive neurodegeneration, these mice had motor deficits, showed cognitive impairments, and wandered randomly in open field. We, therefore, conclude that progressive pathology after adulthood TBI leads to neurodegenerative conditions such as ADRD and impairs neuronal functions.",2024,Alzheimer’s disease-related dementia (ADRD); Cognitive impairment; Neuropathology; Synapse; TBI; White matter injury,,"Vaibhav, K; Gulhane, M; Ahluwalia, P; Kumar, M; Ahluwalia, M; Rafiq, AM; Amble, V; Zabala, MG; Miller, JB; Goldman, L; Mondal, AK; Deak, F; Kolhe, R; Arbab, AS; Vale, FL"
Cognitive Screening for Mild Cognitive Impairment: Clinician Perspectives on Current Practices and Future Directions.," This study surveyed 51 specialist clinicians for their views on existing cognitive screening tests for mild cognitive impairment and their opinions about a hypothetical remote screener driven by artificial intelligence (AI). Responses revealed significant concerns regarding the sensitivity, specificity, and time taken to administer current tests, along with a general willingness to consider adopting telephone-based screening driven by AI. Findings highlight the need to design screeners that address the challenges of recognizing the earliest stages of cognitive decline and that prioritize not only accuracy but also stakeholder input.",2024,Alzheimer’s disease; artificial intelligence; attitude of health personnel; mental status and dementia test; mild cognitive impairment,Humans; Cognitive Dysfunction; Artificial Intelligence; Neuropsychological Tests; Male; Mass Screening; Female; Surveys and Questionnaires; Sensitivity and Specificity; Attitude of Health Personnel,"Diaz-Asper, C; Chandler, C; Elvevåg, B"
