title,abstract,publication_year,keywords,mesh_terms,authors
Digital Biomarkers for the Assessment of Non-Cognitive Symptoms in Patients with Dementia with Lewy Bodies: A Systematic Review.,"Portable digital health technologies (DHTs) could help evaluate non-cognitive symptoms, but evidence to support their use in patients with dementia with Lewy bodies (DLB) is uncertain.",2024,Alzheimer’s disease; Lewy body disease; biomarkers; dementia; digital health; feasibility studies; symptom assessment; wearable electronic devices,,"Sjaelland, NS; Gramkow, MH; Hasselbalch, SG; Frederiksen, KS"
Identification of Ethical Issues and Practice Recommendations Regarding the Use of Robotic Coaching Solutions for Older Adults: Narrative Review.,"Technological advances in robotics, artificial intelligence, cognitive algorithms, and internet-based coaches have contributed to the development of devices capable of responding to some of the challenges resulting from demographic aging. Numerous studies have explored the use of robotic coaching solutions (RCSs) for supporting healthy behaviors in older adults and have shown their benefits regarding the quality of life and functional independence of older adults at home. However, the use of RCSs by individuals who are potentially vulnerable raises many ethical questions. Establishing an ethical framework to guide the development, use, and evaluation practices regarding RCSs for older adults seems highly pertinent.",2024,ethical issues; ethical recommendations; geriatrics; guidelines; older adults; robotic coaching solutions,Humans; Aged; Robotics; Mentoring; Quality of Life,"Palmier, C; Rigaud, AS; Ogawa, T; Wieching, R; Dacunha, S; Barbarossa, F; Stara, V; Bevilacqua, R; Pino, M"
TWINGEN: protocol for an observational clinical biobank recall and biomarker cohort study to identify Finnish individuals with high risk of Alzheimer's disease.,"A better understanding of the earliest stages of Alzheimer's disease (AD) could expedite the development or administration of treatments. Large population biobanks hold the promise to identify individuals at an elevated risk of AD and related dementias based on health registry information. Here, we establish the protocol for an observational clinical recall and biomarker study called TWINGEN with the aim to identify individuals at high risk of AD by assessing cognition, health and AD-related biomarkers. Suitable candidates were identified and invited to participate in the new study among THL Biobank donors according to TWINGEN study criteria.",2024,Dementia; GENETICS; Observational Study,Humans; Alzheimer Disease; Finland; Biomarkers; Biological Specimen Banks; Female; Aged; Male; Cohort Studies; Middle Aged; Neuropsychological Tests; Cognition; Risk Factors; Research Design,"Vuoksimaa, E; Saari, TT; Aaltonen, A; Aaltonen, S; Herukka, SK; Iso-Markku, P; Kokkola, T; Kyttälä, A; Kärkkäinen, S; Liedes, H; Ollikainen, M; Palviainen, T; Ruotsalainen, I; Toivola, A; Urjansson, M; Vasankari, T; Vähä-Ypyä, H; Forsberg, MM; Hiltunen, M; Jalanko, A; Kälviäinen, R; Kuopio, T; Lähteenmäki, J; Nyberg, P; Männikkö, M; Serpi, R; Siltanen, S; Palotie, A; Kaprio, J; Runz, H; Julkunen, V"
Acetylresveratrol (AC-Res): An Evolving Frontier in Modulating Gene Expression.,"Acetylresveratrol (AC-Res), to date, is a powerful stilbene phytoalexin generated organically or as a component of a plant's defensive system, is a significant plant phenolic chemical portion and is investigated as a therapy option for a number of disorders. Owing to its inadequate stabilisation and considerable conformation rigidity, the utility of AC-Res as a medication is limited.",2024,Acetylresveratrol; Alzheimer's; Anti-inflammatory; Anticancer; Antioxidant; Neuroprotective,,"Panigrahy, UP; Buchade, RS; S, S; N, AK; Gunjal, SD; Selvakumari, E; Pandey, NK; Wal, A"
Machine Learning Approaches for Dementia Detection Through Speech and Gait Analysis: A Systematic Literature Review.,Dementia is a general term for several progressive neurodegenerative disorders including Alzheimer's disease. Timely and accurate detection is crucial for early intervention. Advancements in artificial intelligence present significant potential for using machine learning to aid in early detection.,2024,Alzheimer’s disease; cognitive impairment; deep learning; dementia disorders; gait analysis; machine learning; non-invasive; speech analysis,Humans; Machine Learning; Dementia; Speech; Gait Analysis,"Al-Hammadi, M; Fleyeh, H; Åberg, AC; Halvorsen, K; Thomas, I"
Effective dosage and mode of exercise for enhancing cognitive function in Alzheimer's disease and dementia: a systematic review and Bayesian Model-Based Network Meta-analysis of RCTs.,Research the dose-response relationship between overall and certain types of exercise and cognitive function in older adults with Alzheimer's disease and dementia.,2024,Alzheimer; Dementia; Dose–response; Exercise; Network meta-analysis; Old adults; RCTs,Humans; Alzheimer Disease; Bayes Theorem; Randomized Controlled Trials as Topic; Cognition; Network Meta-Analysis; Exercise Therapy; Dementia; Aged,"Yuan, Y; Yang, Y; Hu, X; Zhang, L; Xiong, Z; Bai, Y; Zeng, J; Xu, F"
Cortical thickness and grey-matter volume anomaly detection in individual MRI scans: Comparison of two methods.,"Over the past decades, morphometric analysis of brain MRI has contributed substantially to the understanding of healthy brain structure, development and aging as well as to improved characterisation of disease related pathologies. Certified commercial tools based on normative modeling of these metrics are meanwhile available for diagnostic purposes, but they are cost intensive and their clinical evaluation is still in its infancy. Here we have compared the performance of ""ScanOMetrics"", an open-source research-level tool for detection of statistical anomalies in individual MRI scans, depending on whether it is operated on the output of FreeSurfer or of the deep learning based brain morphometry tool DL + DiReCT. When applied to the public OASIS3 dataset, containing patients with Alzheimer's disease (AD) and healthy controls (HC), cortical thickness anomalies in patient scans were mainly detected in regions that are known as predilection areas of cortical atrophy in AD, regardless of the software used for extraction of the metrics. By contrast, anomaly detections in HCs were up to twenty-fold reduced and spatially unspecific using both DL + DiReCT and FreeSurfer. Progression of the atrophy pattern with clinical dementia rating (CDR) was clearly observable with both methods. DL + DiReCT provided results in less than 25 min, more than 15 times faster than FreeSurfer. This difference in computation time might be relevant when considering application of this or similar methodology as diagnostic decision support for neuroradiologists.",2024,Alzheimer’s disease; Brain morphometry; Clinical decision support; MRI; Normative modeling; Personalized medicine,,"Romascano, D; Rebsamen, M; Radojewski, P; Blattner, T; McKinley, R; Wiest, R; Rummel, C"
"The Current Status and Trends of Research Related to Vestibular Disorders, Vertigo, and Cognitive Impairment in the Elderly Population: A Bibliometric Analysis.",,2024,bibliometrics; cognitive impairment; elderly population; vertigo; vestibular disorders,,"Pan, S; Hu, Y; Zhang, H; He, Y; Tian, C; Lei, J"
Global trends and hotspots in research on acupuncture for neurodegenerative diseases over the last decade: a bibliometric and visualization analysis.,This study aimed to explore the current status and trends of acupuncture for neurodegenerative diseases (NDs) in the last decade and provide new insights for researchers in future studies.,2024,CiteSpace; VOSviewer; acupuncture; bibliometric analysis; neurodegenerative diseases; visual analysis,,"Tan, Q; Liu, X; Xu, S; Chen, J; Li, W; Zhang, S; Du, Y"
The New Horizon of Antipsychotics beyond the Classic Dopaminergic Hypothesis-The Case of the Xanomeline-Trospium Combination: A Systematic Review.,"Although the dopamine hypothesis of schizophrenia explains the effects of all the available antipsychotics in clinical use, there is an increasing need for developing new drugs for the treatment of the positive, negative, and cognitive symptoms of chronic psychoses. Xanomeline-trospium (KarXT) is a drug combination that is based on the essential role played by acetylcholine in the regulation of cognitive processes and the interactions between this neurotransmitter and other signaling pathways in the central nervous system, with a potential role in the onset of schizophrenia, Alzheimer's disease, and substance use disorders. A systematic literature review that included four electronic databases (PubMed, Cochrane, Clarivate/Web of Science, and Google Scholar) and the US National Library of Medicine database for clinical trials detected twenty-one sources referring to fourteen studies focused on KarXT, out of which only four have available results. Based on the results of these trials, the short-term efficacy and tolerability of xanomeline-trospium are good, but more data are needed before this drug combination may be recommended for clinical use. However, on a theoretical level, the exploration of KarXT is useful for increasing the interest of researchers in finding new, non-dopaminergic, antipsychotics that could be used either as monotherapy or as add-on drugs.",2024,Alzheimer’s disorder; acetylcholine; antipsychotics; dopaminergic hypothesis; muscarinic receptors; psychoses; schizophrenia; trospium; xanomeline,,"Vasiliu, O; Budeanu, B; Cătănescu, MȘ"
The Role of Physical Activity in Adjunctive Nursing Management of Neuro-Degenerative Diseases among Older Adults: A Systematic Review of Interventional Studies.,"Neurodegenerative diseases such as dementia and Parkinson's disease pose significant challenges to older adults globally. While pharmacological treatments remain primary, increasing evidence supports the role of non-pharmacological strategies like physical activity in managing these conditions. This systematic review critically evaluates the effectiveness of Nursing based physical activity interventions in improving cognitive function, physical functioning, mobility, and overall quality of life among older adults with neurodegenerative diseases. We conducted a comprehensive search across PubMed, EMBASE, Web of Science, CENTRAL, and other relevant databases, focusing on randomized controlled trials and observational studies that examined the impact of structured physical activity. Our findings from nineteen studies involving 1673 participants indicate that interventions ranging from aerobic exercises, resistance training, to mind-body exercises like Tai Chi and yoga have beneficial effects. Specifically, physical activity was consistently found to enhance cognitive performance, increase mobility, and improve balance and daily living activities, contributing to a better quality of life. However, these benefits vary depending on the type, intensity, and duration of the activity performed. Despite promising results, limitations such as small sample sizes, study heterogeneity, and short-term follow-up periods call for more robust, long-term studies to solidify these findings. This review underscores the potential of tailored physical activity programs as adjunctive therapy in the comprehensive management of neurodegenerative diseases among the elderly population.",2024,Alzheimer’s disease; Parkinson’s disease; dementia; exercise; neurodegenerative diseases; older adults; physical activity,,"Alanazi, MA"
Inhibition of Amyloid-β (Aβ)-Induced Cognitive Impairment and Neuroinflammation in CHI3L1 Knockout Mice through Downregulation of ERK-PTX3 Pathway.,"Several clinical studies reported that the elevated expression of Chitinase-3-like 1 (CHI3L1) was observed in patients suffering from a wide range of diseases: cancer, metabolic, and neurological diseases. However, the role of CHI3L1 in AD is still unclear. Our previous study demonstrated that 2-({3-[2-(1-Cyclohexen-1-yl)ethyl]-6,7-dimethoxy-4-oxo-3,4-dihydro-2-quinazolinyl}culfanyl)-",2024,Alzheimer’s disease; CHI3L1; ERK; NF-κB; PTX3; neuroinflammation,"Animals; Chitinase-3-Like Protein 1; Mice; Mice, Knockout; Cognitive Dysfunction; Amyloid beta-Peptides; Humans; Neuroinflammatory Diseases; Male; MAP Kinase Signaling System; C-Reactive Protein; Female; Alzheimer Disease; Down-Regulation; Disease Models, Animal; Aged; Mice, Inbred C57BL","Ham, HJ; Lee, YS; Koo, JK; Yun, J; Son, DJ; Han, SB; Hong, JT"
SARS-CoV-2-Induced Type I Interferon Signaling Dysregulation in Olfactory Networks Implications for Alzheimer's Disease.,"Type I interferon signaling (IFN-I) perturbations are major drivers of COVID-19. Dysregulated IFN-I in the brain, however, has been linked to both reduced cognitive resilience and neurodegenerative diseases such as Alzheimer's. Previous works from our group have proposed a model where peripheral induction of IFN-I may be relayed to the CNS, even in the absence of fulminant infection. The aim of our study was to identify significantly enriched IFN-I signatures and genes along the transolfactory route, utilizing published datasets of the nasal mucosa and olfactory bulb amygdala transcriptomes of COVID-19 patients. We furthermore sought to identify these IFN-I signature gene networks associated with Alzheimer's disease pathology and risk. Gene expression data involving the nasal epithelium, olfactory bulb, and amygdala of COVID-19 patients and transcriptomic data from Alzheimer's disease patients were scrutinized for enriched Type I interferon pathways. Gene set enrichment analyses and gene-Venn approaches were used to determine genes in IFN-I enriched signatures. The Agora web resource was used to identify genes in IFN-I signatures associated with Alzheimer's disease risk based on its aggregated multi-omic data. For all analyses, false discovery rates (FDR) <0.05 were considered statistically significant. Pathways associated with type I interferon signaling were found in all samples tested. Each type I interferon signature was enriched by IFITM and OAS family genes. A 14-gene signature was associated with COVID-19 CNS and the response to Alzheimer's disease pathology, whereas nine genes were associated with increased risk for Alzheimer's disease based on Agora. Our study provides further support to a type I interferon signaling dysregulation along the extended olfactory network as reconstructed herein, ranging from the nasal epithelium and extending to the amygdala. We furthermore identify the 14 genes implicated in this dysregulated pathway with Alzheimer's disease pathology, among which HLA-C, HLA-B, HLA-A, PSMB8, IFITM3, HLA-E, IFITM1, OAS2, and MX1 as genes with associated conferring increased risk for the latter. Further research into its druggability by IFNb therapeutics may be warranted.",2024,Alzheimer’s disease; COVID-19; IFITM3; cGAS-STING; cognitive impairment; long COVID; nasal epithelial cells; type I interferon signaling,,"Vavougios, GD; Mavridis, T; Doskas, T; Papaggeli, O; Foka, P; Hadjigeorgiou, G"
A comprehensive bibliometric analysis of global research on the role of acrolein in Alzheimer's disease pathogenesis: involvement of amyloid-beta.,"Alzheimer's disease (AD) is a progressive neurodegenerative disorder characterized by cognitive and behavioral decline. Acrolein, an environmental pollutant and endogenous compound, is implicated in AD development. This research employs bibliometric analysis to assess current trends and key areas concerning acrolein-AD interaction.",2024,Alzheimer’s disease; Web of Science; acrolein; amyloid-beta; bibliometrics; oxidative stress,,"Jallow, AW; Nguyen, DPQ; Sanotra, MR; Hsu, CH; Lin, YF; Lin, YF"
Assessment of cognitive games to improve the quality of life of Parkinson's and Alzheimer's patients.,"The core objectives of this study centre on enhancing the quality of life and well-being of individuals diagnosed with Parkinson's and Alzheimer's diseases. Our aim is to facilitate the monitoring of patient information, benefiting both caregivers and healthcare professionals.",2024,Alzheimer; Parkinson; cognitive games; cognitive skills; dementia; elderly; healthcare; personalized notification; quality of life,,"Llorente, Á; Del Rio, A; Can Semerci, Y; Alfonso Kurano, J; Jimenez, D; Menéndez, JM"
Adapting a Dutch Web-Based Intervention to Support Family Caregivers of People With Dementia in the UK Context: Accelerated Experience-Based Co-Design.,"Around 700,000 family caregivers provide unpaid care for 900,000 people living with dementia in the United Kingdom. Few family caregivers receive support for their own psychological needs and funding for community respite services has declined. These trends are seen across Europe as demographic and budgetary pressures have intensified due to public spending cuts arising from the 2008 financial crisis and the COVID-19 pandemic. The World Health Organization has prioritized the need to expand the provision of support for caregivers and families of people with dementia by 2025. Web-based interventions have the potential for development as they require modest investment and can be accessed by family caregivers at home. Further cost benefits can be realized by adapting existing interventions with demonstrated effectiveness for new contexts. This paper reports initial findings from the CareCoach study, which is adapting Partner in Balance (PiB), a web-based coaching intervention developed in the Netherlands, for family caregivers in the United Kingdom.",2024,"United Kingdom; adaptation; caregiver; caregivers; carer; co-design; community-based; dementia; family carer; intervention; self-help, web-based; services; staff; support; web-based intervention; web-based resources; web-based support",,"Scheibl, F; Boots, L; Eley, R; Fox, C; Gracey, F; Harrison Dening, K; Oyebode, J; Penhale, B; Poland, F; Ridel, G; West, J; Cross, JL"
The association of ultra-processed food intake with neurodegenerative disorders: a systematic review and dose-response meta-analysis of large-scale cohorts.,"Our systematic review and meta-analysis aimed to uncover the relationship between UPFs intake and neurodegenerative disorders, including multiple sclerosis (MS), Parkinson's disease (PD), Alzheimer's disease (AD), cognitive impairment, and dementia.",2024,Alzheimer’s disease; Parkinson’s disease; Ultra-processed foods; cognitive impairment; dementia; meta-Analysis‌; multiple sclerosis; neurodegenerative disorders,,"Pourmotabbed, A; Talebi, S; Mehrabani, S; Babaei, A; Khosroshahi, RA; Bagheri, R; Wong, A; Ghoreishy, SM; Amirian, P; Zarpoosh, M; Hojjati Kermani, MA; Moradi, S"
A review of SaiLuoTong (MLC-SLT) development in vascular cognitive impairment and dementia.,"The dementia epidemic, attributed to aging populations, represents a growing socio-economic burden. It is estimated that in 2019 about 55 million people worldwide were living with dementia. With many possible causes of dementia and the possibility of mixed dementia combining Alzheimer's disease (AD) and vascular dementia the question is whether diagnostic uncertainty exists or whether diagnostic constructs based on single etiologies are incorrect. Vascular Cognitive Impairment and Dementia (VCID) designates the extent of cognitive dysfunctions from the most benign state to that of dementia, of vascular origin. We reviewed epidemiological, pathophysiological and clinical data on VCID with a focus on VaD, as well as key data on the development of a new therapeutic solution, SaiLuoTong (MLC-SLT). From documentary research executed on different web sources (PubMed, Clintrials.gov, Z-library and Google), our initial selection for the short review of VCID and VaD was based on keywords contained in each paragraph subtitles of this article with exclusion of publications in a language other than English or published before 2010. For the review of SaiLuoTong development, there was just the language exclusion criterion. Sorted by relevance and publication date, 47 references were selected from 140 shortlisted for review. With new evidence-based classification systems, vascular cognitive impairment was proposed as umbrella term covering all forms of cognitive deficits related to vascular causes. The scope of application expanded with the VCID which includes VaD and mixed pathologies. No drugs are approved for the treatment of VaD by major Western regulatory agencies, while some traditional Chinese medicines are registered in China. VCID treatment should have a dual focus: managing the underlying cerebrovascular disease and dementia symptoms. This is the objective set for the development of the MLC-SLT, the essential data of which are reviewed in detail. To strengthen VCID and VaD research, consensus groups should attempt to consolidate scattered local research initiatives into coordinated international programs. In two VaD clinical trials, MLC-SLT improved cognitive symptoms and activities of daily living, with good safety and potential disease-modifying effect. In a placebo-controlled study in 325 patients with mild to moderate VaD and randomized according to a delayed-start design, MLC-SLT demonstrated significant improvement in memory tests and performance in executive function tasks, expanding its place in the management of VCID. At week 26, changes in VADAS-cog scores (SD) from baseline were 23.25 (0.45) for MLC-SLT 180 mg bid), 23.05 (0.45) for MLC-SLT 120 mg bid (both ",2024,MLC-SLT; VCID; VaD; cognivaid; sailuotong; vascular cognitive impairment; vascular cognitive impairment and dementia; vascular dementia,,"Ampil, ER; Ong, PA; Krespi, Y; Yang, YH"
The two-directional prospective association between inflammatory bowel disease and neurodegenerative disorders: a systematic review and meta-analysis based on longitudinal studies.,"Previous studies reported possible connections between inflammatory bowel disease (IBD) and several neurodegenerative disorders. However, the comprehensive relationships between IBD and various neurodegenerative disorders were not summarized. We executed a meta-analysis of longitudinal studies to provide an estimate of the strength of the two-directional prospective association between IBD and neurodegenerative disorders.",2024,Alzheimer’s disease; Parkinson’s disease; dementia; inflammatory bowel disease; longitudinal studies; meta-analysis; multiple sclerosis; neurodegenerative disorder,Humans; Inflammatory Bowel Diseases; Neurodegenerative Diseases; Longitudinal Studies; Risk Factors; Prospective Studies,"Zong, J; Yang, Y; Wang, H; Zhang, H; Yang, X; Yang, X"
Exploring self-experience practices in dementia care: A scoping review.,"Recognised as essential for high-quality dementia service, person-centred care aims to understand and respect the unique needs of each individual. Self-experience practices may offer caregivers an opportunity to acquire knowledge, empathy, and skills related to person-centred care, especially through recreating experiences similar to dementia. Given the need to enhance the understanding of self-experience practices in dementia care, a more comprehensive investigation of these training interventions for (future) caregivers is needed.",2024,,Humans; Dementia; Caregivers; Patient-Centered Care,"Wittmann, J; Bieber, A; Carroll, J; Forristal, K; Hopper, L; Janssen, N; Meyer, G; Riello, M; de Vugt, M; Bauernschmidt, D"
Research hotspots and nursing inspiration in research of older adults with subjective cognitive decline from 2003 to 2023: A bibliometric analysis.,There has been a significant increase in subjective cognitive decline (SCD) studies in older adults over the years. A bibliometric analysis was conducted to demonstrate the current hotspots and emerging trends in SCD research in older adults and provide references for further research in this field.,2024,Aged; Bibliometrics; Cognitive dysfunction; Subjective cognitive decline; Visualization analysis; Web of Science,,"Ding, X; Shi, J; Wang, Q; Chen, H; Shi, X; Li, Z"
Cognitive Training with Older Adults Using Smartphone and Web-Based Applications: A Scoping Review.,The present scoping review focused on: i) which apps were previously studied; ii) what is the most common frequency for implementing cognitive training; and iii) what cognitive functions the interventions most focus on.,2024,"Alzheimer’s disease; Cognition, mild cognitive impairment; cognitive training; mobile tech",Humans; Smartphone; Mobile Applications; Aged; Internet; Cognition; Cognitive Behavioral Therapy; Cognitive Dysfunction; Cognitive Training,"Silva, AF; Silva, RM; Murawska-Ciałowicz, E; Zurek, G; Danek, N; Cialowicz, M; Carvalho, J; Clemente, FM"
Usability of a Web-Based Registry for Preclinical Alzheimer's Disease: Implications from a Cross-Sectional Online Survey.,We have been conducting a Japanese trial-ready cohort web study since 2019 as a web-based online registry to enroll individuals with preclinical Alzheimer's disease to facilitate trials on Alzheimer's disease prevention. The usability of a website might be an important factor in determining user participation and retention.,2024,System usability scale; online survey; preclinical Alzheimer’s disease; trial-ready cohort,Humans; Alzheimer Disease; Cross-Sectional Studies; Male; Registries; Female; Surveys and Questionnaires; Internet; Aged; Prospective Studies; Japan; Middle Aged,"Sato, K; Niimi, Y; Ihara, R; Suzuki, K; Iwata, A; Iwatsubo, T"
The Effects of Different Exercise Interventions on Patients with Subjective Cognitive Decline: A Systematic Review and Network Meta-Analysis.,"Exercise is a promising non-pharmacological therapy for subjective cognitive decline, but it is unclear which type of exercise is most effective. The objective was to assess the comparative effects and ranks of all exercise-based interventions on cognitive function in patients with subjective cognitive decline (SCD).",2024,Subjective cognitive decline; cognitive function; exercise; network meta-analysis,Humans; Cognitive Dysfunction; Network Meta-Analysis; Exercise Therapy; Randomized Controlled Trials as Topic; Executive Function; Exercise,"Chen, R; Zhao, B; Huang, J; Zhang, M; Wang, Y; Fu, J; Liang, H; Zhan, H"
