title,abstract,publication_year,keywords,mesh_terms,authors
Antithrombotic Treatment for Cervical Artery Dissection: A Systematic Review and Individual Patient Data Meta-Analysis.,"Cervical artery dissection is the most common cause of stroke in younger adults. To date, there is no conclusive evidence on which antithrombotic therapy should be used to treat patients.",2024,,"Humans; Vertebral Artery Dissection; Fibrinolytic Agents; Platelet Aggregation Inhibitors; Anticoagulants; Randomized Controlled Trials as Topic; Stroke; Carotid Artery, Internal, Dissection","Kaufmann, JE; Harshfield, EL; Gensicke, H; Wegener, S; Michel, P; Kägi, G; Nedeltchev, K; Kellert, L; Rosenbaum, S; Nolte, CH; Christensen, H; Arnold, M; Lyrer, P; Levi, C; Bath, PM; Engelter, ST; Traenka, C; Markus, HS"
Correlation analysis of peripheral platelet markers and disease phenotypes in Alzheimer's disease.,"Platelets serve as the primary peripheral reservoir of amyloid beta (Aβ). However, there is limited research on platelet markers in routine blood examinations, particularly with regard to the large platelet ratio (P-LCR) in Alzheimer's disease (AD).",2024,APOE gene; Alzheimer's disease; platelet markers,Humans; Alzheimer Disease; Male; Female; Aged; Blood Platelets; Biomarkers; Apolipoprotein E4; Disease Progression; Phenotype; Platelet Count; Middle Aged,"Fu, J; Lai, X; Zhang, C; Wei, Q; Chen, X; Shang, H"
Shenqi Yizhi prescription prevents AβO-induced memory impairment in mice by regulating the contractility of brain pericytes.,"Cerebral microcirculation disturbance manifested by decrease of cerebral blood flow (CBF) is one of early features of Alzheimer's disease (AD). Shenqi Yizhi prescription (SQYZ) is widely used in the treatment of AD. However, the effect of SQYZ on the early feature of AD is not clarified.",2024,Alzheimer's disease; Cerebral blood flow; PDGFRβ; Pericyte; Shenqi Yizhi prescription,"Animals; Drugs, Chinese Herbal; Amyloid beta-Peptides; Male; Mice; Memory Disorders; Alzheimer Disease; Pericytes; Hippocampus; Peptide Fragments; Becaplermin; Cerebrovascular Circulation; Brain; Disease Models, Animal; Ginsenosides","Zhao, P; Cheng, P; Wang, J; Zhu, G; Wang, X"
Association of glycogen synthase kinase-3β with cognitive impairment in type 2 diabetes patients: a six-year follow-up study.,"Our previous multicenter case-control study showed that aging, up-regulation of platelet glycogen synthase kinase-3β (GSK-3β), impaired olfactory function, and ApoE ϵ4 genotype were associated with cognitive decline in type 2 diabetes mellitus (T2DM) patients. However, the causal relationship between these biomarkers and the development of cognitive decline in T2DM patients remains unclear.",2024,Alzheimer’s disease; ApoE gene; glycogen synthase kinase-3β; mild cognitive impairment; type 2 diabetes mellitus,"Female; Humans; Male; Apolipoprotein E4; Biomarkers; Case-Control Studies; Cognitive Dysfunction; Diabetes Mellitus, Type 2; Follow-Up Studies; Glycogen Synthase Kinase 3 beta","Wei, W; Xu, P; Li, L; Mao, H; Li, N; Wang, XQ; Wang, L; Xu, ZP; Zhao, S"
Hybrid Membrane-Coated Nanoparticles for Precise Targeting and Synergistic Therapy in Alzheimer's Disease.,"The blood brain barrier (BBB) limits the application of most therapeutic drugs for neurological diseases (NDs). Hybrid cell membrane-coated nanoparticles derived from different cell types can mimic the surface properties and functionalities of the source cells, further enhancing their targeting precision and therapeutic efficacy. Neuroinflammation has been increasingly recognized as a critical factor in the pathogenesis of various NDs, especially Alzheimer's disease (AD). In this study, a novel cell membrane coating is designed by hybridizing the membrane from platelets and chemokine (C-C motif) receptor 2 (CCR2) cells are overexpressed to cross the BBB and target neuroinflammatory lesions. Past unsuccessful endeavors in AD drug development underscore the challenge of achieving favorable outcomes when utilizing single-mechanism drugs.Two drugs with different mechanisms of actions into liposomes are successfully loaded to realize multitargeting treatment. In a transgenic mouse model for familial AD (5xFAD), the administration of these drug-loaded hybrid cell membrane liposomes results in a significant reduction in amyloid plaque deposition, neuroinflammation, and cognitive impairments. Collectively, the hybrid cell membrane-coated nanomaterials offer new opportunities for precise drug delivery and disease-specific targeting, which represent a versatile platform for targeted therapy in AD.",2024,Alzheimer's disease; hybrid cell membrane‐coated liposomes; inflammatory targeting; synergistic therapy,"Alzheimer Disease; Animals; Mice; Nanoparticles; Disease Models, Animal; Mice, Transgenic; Blood-Brain Barrier; Liposomes; Drug Delivery Systems; Cell Membrane; Humans","Lin, RR; Jin, LL; Xue, YY; Zhang, ZS; Huang, HF; Chen, DF; Liu, Q; Mao, ZW; Wu, ZY; Tao, QQ"
Polar lipids modify Alzheimer's Disease pathology by reducing astrocyte pro-inflammatory signaling through platelet-activating factor receptor (PTAFR) modulation.,"Pro-inflammatory processes triggered by the accumulation of extracellular amyloid beta (Aβ) peptides are a well-described pathology in Alzheimer's disease (AD). Activated astrocytes surrounding Aβ plaques contribute to inflammation by secreting proinflammatory factors. While astrocytes may phagocytize Aβ and contribute to Aβ clearance, reactive astrocytes may also increase Aβ production. Therefore, identifying factors that can attenuate astrocyte activation and neuroinflammation and how these factors influence pro-inflammatory pathways is important for developing therapeutic and preventive strategies in AD. Here, we identify the platelet-activating factor receptor (PTAFR) pathway as a key mediator of astrocyte activation. Intriguingly, several polar lipids (PLs) have exhibited anti-inflammatory protective properties outside the central nervous system through their inhibitory effect on the PTAFR pathway. Thus, we additionally investigated whether different PLs also exert inhibitory effects on the PAF pathway in astrocytes and whether their presence influences astrocytic pro-inflammatory signaling and known AD pathologies in vitro.",2024,Alzheimer's Disease; Astrocytes; Beta-amyloid; Glial cells; Neuroinflammation; Nutrition; Polar lipids,Animals; Alzheimer Disease; Amyloid beta-Peptides; Astrocytes; Reactive Oxygen Species; Lipids,"Hans, S; Stanton, JE; Sauer, AK; Shiels, K; Saha, SK; Lordan, R; Tsoupras, A; Zabetakis, I; Grabrucker, AM"
Peripheral Blood Cells From Older Adults Exhibit Sex-Associated Differences in Mitochondrial Function.,"Blood-based mitochondrial bioenergetic profiling is a feasible, economical, and minimally invasive approach that can be used to examine mitochondrial function and energy metabolism in human subjects. In this study, we use 2 complementary respirometric techniques to evaluate mitochondrial bioenergetics in both intact and permeabilized peripheral blood mononuclear cells (PBMCs) and platelets to examine sex dimorphism in mitochondrial function among older adults. Employing equal numbers of PBMCs and platelets to assess mitochondrial bioenergetics, we observe significantly higher respiration rates in female compared to male participants. Mitochondrial bioenergetic differences remain significant after controlling for independent parameters including demographic parameters (age, years of education), and cognitive parameters (mPACC5, COGDX). Our study illustrates that circulating blood cells, immune cells in particular, have distinctly different mitochondrial bioenergetic profiles between females and males. These differences should be taken into account as blood-based bioenergetic profiling is now commonly used to understand the role of mitochondrial bioenergetics in human health and aging.",2024,"Lymphocytes; Mitochondrial bioenergetics; Neutrophils, Peripheral blood mononuclear cells; Platelets; Sex differences","Humans; Male; Female; Mitochondria; Aged; Energy Metabolism; Leukocytes, Mononuclear; Blood Platelets; Aging; Sex Factors; Sex Characteristics; Aged, 80 and over","Mahapatra, G; Gao, Z; Bateman, JR; Lockhart, SN; Bergstrom, J; Piloso, JE; Craft, S; Molina, AJA"
Systemic inflammation in relation to exceptional memory in the Long Life Family Study (LLFS).,"We previously found a substantial familial aggregation of healthy aging phenotypes, including exceptional memory (EM) in long-lived persons. In the current study, we aim to assess whether long-lived families with EM and without EM (non-EM) differ in systemic inflammation status and trajectory.",2024,Biomarkers; Episodic memory; Inflammation; Longevity,,"Patel, R; Cosentino, S; Zheng, EZ; Schupf, N; Barral, S; Feitosa, M; Andersen, SL; Sebastiani, P; Ukraintseva, S; Christensen, K; Zmuda, J; Thyagarajan, B; Gu, Y"
Induced pluripotent stem cell derived pericytes respond to mediators of proliferation and contractility.,"Pericytes are multifunctional contractile cells that reside on capillaries. Pericytes are critical regulators of cerebral blood flow and blood-brain barrier function, and pericyte dysfunction may contribute to the pathophysiology of human neurological diseases including Alzheimers disease, multiple sclerosis, and stroke. Induced pluripotent stem cell (iPSC)-derived pericytes (iPericytes) are a promising tool for vascular research. However, it is unclear how iPericytes functionally compare to primary human brain vascular pericytes (HBVPs).",2024,Adenosine; Contractility; Endothelin-1; Human brain vascular pericytes (HBVPs); Induced pluripotent stem cells (iPSCs); Pericytes; Platelet-derived growth factor BB (PDGF-BB); Platelet-derived growth factor receptor β (PDGFRβ); Proliferation,Humans; Pericytes; Induced Pluripotent Stem Cells; Becaplermin; Endothelin-1; Adenosine; Cell Proliferation,"King, NE; Courtney, JM; Brown, LS; Fortune, AJ; Blackburn, NB; Fletcher, JL; Cashion, JM; Talbot, J; Pébay, A; Hewitt, AW; Morris, GP; Young, KM; Cook, AL; Sutherland, BA"
"Protocol for a single-arm, pilot trial of creatine monohydrate supplementation in patients with Alzheimer's disease.","Impaired brain bioenergetics is a pathological hallmark of Alzheimer's disease (AD) and is a compelling target for AD treatment. Patients with AD exhibit dysfunction in the brain creatine (Cr) system, which is integral in maintaining bioenergetic flux. Recent studies in AD mouse models suggest Cr supplementation improves brain mitochondrial function and may be protective of AD peptide pathology and cognition.",2024,Alzheimer’s disease; Bioenergetics; Brain; Creatine; Pilot trial,,"Taylor, MK; Burns, JM; Choi, IY; Herda, TJ; Lee, P; Smith, AN; Sullivan, DK; Swerdlow, RH; Wilkins, HM"
Human Platelet Derived Mitochondrial OPA-1 Isoforms and Interaction With TDP-43 in Neurodegenerative Diseases.,"Optic atrophy 1(OPA1) is a GTPase protein that controls mitochondrial fusion, cristae integrity, and mtDNA maintenance. In neurodegenerative diseases such as Alzheimer's disease (AD), amyotrophic lateral sclerosis (ALS), Parkinson's disease (PD), the mitochondrial network morphology is compromised. Studies on TAR-DNA binding protein 43 (TDP-43) has been the focus in our lab. OPA1 and TDP-43 interaction may shed a light on how aberrant TDP-43 interacts with OPA1, which will lead to mitochondrial dysfunction. The preliminary study tested the idea of whether OPA1 and TDP-43 are physically interacting in human platelet derived mitochondria obtained from healthy human subjects.",2024,,"Humans; Amyotrophic Lateral Sclerosis; DNA, Mitochondrial; DNA-Binding Proteins; Mitochondria; Neurodegenerative Diseases; Protein Isoforms; GTP Phosphohydrolases","Lee, SH; Pham, D; Kosa, E; Agbas, A"
Levels of procoagulant factors and peak thrombin generation in relation to dementia risk in older adults: The Cardiovascular Health Study.,"Markers of hemostasis such as procoagulant factors and peak thrombin generation are associated with cardiovascular outcomes, but their associations with dementia risk are unclear. We aimed to evaluate prospective associations of selected procoagulant factors and peak thrombin generation with dementia risk.",2024,Aged; Cognition; Dementia; Fibrinolysis; Hemostasis,Humans; Aged; Thrombin; Prospective Studies; Factor VIIa; Antithrombins; Anticoagulants; Antithrombin III; Fibrinogen; Hemostatics; Dementia,"Harrington, LB; Ehlert, AN; Thacker, EL; Jenny, NS; Lopez, O; Cushman, M; Olson, NC; Fitzpatrick, A; Mukamal, KJ; Jensen, MK"
Inorganic polyphosphate: from basic research to diagnostic and therapeutic opportunities in ALS/FTD.,"Inorganic polyphosphate (polyP) is a simple, negatively charged biopolymer with chain lengths ranging from just a few to over a thousand ortho-phosphate (Pi) residues. polyP is detected in every cell type across all organisms in nature thus far analyzed. Despite its structural simplicity, polyP has been shown to play important roles in a remarkably broad spectrum of biological processes, including blood coagulation, bone mineralization and inflammation. Furthermore, polyP has been implicated in brain function and the neurodegenerative diseases amyotrophic lateral sclerosis (ALS), frontotemporal dementia (FTD), Alzheimer's disease and Parkinson's disease. In this review, we first address the challenges associated with identifying mammalian polyP metabolizing enzymes, such as Nudt3, and quantifying polyP levels in brain tissue, cultured neural cells and cerebrospinal fluid. Subsequently, we focus on recent studies that unveil how the excessive release of polyP by human and mouse ALS/FTD astrocytes contributes to these devastating diseases by inducing hyperexcitability, leading to motoneuron death. Potential implications of elevated polyP levels in ALS/FTD patients for innovative diagnostic and therapeutic approaches are explored. It is emphasized, however, that caution is required in targeting polyP in the brain due to its diverse physiological functions, serving as an energy source, a chelator for divalent cations and a scaffold for amyloidogenic proteins. Reducing polyP levels, especially in neurons, might thus have adverse effects in brain functioning. Finally, we discuss how activated mast cells and platelets also can significantly contribute to ALS progression, as they can massively release polyP.",2024,ALS; Nudt3; astrocytes; channels; motoneurons; polyP,Animals; Mice; Humans; Frontotemporal Dementia; Amyotrophic Lateral Sclerosis; Polyphosphates; Alzheimer Disease; Parkinson Disease; Mammals,"Garcés, P; Amaro, A; Montecino, M; van Zundert, B"
Inverse relationship between platelet Akt activity and hippocampal atrophy: A pilot case-control study in patients with diabetes mellitus.,"Akt plays diverse roles in humans. It is involved in the pathogenesis of type 2 diabetes mellitus (T2DM), which is caused by insulin resistance. Akt also plays a vital role in human platelet activation. Furthermore, the hippocampus is closely associated with memory and learning, and a decrease in hippocampal volume is reportedly associated with an insulin-resistant phenotype in T2DM patients without dementia.",2024,Akt; Diabetes mellitus; Hippocampal atrophy; Magnetic resonance imaging; Platelet,,"Tokuda, H; Hori, T; Mizutani, D; Hioki, T; Kojima, K; Onuma, T; Enomoto, Y; Doi, T; Matsushima-Nishiwaki, R; Ogura, S; Iida, H; Iwama, T; Sakurai, T; Kozawa, O"
Immunothrombosis in neurovascular disease.,"A State of the Art lecture titled ""Immunothrombosis in Neurovascular Diseases"" was presented at the International Society on Thrombosis and Haemostasis Congress in 2023. Despite significant clinical advancements in stroke therapy, stroke remains a prominent contributor to both mortality and disability worldwide. Brain injury resulting from an ischemic stroke is a dynamic process that unfolds over time. Initially, an infarct core forms due to the abrupt and substantial blockage of blood flow. In the subsequent hours to days, the surrounding tissue undergoes gradual deterioration, primarily driven by sustained hypoperfusion, programmed cell death, and inflammation. While anti-inflammatory strategies have proven highly effective in experimental models of stroke, their successful translation to clinical use has proven challenging. To overcome this translational hurdle, a better understanding of the distinct immune response driving ischemic stroke brain injury is needed. In this review article, we give an overview of current knowledge regarding the immune response in ischemic stroke and the contribution of immunothrombosis to this process. We discuss therapeutic approaches to overcome detrimental immunothrombosis in ischemic stroke and how these can be extrapolated to other neurovascular diseases, such as Alzheimer's disease and multiple sclerosis. Finally, we summarize relevant new data on this topic presented during the 2023 International Society on Thrombosis and Haemostasis Congress.",2024,neutrophil extracellular traps; neutrophils; platelets; stroke; thrombosis,,"Denorme, F; Ajanel, A; Campbell, RA"
"Design, Synthesis, ","Cyclooxygenase-2 (COX-2), the key enzyme in the arachidonic acid conversion to prostaglandins, is one of the enzymes associated with different pathophysiological conditions, such as inflammation, cancers, Alzheimer's, and Parkinson's disease. Therefore, COX-2 inhibitors have emerged as potential therapeutic agents in these diseases.",2024,2-a]pyridine; COX-2; aggregation; antiplatelet activity; cyclooxygenase enzyme.; diaryl imidazo[1; writhing test,"Cyclooxygenase 2 Inhibitors; Drug Design; Pyridines; Cyclooxygenase 2; Animals; Structure-Activity Relationship; Molecular Structure; Humans; Dose-Response Relationship, Drug; Imidazoles; Analgesics; Molecular Docking Simulation; Male; Rats; Mice; Platelet Aggregation Inhibitors","Ahmadi, N; Khoramjouy, M; Movahed, MA; Amidi, S; Faizi, M; Zarghi, A"
Platelet glycoprotein VI inhibition: a promising therapeutic avenue in acute ischaemic stroke.,No abstract,2024,,Humans; Brain Ischemia; Stroke; Ischemic Stroke; Platelet Membrane Glycoproteins,"Ganesh, A"
"Potential links between platelets and amyloid-β in the pathogenesis of Alzheimer's disease: Evidence from in vitro, in vivo, and clinical studies.","Cerebral amyloid angiopathy (CAA) is a prevalent comorbidity among patients with Alzheimer's disease (AD), present in up to 80% of cases with varying levels of severity. There is evidence to suggest that CAA might intensify cognitive deterioration in AD patients, thereby accelerating the development of AD pathology. As a source of amyloids, it has been postulated that platelets play a significant role in the pathogenesis of both AD and CAA. Although several studies have demonstrated that platelet activation plays an important role in the pathogenesis of AD and CAA, a clear understanding of the mechanisms involved in the three steps: platelet activation, platelet adhesion, and platelet aggregation in AD pathogenesis still remains elusive. Moreover, potential therapeutic targets in platelet-mediated AD pathogenesis have not been explicitly addressed. Therefore, the aim of this review is to collate and discuss the in vitro, in vivo, and clinical evidence related to platelet dysfunction, including associated activation, adhesion, and aggregation, with specific reference to amyloid-related AD pathogenesis. Potential therapeutic targets of platelet-mediated AD pathogenesis are also discussed. By enriching the understanding of the intricate relationship between platelet dysfunction and onset of AD, researchers may unveil new therapeutic targets or strategies to tackle this devastating neurodegeneration.",2024,Alzheimer's disease; Amyloid-beta peptides; Anti-platelet drug; Blood-brain barrier; Platelets,Humans; Alzheimer Disease; Amyloid beta-Peptides; Cerebral Amyloid Angiopathy; Brain,"Yubolphan, R; Pratchayasakul, W; Koonrungsesomboon, N; Chattipakorn, N; Chattipakorn, SC"
